iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,clearance_reward,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate
23,0.6600920986384153,0.0181884765625,0.003588867257349193,0.5044684270396829,0.6600920986384153,0.37030029296875,0.03239535907050595,0.12846236932091415,0.04787986492738128,0.7464638669043779,-0.023545955424197018,46.13072967529297,5.118853777647018,-0.6544327139854431,0.539423156529665,0.40933505073189735,0.6509368382394314,0.2712493841536343,0.28329290729016066,0.5663531478494406,0.6252495069056749,0.454479044303298,0.6778349131345749,0.4253342766314745,0.7464638669043779,0.1273962112609297,0.7202952243387699,0.9999511726200581,0.211181640625,0.2467041015625,0.2830810546875,0.259033203125,0.2530048191547394,52,0.20973558723926544,0.2608173191547394,0.2764423191547394,0.24142158031463623,51,0.21813726425170898,0.293504923582077,0.24693627655506134,0.2567402124404907,51,0.21752451360225677,0.2696078419685364,0.2561274468898773,0.2542892098426819,51,0.20649510622024536,0.2389705926179886,0.30024510622024536,0.2916666865348816,51,0.20404411852359772,0.24325981736183167,0.2610294222831726,2.8346190452575684,0.503240704536438,0.098436638712883,0.356702983379364,-0.006378822959959507,0.13691405951976776
24,0.6648952551186085,0.0169677734375,0.0033203125713043846,0.49297306779772043,0.6648952551186085,0.3704833984375,0.03372495627263561,0.14086275221779943,0.053401146084070206,0.7501253634691238,-0.02205087139736861,42.35688519477844,5.116828411817551,-0.6531888246536255,0.5546174049377441,0.4149528509005904,0.6445708740502596,0.27159580728039145,0.28680243343114853,0.5716174133121967,0.6240713689476252,0.4532215464860201,0.6778077706694603,0.42568389791995287,0.7501253634691238,0.12544726277701557,0.7203872259706259,0.9999267589300871,0.2137451171875,0.2325439453125,0.2879638671875,0.2657470703125,0.24278846383094788,52,0.20132212340831757,0.28545674681663513,0.270432710647583,0.23835785686969757,51,0.24080882966518402,0.2653186321258545,0.2555147111415863,0.24325981736183167,51,0.21078431606292725,0.27941176295280457,0.2665441334247589,0.2653186321258545,51,0.21813726425170898,0.21262255311012268,0.30392158031463623,0.30575981736183167,51,0.1979166716337204,0.22549019753932953,0.2708333432674408,2.8043856620788574,0.5048984289169312,0.10062631964683533,0.3575863242149353,-0.005236122291535139,0.1390380859375
25,0.6601366195827723,0.0181884765625,0.0033935547708097147,0.513027966953814,0.6601366195827723,0.37371826171875,0.03825810842681676,0.138150820042938,0.05253587069455534,0.7458818312734365,-0.02089638143661432,44.2658166885376,5.118297815322876,-0.6524272561073303,0.5419673882424831,0.40603597834706306,0.6389472521841526,0.26467448519542813,0.2814550781622529,0.5624412465840578,0.6176646575331688,0.452283201739192,0.6815957389771938,0.42090289760380983,0.7458818312734365,0.1276776483282447,0.716090889647603,0.9997558631002903,0.2132568359375,0.2286376953125,0.296142578125,0.261962890625,0.22776442766189575,52,0.2109375149011612,0.29567310214042664,0.265625,0.20220589637756348,51,0.2248774617910385,0.29473039507865906,0.27818629145622253,0.2506127655506134,51,0.22058823704719543,0.2873774468898773,0.24142158031463623,0.2714460790157318,51,0.2077205926179886,0.2291666716337204,0.2916666865348816,0.31127452850341797,51,0.20220589637756348,0.23345589637756348,0.25306373834609985,2.8469347953796387,0.501732587814331,0.0992460697889328,0.35649487376213074,-0.006524252705276012,0.1419677734375
26,0.6569282505661249,0.01708984375,0.0032958984793367563,0.5177121879532933,0.6569282505661249,0.3699951171875,0.03756523213814944,0.14052190608344972,0.05516485054977238,0.7416469939053059,-0.023929506249260157,40.88401222229004,5.122701913118362,-0.6513637900352478,0.5355035327374935,0.39879243820905685,0.6405556779354811,0.2672013249248266,0.278310801833868,0.5522725824266672,0.6093729976564646,0.4550833273679018,0.6782179158180952,0.4201593240723014,0.7416469939053059,0.12060781009495258,0.7136304304003716,0.9998779315501451,0.2144775390625,0.2286376953125,0.2838134765625,0.2730712890625,0.23918269574642181,52,0.2241586595773697,0.28245192766189575,0.25420674681663513,0.22303922474384308,51,0.19975490868091583,0.2751225531101227,0.3020833432674408,0.2389705926179886,51,0.22549019753932953,0.2653186321258545,0.2702206075191498,0.2873774468898773,51,0.21752451360225677,0.21078431606292725,0.28431373834609985,0.311887264251709,51,0.20526961982250214,0.23100490868091583,0.25183823704719543,2.8357410430908203,0.5010976791381836,0.09808361530303955,0.35631439089775085,-0.005510266870260239,0.14545898139476776
27,0.6574948858469725,0.0159912109375,0.0029541016156144906,0.5102690123021603,0.6574948858469725,0.3720703125,0.03514068404911086,0.13847775547765195,0.05295610672328621,0.7445150781422853,-0.021114173519890755,39.62407922744751,5.128363341093063,-0.6506237387657166,0.5333692543208599,0.406314754858613,0.6415690686553717,0.2670957623049617,0.280134879052639,0.5622087325900793,0.6188016291707754,0.4521902361884713,0.6798752192407846,0.4228112129494548,0.7445150781422853,0.12062663142569363,0.7177808061242104,0.9997558612376451,0.2266845703125,0.2222900390625,0.286376953125,0.2646484375,0.22716346383094788,52,0.2241586595773697,0.2836538553237915,0.2650240361690521,0.2248774617910385,51,0.22855393588542938,0.27450981736183167,0.2720588445663452,0.2340686321258545,51,0.23345589637756348,0.2708333432674408,0.2616421580314636,0.2702206075191498,51,0.22671569883823395,0.2236519753932953,0.27941176295280457,0.3235294222831726,51,0.22058823704719543,0.20159314572811127,0.2542892098426819,2.846364974975586,0.5038294792175293,0.09567029029130936,0.3534870743751526,-0.002444002777338028,0.14387206733226776
28,0.6571531295776367,0.018310546875,0.0035400391807343112,0.52047149091959,0.6571531295776367,0.37750244140625,0.03474031196674332,0.14257306582294405,0.04936803714372218,0.7348655555397272,-0.022238391858991235,41.92963480949402,5.1317139863967896,-0.6494740843772888,0.5310570150613785,0.4054241916164756,0.6448905970901251,0.26924467273056507,0.2846500864252448,0.5614080559462309,0.6313309594988823,0.45155404787510633,0.6765222940593958,0.4229021407663822,0.7348655555397272,0.1185963146854192,0.7181069049984217,0.9998779315501451,0.2369384765625,0.221435546875,0.2889404296875,0.252685546875,0.2289663553237915,52,0.2397836595773697,0.2914663553237915,0.2397836595773697,0.21446079015731812,51,0.240196093916893,0.2861519753932953,0.2591911852359772,0.2248774617910385,51,0.2506127655506134,0.2751225531101227,0.24938726425170898,0.2512255012989044,51,0.23345589637756348,0.2291666716337204,0.2861519753932953,0.30575981736183167,51,0.22058823704719543,0.20955882966518402,0.26409316062927246,2.8407368659973145,0.5028345584869385,0.09684069454669952,0.3560712933540344,-0.005865481682121754,0.1439208984375
29,0.6581508815288544,0.0172119140625,0.003149414156723651,0.5045226579532027,0.6581508815288544,0.374267578125,0.03702106780838221,0.14169871504418552,0.053349755704402924,0.7370946332812309,-0.02574129813001491,39.4168176651001,5.1331194043159485,-0.648108184337616,0.5382353272289038,0.4008226040750742,0.6389202363789082,0.26924195047467947,0.28349093440920115,0.5549129489809275,0.6194797419011593,0.45038869697600603,0.6801579669117928,0.420989315956831,0.7370946332812309,0.12037072726525366,0.7248218562453985,0.9997070338577032,0.2315673828125,0.2259521484375,0.2852783203125,0.2572021484375,0.22235578298568726,52,0.22475962340831757,0.2806490361690521,0.27223557233810425,0.24325981736183167,51,0.2340686321258545,0.2763480544090271,0.24632354080677032,0.22855393588542938,51,0.24387255311012268,0.28002452850341797,0.24754902720451355,0.25796568393707275,51,0.23651961982250214,0.22181373834609985,0.28370100259780884,0.30575981736183167,51,0.2187500149011612,0.2138480395078659,0.2616421580314636,2.8559813499450684,0.5035622715950012,0.09632022678852081,0.35384634137153625,-0.003592096269130707,0.14396972954273224
30,0.6621328536421061,0.0185546875,0.003540039120707661,0.5086814612150192,0.6621328536421061,0.372802734375,0.03489700361387804,0.13745958171784878,0.048507893341593444,0.7407322991639376,-0.024810763163259253,43.68964862823486,5.136384457349777,-0.6467281579971313,0.5467667039483786,0.411561525426805,0.6442072223871946,0.26594753470271826,0.28507124073803425,0.5671488028019667,0.6278700362890959,0.443026271648705,0.6782112345099449,0.4234281312674284,0.7407322991639376,0.12270206562243402,0.7222596481442451,0.9998291041702032,0.2322998046875,0.22607421875,0.2890625,0.2525634765625,0.23497596383094788,52,0.25901442766189575,0.2734375,0.23257212340831757,0.21507354080677032,51,0.23223039507865906,0.293504923582077,0.2591911852359772,0.2389705926179886,51,0.24080882966518402,0.28002452850341797,0.240196093916893,0.26838237047195435,51,0.22549019753932953,0.22242647409439087,0.28370100259780884,0.31495100259780884,51,0.2034313827753067,0.2187500149011612,0.26286765933036804,2.8442230224609375,0.5032964944839478,0.0960119292140007,0.35557109117507935,-0.004255997482687235,0.14763183891773224
31,0.6611030697822571,0.0162353515625,0.0031494141585426405,0.5087336227297783,0.6611030697822571,0.37384033203125,0.03649833030067384,0.1400412570219487,0.04995448316913098,0.745164018124342,-0.024203916225815192,36.875420808792114,5.141334921121597,-0.646312952041626,0.5451841820031404,0.4079463481903076,0.6412468049675226,0.27501769503578544,0.2838259218260646,0.5627358891069889,0.6281016860157251,0.44881904497742653,0.6814213488250971,0.4227083306759596,0.745164018124342,0.11954053677618504,0.721996171399951,0.9999023452401161,0.2381591796875,0.2183837890625,0.280029296875,0.263427734375,0.2343750149011612,52,0.23737981915473938,0.26923078298568726,0.25901442766189575,0.22058823704719543,51,0.24264706671237946,0.26776960492134094,0.26899510622024536,0.22732843458652496,51,0.2616421580314636,0.2598039209842682,0.2512255012989044,0.26776960492134094,51,0.2450980544090271,0.19546569883823395,0.2916666865348816,0.311887264251709,51,0.20404411852359772,0.2138480395078659,0.2702206075191498,2.8124842643737793,0.5025221109390259,0.0981857106089592,0.35476821660995483,-0.00502843176946044,0.150390625
32,0.6627043765038252,0.0184326171875,0.003613281329307938,0.49611894227564335,0.6627043765038252,0.3817138671875,0.03608469938626513,0.13976316107437015,0.053910354734398425,0.7538358327001333,-0.022215281322132796,44.30984807014465,5.141691416501999,-0.6458713412284851,0.5482923872768879,0.41289456002414227,0.646837817505002,0.2675425447523594,0.2858635392040014,0.5683668963611126,0.6232809890061617,0.4407003866508603,0.6768200341612101,0.4215274387970567,0.7538358327001333,0.12551468331366777,0.7168237306177616,0.9999267589300871,0.236572265625,0.2025146484375,0.295166015625,0.2657470703125,0.21274039149284363,52,0.24819712340831757,0.2806490361690521,0.2584134638309479,0.19914215803146362,51,0.2340686321258545,0.2977941334247589,0.26899510622024536,0.2089460790157318,51,0.24754902720451355,0.27328431606292725,0.2702206075191498,0.25796568393707275,51,0.23713235557079315,0.18504902720451355,0.31985294818878174,0.30453431606292725,51,0.21568627655506134,0.20649510622024536,0.27328431606292725,2.8504536151885986,0.49537813663482666,0.09724701941013336,0.35646212100982666,-0.007122738752514124,0.14992676675319672
33,0.6671139653772116,0.01611328125,0.0030029297286091605,0.48583266977220774,0.6671139653772116,0.3763427734375,0.036958019714802504,0.1416134536266327,0.050729574053548276,0.7576119638979435,-0.021125144441612065,46.368844509124756,5.141911655664444,-0.6448907256126404,0.5630913339555264,0.4129161313176155,0.6392736863344908,0.26417475566267967,0.2852917145937681,0.5688608642667532,0.6284618247300386,0.4529950115829706,0.6829679626971483,0.42333017755299807,0.7576119638979435,0.11975044920109212,0.7207035571336746,0.9997802767902613,0.2279052734375,0.223388671875,0.2979736328125,0.250732421875,0.23137019574642181,52,0.22295673191547394,0.29507213830947876,0.2506009638309479,0.240196093916893,51,0.2242647111415863,0.2824755012989044,0.25306373834609985,0.21752451360225677,51,0.2542892098426819,0.28492647409439087,0.24325981736183167,0.24264706671237946,51,0.22794118523597717,0.20710785686969757,0.3223039209842682,0.30514708161354065,51,0.21017158031463623,0.22058823704719543,0.26409316062927246,2.8903629779815674,0.5003421902656555,0.09798070788383484,0.3532921075820923,-0.00496323686093092,0.15170899033546448
34,0.6694345008581877,0.0172119140625,0.0033691407061269274,0.4772076094523072,0.6694345008581877,0.3729248046875,0.034550942422356457,0.1350313276052475,0.044081900850869715,0.7600989006459713,-0.025198078015819192,42.44014596939087,5.142714262008667,-0.6431211233139038,0.5635713618248701,0.4181741625070572,0.6421355903148651,0.26312799472361803,0.29092684388160706,0.5761836394667625,0.6488574557006359,0.4560428848490119,0.6861204318702221,0.4279936561360955,0.7600989006459713,0.11905505484901369,0.7257038131356239,0.9999267589300871,0.2271728515625,0.22021484375,0.3134765625,0.2391357421875,0.22776442766189575,52,0.22836539149284363,0.3131009638309479,0.23076924681663513,0.22303922474384308,51,0.2450980544090271,0.30392158031463623,0.22794118523597717,0.22181373834609985,51,0.23100490868091583,0.29473039507865906,0.25245100259780884,0.25183823704719543,51,0.2193627506494522,0.21997550129890442,0.30882352590560913,0.34681373834609985,51,0.21200981736183167,0.2083333432674408,0.23284314572811127,2.8741936683654785,0.5064558982849121,0.09981071949005127,0.35406890511512756,-0.00436477642506361,0.14907227456569672
35,0.6623846665024757,0.01708984375,0.003320312604046194,0.49236958287656307,0.6623846665024757,0.377685546875,0.03559251467231661,0.13100283220410347,0.052524034632369876,0.7677947580814362,-0.02362233237363398,44.340949296951294,5.149635225534439,-0.6422906517982483,0.5510437358170748,0.41397127509117126,0.6379433888942003,0.2617699261754751,0.2829644912853837,0.56960160844028,0.6248783972114325,0.45110244397073984,0.6784257646650076,0.42286175955086946,0.7677947580814362,0.12422161363065243,0.7199619803577662,0.9999023452401161,0.2188720703125,0.2099609375,0.3284912109375,0.24267578125,0.20132212340831757,52,0.23737981915473938,0.32451924681663513,0.2367788553237915,0.21813726425170898,51,0.2248774617910385,0.3290441334247589,0.22794118523597717,0.2089460790157318,51,0.22549019753932953,0.3192402124404907,0.24632354080677032,0.25,51,0.21200981736183167,0.2138480395078659,0.3241421580314636,0.34558823704719543,51,0.19424019753932953,0.2077205926179886,0.25245100259780884,2.8714747428894043,0.5077532529830933,0.0982370525598526,0.3537939190864563,-0.004794788081198931,0.15151368081569672
36,0.6615038681775331,0.0184326171875,0.0034912110095319804,0.5074801361188293,0.6615038681775331,0.3818359375,0.037743892637081444,0.13560422812588513,0.04817190149333328,0.7610982973128557,-0.02671976710553281,40.43221688270569,5.146229386329651,-0.6412627100944519,0.546924538910389,0.4118575109168887,0.6317317150533199,0.25991288060322404,0.28484236169606447,0.5679964777082205,0.6326792165637016,0.451523688621819,0.68433135189116,0.4209120199084282,0.7610982973128557,0.11946663074195385,0.7158812917768955,0.9998046904802322,0.233642578125,0.2052001953125,0.3148193359375,0.246337890625,0.19471155107021332,52,0.23497596383094788,0.3149038553237915,0.2554086744785309,0.2132353037595749,51,0.24571079015731812,0.29534316062927246,0.24571079015731812,0.20710785686969757,51,0.24571079015731812,0.29963237047195435,0.24754902720451355,0.2395833432674408,51,0.21568627655506134,0.2083333432674408,0.33639708161354065,0.3278186321258545,51,0.22610294818878174,0.2028186321258545,0.24325981736183167,2.8503739833831787,0.5007203817367554,0.09849585592746735,0.35186976194381714,-0.003322809701785445,0.151123046875
37,0.6647060848772526,0.016845703125,0.0033203125658474164,0.5016246791929007,0.6647060848772526,0.3753662109375,0.03563853650121018,0.13148884591646492,0.045906027080491185,0.7636718265712261,-0.02480705334164668,44.63171911239624,5.148034244775772,-0.6408100724220276,0.5467366836965084,0.4132126960903406,0.6432140357792377,0.2608769959770143,0.28585894126445055,0.5676936060190201,0.6413760893046856,0.44842048920691013,0.6822401490062475,0.42339824978262186,0.7636718265712261,0.12311786040663719,0.7157632615417242,0.9999511726200581,0.2259521484375,0.2100830078125,0.32275390625,0.2412109375,0.19471155107021332,52,0.22475962340831757,0.3359375,0.2445913553237915,0.23284314572811127,51,0.21691177785396576,0.3131127655506134,0.23713235557079315,0.2248774617910385,51,0.23284314572811127,0.3026960790157318,0.2395833432674408,0.24571079015731812,51,0.240196093916893,0.20159314572811127,0.3125,0.3492647111415863,51,0.21507354080677032,0.19669118523597717,0.2389705926179886,2.8773021697998047,0.4974415898323059,0.09716857224702835,0.3534194231033325,-0.0065154144540429115,0.15236817300319672
38,0.6690499540418386,0.017822265625,0.0033935547598957783,0.47973975725471973,0.6690499540418386,0.3765869140625,0.03447477816371247,0.13179869437590241,0.04998011083807796,0.7665355298668146,-0.024968601850559935,39.566394567489624,5.156596273183823,-0.640112578868866,0.5623078979551792,0.42126548290252686,0.6494886390864849,0.2686830246821046,0.2902320986613631,0.5770569480955601,0.6318972669541836,0.44910203758627176,0.6852088868618011,0.4253532290458679,0.7665355298668146,0.12177745625376701,0.7135215867310762,0.9998291041702032,0.2279052734375,0.2061767578125,0.3114013671875,0.2545166015625,0.2085336595773697,52,0.23377405107021332,0.2974759638309479,0.2602163553237915,0.2089460790157318,51,0.22549019753932953,0.31433823704719543,0.2512255012989044,0.21262255311012268,51,0.22732843458652496,0.2861519753932953,0.27389708161354065,0.2567402124404907,51,0.23590686917304993,0.19607843458652496,0.31127452850341797,0.3480392396450043,51,0.21691177785396576,0.20465686917304993,0.23039215803146362,2.8395843505859375,0.49697622656822205,0.09798528254032135,0.3520655333995819,-0.005053202621638775,0.15144042670726776
39,0.6671916581690311,0.01611328125,0.0030517578925355338,0.4993095165118575,0.6671916581690311,0.374267578125,0.03898279956774786,0.1350791254080832,0.05050387338269502,0.7668537087738514,-0.023646413494134322,43.8924286365509,5.158630460500717,-0.6384479403495789,0.5554917845875025,0.40482011903077364,0.6401875521987677,0.26663109939545393,0.2891005091369152,0.5613333340734243,0.6296886373311281,0.45112619269639254,0.6845183838158846,0.42376086115837097,0.7668537087738514,0.12225008453242481,0.7121506184339523,0.9998291041702032,0.218017578125,0.2142333984375,0.31982421875,0.2479248046875,0.22235578298568726,52,0.21153846383094788,0.3287259638309479,0.23737981915473938,0.21752451360225677,51,0.22549019753932953,0.29901960492134094,0.25796568393707275,0.22058823704719543,51,0.2248774617910385,0.30882352590560913,0.24571079015731812,0.2549019753932953,51,0.2291666716337204,0.19607843458652496,0.31985294818878174,0.34252452850341797,51,0.19914215803146362,0.21446079015731812,0.24387255311012268,2.87345814704895,0.49280446767807007,0.09656102955341339,0.3532886207103729,-0.005249081179499626,0.15397949516773224
40,0.6614814903587103,0.017333984375,0.0032470703754370334,0.5083811450749636,0.6614814903587103,0.378173828125,0.03793685924028978,0.14530404470860958,0.050197803298942745,0.76640141941607,-0.02389690704876557,45.333409786224365,5.164047360420227,-0.6370759010314941,0.5406358260661364,0.4123463658615947,0.6399487350136042,0.2618944398127496,0.28178119380027056,0.5673801377415657,0.6354320403188467,0.44821320846676826,0.6794356368482113,0.42088728677481413,0.76640141941607,0.11932852445170283,0.7087329067289829,0.9997802767902613,0.23095703125,0.19970703125,0.326416015625,0.242919921875,0.19951923191547394,52,0.22596155107021332,0.3275240361690521,0.24699519574642181,0.2034313827753067,51,0.24938726425170898,0.30575981736183167,0.24142158031463623,0.21262255311012268,51,0.23161765933036804,0.3180147111415863,0.23774510622024536,0.2567402124404907,51,0.2297794222831726,0.17953431606292725,0.3339460790157318,0.34681373834609985,51,0.21813726425170898,0.2034313827753067,0.23161765933036804,2.895540475845337,0.4958459734916687,0.0990365669131279,0.35430699586868286,-0.004701928235590458,0.15910644829273224
41,0.6607154794037342,0.0181884765625,0.003442382922003162,0.5175024755299091,0.6607154794037342,0.3773193359375,0.03528656391426921,0.14248496014624834,0.05414308968465775,0.77302111312747,-0.021855267797946,46.77944612503052,5.169944882392883,-0.6362007260322571,0.5325958654284477,0.41191921290010214,0.6426077056676149,0.2567691639997065,0.28718447498977184,0.5666193775832653,0.628355760127306,0.4536410076543689,0.6813924107700586,0.4229019423946738,0.77302111312747,0.12309454823844135,0.7112162876874208,0.9998046904802322,0.2156982421875,0.211181640625,0.3292236328125,0.243896484375,0.20913462340831757,52,0.2211538553237915,0.332932710647583,0.2367788553237915,0.21691177785396576,51,0.21446079015731812,0.33517158031463623,0.23345589637756348,0.2236519753932953,51,0.21262255311012268,0.32107844948768616,0.24264706671237946,0.24571079015731812,51,0.2291666716337204,0.20036765933036804,0.324754923582077,0.3321078419685364,51,0.20098039507865906,0.20588235557079315,0.2610294222831726,2.892672061920166,0.49408772587776184,0.10000059008598328,0.35337257385253906,-0.005144880618900061,0.15727539360523224
42,0.6610415522009134,0.015625,0.0028808594070142135,0.5036895032972097,0.6610415522009134,0.3778076171875,0.03867718076799065,0.14097507041878998,0.05157862906344235,0.7764753475785255,-0.025690987007692456,40.10193753242493,5.173287630081177,-0.6354179978370667,0.5432092770934105,0.40952768083661795,0.6323808040469885,0.26180885545909405,0.2833100985735655,0.5641649812459946,0.6239525116980076,0.4519606791436672,0.6821730546653271,0.42256513331085443,0.7764753475785255,0.12272333214059472,0.7040404696017504,0.9997558631002903,0.2198486328125,0.2061767578125,0.3267822265625,0.2471923828125,0.20733173191547394,52,0.2289663553237915,0.31670674681663513,0.24699519574642181,0.21200981736183167,51,0.22671569883823395,0.3229166865348816,0.23835785686969757,0.20465686917304993,51,0.2242647111415863,0.31556373834609985,0.2555147111415863,0.24877451360225677,51,0.2132353037595749,0.2089460790157318,0.3290441334247589,0.3498774766921997,51,0.20588235557079315,0.1979166716337204,0.24632354080677032,2.874342918395996,0.4951123297214508,0.09804347157478333,0.3509790003299713,-0.0068965391255915165,0.16181640326976776
43,0.6657501738518476,0.0169677734375,0.0032958985066215973,0.5019717430695891,0.6657501738518476,0.376953125,0.036936526477802545,0.1311139282770455,0.04757503792643547,0.7778486888855696,-0.023310194839723408,43.50177216529846,5.180138647556305,-0.6352963447570801,0.5450013130903244,0.41644544526934624,0.6392587069422007,0.2602178636007011,0.2897715736180544,0.571392361074686,0.6402977276593447,0.4534793999046087,0.6872946694493294,0.4258681759238243,0.7778486888855696,0.12625989993102849,0.7083946745842695,0.9999023452401161,0.21826171875,0.2095947265625,0.328369140625,0.2437744140625,0.21574519574642181,52,0.21995192766189575,0.3203125,0.24399039149284363,0.22181373834609985,51,0.22549019753932953,0.30453431606292725,0.24816177785396576,0.20588235557079315,51,0.2346813827753067,0.31556373834609985,0.24387255311012268,0.22732843458652496,51,0.21017158031463623,0.22120098769664764,0.34129902720451355,0.3602941334247589,51,0.20098039507865906,0.18321079015731812,0.2555147111415863,2.8936169147491455,0.5026524066925049,0.09860637784004211,0.35068732500076294,-0.008735110983252525,0.15676270425319672
44,0.6642185337841511,0.0159912109375,0.0031005860364530236,0.5139718297868967,0.6642185337841511,0.374267578125,0.03593988798093051,0.13841239549219608,0.04799806501250714,0.7735671643167734,-0.02384522749343887,42.44950246810913,5.177928626537323,-0.6351420283317566,0.5398419089615345,0.41811401676386595,0.6431605648249388,0.2617909093387425,0.29019815754145384,0.5722583327442408,0.6433707680553198,0.4551993403583765,0.6844510603696108,0.42185767460614443,0.7735671643167734,0.11996563896536827,0.7067343387752771,0.9999023452401161,0.21044921875,0.2215576171875,0.33544921875,0.2325439453125,0.22596155107021332,52,0.21995192766189575,0.3275240361690521,0.2265625149011612,0.2138480395078659,51,0.2297794222831726,0.31617647409439087,0.240196093916893,0.2352941334247589,51,0.21997550129890442,0.3290441334247589,0.21568627655506134,0.22794118523597717,51,0.19117647409439087,0.23100490868091583,0.3498774766921997,0.3547794222831726,51,0.19117647409439087,0.20159314572811127,0.25245100259780884,2.8651814460754395,0.5016884803771973,0.09823469072580338,0.35335350036621094,-0.005371024366468191,0.15866699814796448
45,0.6614368911832571,0.0164794921875,0.003027343795110937,0.5075064608827233,0.6614368911832571,0.37164306640625,0.03793354460503906,0.13761045993305743,0.051012730342336,0.7737483866512775,-0.023656141012907028,45.37716603279114,5.182084769010544,-0.6344603896141052,0.5378678366541862,0.4119239551946521,0.6353978049010038,0.25623043114319444,0.2886114064604044,0.5680604390799999,0.6322244517505169,0.4570739194750786,0.6853675227612257,0.4236937118694186,0.7737483866512775,0.12294675037264824,0.704530943185091,0.9997314494103193,0.20654296875,0.2222900390625,0.3388671875,0.2322998046875,0.22776442766189575,52,0.21033655107021332,0.3209134638309479,0.24098558723926544,0.2291666716337204,51,0.21139706671237946,0.32536765933036804,0.2340686321258545,0.2297794222831726,51,0.2193627506494522,0.33088237047195435,0.21997550129890442,0.23039215803146362,51,0.19669118523597717,0.22242647409439087,0.3504902124404907,0.36703431606292725,51,0.19485294818878174,0.20220589637756348,0.23590686917304993,2.8630921840667725,0.4986765682697296,0.0985715314745903,0.3533998727798462,-0.005219067446887493,0.16582031548023224
46,0.6597330253571272,0.0179443359375,0.0033447266250732355,0.5150689044967294,0.6597330253571272,0.369384765625,0.03623641427839175,0.1355465657543391,0.04748715437017381,0.7758973278105259,-0.024138439766829833,46.420161724090576,5.18684309720993,-0.6329380869865417,0.5340170785784721,0.4084430579096079,0.635409327223897,0.2537343753501773,0.2796734869480133,0.564296618103981,0.6411431059241295,0.45863128267228603,0.6816044766455889,0.4234463991597295,0.7758973278105259,0.12242586445063353,0.7041255850344896,0.9997558631002903,0.19970703125,0.2274169921875,0.333740234375,0.2391357421875,0.22596155107021332,52,0.2055288553237915,0.3155048191547394,0.2530048191547394,0.23100490868091583,51,0.1979166716337204,0.33700981736183167,0.2340686321258545,0.2604166865348816,51,0.2077205926179886,0.31127452850341797,0.22058823704719543,0.23100490868091583,51,0.21446079015731812,0.2077205926179886,0.34681373834609985,0.3584558963775635,51,0.17279411852359772,0.21200981736183167,0.2567402124404907,2.8569273948669434,0.5018312931060791,0.10319066792726517,0.35544270277023315,-0.009438896551728249,0.16545410454273224
47,0.6559385824948549,0.016845703125,0.003173828174112714,0.5240895310416818,0.6559385824948549,0.37054443359375,0.038369539543055,0.14833608688786626,0.050695408950559795,0.7731224000453949,-0.026727368152933195,42.866377115249634,5.188066333532333,-0.6322990655899048,0.5279422253370285,0.4069535816088319,0.6266635600477457,0.25573154957965016,0.28299037646502256,0.561835428699851,0.6310804933309555,0.4643414616584778,0.672255439683795,0.4178278986364603,0.7731224000453949,0.12012446904554963,0.7069783098995686,0.9998046904802322,0.2125244140625,0.214599609375,0.3416748046875,0.231201171875,0.22235578298568726,52,0.22716346383094788,0.34375,0.20673078298568726,0.23100490868091583,51,0.21078431606292725,0.3339460790157318,0.2242647111415863,0.22549019753932953,51,0.22303922474384308,0.3235294222831726,0.22794118523597717,0.25183823704719543,51,0.2077205926179886,0.1979166716337204,0.34252452850341797,0.3645833432674408,51,0.1936274617910385,0.19607843458652496,0.24571079015731812,2.8549022674560547,0.4991218149662018,0.09979642927646637,0.35225507616996765,-0.0049227261915802956,0.16262207925319672
