task_id,condition,cmd_vx,target_gait,requested_gait,samples,reward_mean,weighted_metric_reward,done_rate,vx_err_mean,lateral_offset_mean,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,pronk_ratio,trot_ratio,bound_ratio,pace_ratio,requested_gait_actual_ratio,score_action_boundary_margin,score_action_magnitude,score_action_smoothness,score_clearance,score_energy,score_gait_stability,score_lateral_drift,score_orientation,score_pitch_rate,score_progress,score_roll_rate,score_slip,score_survival,score_vertical_bounce,score_yaw_rate,score_yaw_tracking
ramp_up_trot_robustness,ramp_up,2.0,trotting,pacing,32000.0,0.7953409091830254,0.7953409091830254,0.03015625,0.5238322129398585,1.2829846144914627,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9702596573233604,1.0,0.4291555500030518,0.9739790112376213,0.2308019315302372,0.7679745739102364,0.555830143481493,0.5851902679502964,0.2841437441110611,0.7048131009936333,0.9998499994874,0.48103583964705465,0.634816472530365,0.4715693183541298
rough_slope_trot_robustness,rough_slope,0.5,trotting,pronking,32000.0,0.8601155751347542,0.8601155751347542,0.00971875,0.10204254972562193,1.5427128500342369,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9904262655973435,0.5,0.6373915227353573,0.9916235663294792,0.39923755227029323,0.7905606904625893,0.523862160474062,0.9217853499054909,0.5769360383749008,0.9217070763111115,0.9999937499761582,0.22203405933547765,0.7644608444571495,0.6058370979726314
rough_slope_trot_robustness,rough_slope,0.5,trotting,trotting,32000.0,0.8498932933807373,0.8498932933807373,0.00921875,0.09164508347213268,1.6873262004256249,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5732392795085907,1.0,0.3495169818252325,0.7807108454108238,0.6258286581933499,0.9331209051012993,0.44330271080136296,0.9279889398813248,1.0,0.7803829640746117,0.8378543197512627,0.703790586411953
rough_slope_trot_robustness,rough_slope,0.5,trotting,bounding,32000.0,0.8223563651442528,0.8223563651442528,0.0095625,0.13816158255562186,1.6874370588064194,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.990549797654152,1.0,0.5463006759285927,0.9917316494584083,0.3580709166228771,0.6729360163807869,0.14014270482491703,0.88864195561409,0.4372464085817337,0.900060537993908,0.9998874995708465,0.7230268520712853,0.6870033200979233,0.5224917385876179
rough_slope_trot_robustness,rough_slope,0.5,trotting,pacing,32000.0,0.8202239208817482,0.8202239208817482,0.008375,0.11053012532740832,1.7625657773017884,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9917233521938325,1.0,0.6002204200923443,0.9927584381103516,0.19330884609371424,0.8321795606613159,0.5780851062238216,0.8733233681917191,0.304166476495564,0.8987883711457253,0.9999812499284745,0.7513273049592972,0.8008875346183777,0.66152126288414
rough_slope_trot_robustness,rough_slope,1.0,trotting,pronking,32000.0,0.8331474371552468,0.8331474371552468,0.0179375,0.19960228867083787,1.4803574784994125,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9822731498479843,0.5,0.6029720862209796,0.984490086376667,0.3894346332103014,0.7630340163111686,0.49298110273480417,0.8242945899963379,0.520164607733488,0.8584760778546333,0.9999749999046326,0.22946944028139116,0.7748939495682716,0.6190696746706963
rough_slope_trot_robustness,rough_slope,1.0,trotting,trotting,32000.0,0.8223179491758347,0.8223179491758347,0.01746875,0.19117687172442674,1.5782332504987717,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5367793637812137,1.0,0.335938407830894,0.7563648383617401,0.4914898777604103,0.8285686265826225,0.42856376111507416,0.8510147777199745,0.9999812499284745,0.6244439103901386,0.7796636981964111,0.6324227795302868
rough_slope_trot_robustness,rough_slope,1.0,trotting,bounding,32000.0,0.8046640363931656,0.8046640363931656,0.0195625,0.22480209017544986,1.5187460833191873,3.0,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.98060546708107,1.0,0.5101739110946655,0.9830309659838676,0.36495513874292373,0.6581850115656853,0.14771406246721744,0.7927873720526695,0.46547562146186827,0.8273488071560859,0.9997312490344048,0.5898661244809628,0.7177880169153213,0.5561187537014485
rough_slope_trot_robustness,rough_slope,1.0,trotting,pacing,32000.0,0.8018427477478981,0.8018427477478981,0.01859375,0.18362912537902593,1.5488328505158424,2.5,0.5,0.11999999731779099,0.3799999952316284,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9815628405213356,1.0,0.5476847875416279,0.9838686094284058,0.22765923031419516,0.8026172916293144,0.4774617913067341,0.796810061097145,0.3066149436980486,0.8297155919671059,0.9999187496900559,0.6411419942677021,0.7895670875310897,0.6485016689300537
rough_slope_trot_robustness,rough_slope,1.5,trotting,pronking,32000.0,0.7879814754724502,0.7879814754724502,0.02396875,0.39675993712246416,1.452522644340992,3.0,0.5,0.07999999821186066,0.33000001311302185,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9763127281069756,0.5,0.5400888288617134,0.9792750800848007,0.36449976071715356,0.6918504945635796,0.38146532763540747,0.6597127332389354,0.44572127839922904,0.7837054279446601,0.9997624990940094,0.2543928324133158,0.7159360631108284,0.5633574857711792
