iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_gait_switch_rate,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_gait_switch_rate,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_gait_switch_rate,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
43,0.6630426794290543,0.0194091796875,0.0036376953903527465,0.4551399704068899,0.6630426794290543,0.34967041015625,0.03360028093447909,0.11313688522204757,0.05677253066096455,3.6345106661319733,0.7399501223117113,0.1165771484375,6.76047440446581e-05,-0.022687156408210285,17.036492109298706,4.8787384033203125,-0.6795181632041931,0.6072695143520832,0.45825222227722406,0.6848700176924467,0.31824825145304203,0.3180687893182039,0.6087955459952354,0.277641627471894,0.48950272984802723,0.7065479531884193,0.4508258933201432,0.7399501223117113,0.7983997035771608,0.38099548500031233,0.7023792266845703,0.9997505731880665,0.9997558631002903,0.163818359375,0.332763671875,0.232177734375,0.271240234375,0.23286288976669312,0.35817310214042664,52,0.23014888167381287,0.14182692766189575,0.23617789149284363,0.26382213830947876,0.3321078419685364,51,0.23466159403324127,0.15808823704719543,0.2291666716337204,0.280637264251709,0.3131127655506134,51,0.22896899282932281,0.1623774617910385,0.2346813827753067,0.28982844948768616,0.2696078419685364,51,0.23719164729118347,0.1825980395078659,0.31617647409439087,0.23161765933036804,0.2291666716337204,51,0.23339657485485077,0.17463235557079315,0.34375,0.25245100259780884,2.836449146270752,0.4923856258392334,0.09992630779743195,0.3512430489063263,-0.003909757826477289,0.0,0.0,2.8644535541534424,0.4918787479400635,0.09917211532592773,0.35072800517082214,-0.0010252001229673624,0.0,2.852877140045166,0.4912368953227997,0.0992298275232315,0.3516811430454254,-0.002781560178846121,0.0,2.8349430561065674,0.4898832142353058,0.1005779281258583,0.351418673992157,-0.0028261221013963223,0.0,2.821255683898926,0.49283578991889954,0.09887596219778061,0.3502269685268402,-0.0055643427185714245,0.0,2.8163881301879883,0.49297499656677246,0.0981246754527092,0.3499973714351654,-0.007948960177600384
44,0.6630467344075441,0.018310546875,0.0034423828619765118,0.45530241169035435,0.6630467344075441,0.347412109375,0.034769364225212485,0.1284435228444636,0.05508744914550334,3.2987351417541504,0.7395328655838966,0.1163330078125,7.32593474843668e-05,-0.02240754195372574,20.832973837852478,4.856486082077026,-0.6804524660110474,0.6034535504877567,0.4595523299649358,0.6812884248793125,0.3158025937154889,0.3224953794851899,0.60990303568542,0.27908628806471825,0.5028044749051332,0.707069793716073,0.45092195086181164,0.7395328655838966,0.7988219037652016,0.382934158667922,0.7094136141240597,0.9997322056442499,0.9997802767902613,0.15234375,0.3424072265625,0.2391357421875,0.26611328125,0.23525704443454742,0.3413461744785309,52,0.23014888167381287,0.17367789149284363,0.2241586595773697,0.2608173191547394,0.3535539209842682,51,0.23402908444404602,0.1513480395078659,0.25,0.2450980544090271,0.33026960492134094,51,0.23592661321163177,0.13664215803146362,0.240196093916893,0.2928921580314636,0.2604166865348816,51,0.24035419523715973,0.13909314572811127,0.3584558963775635,0.24203431606292725,0.2395833432674408,51,0.23592661321163177,0.16053922474384308,0.3284313976764679,0.2714460790157318,2.8254151344299316,0.49383312463760376,0.1011732965707779,0.35377347469329834,-0.0030535822734236717,0.0,0.0,2.8556017875671387,0.49101588129997253,0.09884817898273468,0.35065460205078125,-0.0003397909749764949,0.0,2.8742802143096924,0.4913610816001892,0.09903085976839066,0.3520779311656952,-0.00234379549510777,0.0,2.8226442337036133,0.49041232466697693,0.10080612450838089,0.35256171226501465,-0.002250318881124258,0.0,2.8398306369781494,0.49155306816101074,0.09842769056558609,0.3496732711791992,-0.004701738245785236,0.0,2.8037726879119873,0.4949081838130951,0.09870647639036179,0.350447416305542,-0.00832478329539299
45,0.6670367307960987,0.0179443359375,0.0034423829019942787,0.4318151995539665,0.6670367307960987,0.34442138671875,0.029628714313730597,0.12740466953255236,0.05200254754163325,3.5100126415491104,0.737117413431406,0.1158447265625,4.3608461100946155e-05,-0.02294684381922707,18.923644542694092,4.853212624788284,-0.6804815530776978,0.6111603751778603,0.4674239754676819,0.6938329227268696,0.3222567532211542,0.3245512330904603,0.6193693727254868,0.2755628158338368,0.49362078215926886,0.7069589011371136,0.4544647531583905,0.737117413431406,0.7996663134545088,0.38025236036628485,0.7062192391604185,0.999837277457118,0.9998535178601742,0.1591796875,0.3465576171875,0.236572265625,0.2576904296875,0.2353830635547638,0.35036060214042664,52,0.2363523542881012,0.17548078298568726,0.24338942766189575,0.23076924681663513,0.3529411852359772,51,0.24035419523715973,0.16299019753932953,0.24080882966518402,0.24325981736183167,0.35661765933036804,51,0.23086653649806976,0.1464460790157318,0.2352941334247589,0.2616421580314636,0.2702206075191498,51,0.23845666646957397,0.17585784196853638,0.31556373834609985,0.23835785686969757,0.2248774617910385,51,0.23086653649806976,0.1348039209842682,0.35723039507865906,0.28308823704719543,2.853610038757324,0.4947093725204468,0.09746982157230377,0.35004693269729614,-0.003410540521144867,0.0,0.0,2.8593358993530273,0.49032309651374817,0.09834271669387817,0.35037896037101746,-0.0006030839285813272,0.0,2.867960214614868,0.4909735321998596,0.09836094081401825,0.35142990946769714,-0.00041774119017645717,0.0,2.8462939262390137,0.49239763617515564,0.09951592981815338,0.3521098494529724,-0.0018943379400298,0.0,2.8453893661499023,0.4934907555580139,0.09916017949581146,0.3506583571434021,-0.005395162384957075,0.0,2.7997117042541504,0.49471861124038696,0.09947950392961502,0.35185298323631287,-0.007427198346704245
46,0.667519761249423,0.019287109375,0.003710937588039087,0.4452867927029729,0.667519761249423,0.34619140625,0.029708565503824502,0.11646835133433342,0.050206414074636996,3.3233437091112137,0.7452915385365486,0.11517333984375,2.6963006328099143e-05,-0.027477272669784725,17.32587879896164,4.855625241994858,-0.6810322403907776,0.6018433030694723,0.4727585483342409,0.6886646933853626,0.31660455744713545,0.3239023946225643,0.6242003310471773,0.30218184273689985,0.49713044706732035,0.7104764562100172,0.4535665148869157,0.7452915385365486,0.8008273635059595,0.38451332598924637,0.7074675187468529,0.9998988285660744,0.9998535178601742,0.1575927734375,0.3345947265625,0.2520751953125,0.2557373046875,0.23424898087978363,0.3359375,52,0.23573200404644012,0.17067308723926544,0.26382213830947876,0.22956731915473938,0.3443627655506134,51,0.23529410362243652,0.1507353037595749,0.26409316062927246,0.24080882966518402,0.34129902720451355,51,0.23339657485485077,0.17953431606292725,0.23713235557079315,0.24203431606292725,0.27450981736183167,51,0.22960150241851807,0.15625,0.31556373834609985,0.25367647409439087,0.24142158031463623,51,0.23719164729118347,0.1305147111415863,0.33578431606292725,0.2922794222831726,2.8688952922821045,0.49382707476615906,0.09752370417118073,0.3498767018318176,-0.0042742835357785225,0.0,0.0,2.8722176551818848,0.49415671825408936,0.09841927886009216,0.351779043674469,-0.0007360631716437638,0.0,2.8621790409088135,0.4914635419845581,0.09988875687122345,0.3526262938976288,-0.0016596951754763722,0.0,2.8607208728790283,0.49239230155944824,0.09923019260168076,0.3509272038936615,-0.0003789450565818697,0.0,2.8339498043060303,0.49398794770240784,0.10028477013111115,0.3513908386230469,-0.005475209094583988,0.0,2.8007254600524902,0.49280068278312683,0.10031723231077194,0.35255637764930725,-0.007096787448972464
47,0.6624524369835854,0.017578125,0.003320312594951247,0.44240094162523746,0.6624524369835854,0.34246826171875,0.03290951671078801,0.12549362960271537,0.061487542116083205,3.600654698908329,0.7315025422722101,0.11578369140625,7.881662670376635e-05,-0.02322429185733199,19.449389696121216,4.844000548124313,-0.6811965107917786,0.6108136791735888,0.46577441319823265,0.6824398897588253,0.31830874737352133,0.3228282881900668,0.6186696328222752,0.2640866944566369,0.5003422992303967,0.7068517562001944,0.44846188370138407,0.7315025422722101,0.7997718621045351,0.3776899725198746,0.700370104983449,0.9997128993272781,0.9998046904802322,0.1580810546875,0.349365234375,0.2393798828125,0.253173828125,0.2324848771095276,0.35276442766189575,52,0.23014888167381287,0.16346155107021332,0.23858174681663513,0.24519231915473938,0.3805147111415863,51,0.23466159403324127,0.1403186321258545,0.24142158031463623,0.23774510622024536,0.343137264251709,51,0.23719164729118347,0.14154411852359772,0.2506127655506134,0.2647058963775635,0.25183823704719543,51,0.22833648324012756,0.19546569883823395,0.3327206075191498,0.21997550129890442,0.24632354080677032,51,0.23213155567646027,0.14950980246067047,0.3376225531101227,0.2665441334247589,2.834559917449951,0.49397653341293335,0.09928134828805923,0.3513060212135315,-0.003314701607450843,0.0,0.0,2.8700616359710693,0.49276793003082275,0.09836259484291077,0.3509044647216797,-0.0030340885277837515,0.0,2.856790781021118,0.49131521582603455,0.0986129641532898,0.3515259325504303,-0.0016125345136970282,0.0,2.8587467670440674,0.49223411083221436,0.09987491369247437,0.3524264395236969,-0.00378468818962574,0.0,2.86445689201355,0.4950663447380066,0.09669100493192673,0.3497476875782013,-0.005909869913011789,0.0,2.814828395843506,0.4948725402355194,0.09906264394521713,0.3516302704811096,-0.008982786908745766
48,0.660585219040513,0.02001953125,0.0036865235269942787,0.4635919211432338,0.660585219040513,0.35015869140625,0.03111899015493691,0.12695435481145978,0.054430798976682127,3.0836367905139923,0.743641147390008,0.1168212890625,0.0001738150774457381,-0.02469426128664054,19.345170855522156,4.8394744992256165,-0.6818151473999023,0.5870239995419979,0.45689223799854517,0.6812862791121006,0.3136966163292527,0.3157471511512995,0.6083398498594761,0.30541889928281307,0.4883223017677665,0.69917206838727,0.44495529774576426,0.743641147390008,0.7979775108397007,0.3784356964752078,0.6980959251523018,0.9993795715272427,0.9996826220303774,0.161865234375,0.3360595703125,0.246337890625,0.2557373046875,0.23500503599643707,0.3431490659713745,52,0.2338709682226181,0.16045673191547394,0.2475961595773697,0.24879808723926544,0.33578431606292725,51,0.22896899282932281,0.15502451360225677,0.2549019753932953,0.2542892098426819,0.3492647111415863,51,0.23592661321163177,0.14276961982250214,0.2340686321258545,0.27389708161354065,0.2291666716337204,51,0.24161921441555023,0.18321079015731812,0.3327206075191498,0.2549019753932953,0.240196093916893,51,0.23466159403324127,0.16789215803146362,0.3192402124404907,0.27267158031463623,2.853317975997925,0.4921364486217499,0.0973791852593422,0.34912431240081787,-0.005469853989779949,0.0,0.0,2.8610453605651855,0.49168163537979126,0.09867493063211441,0.35125645995140076,-0.0021238732151687145,0.0,2.8308184146881104,0.4931524097919464,0.09976056218147278,0.3522716760635376,-0.003976683598011732,0.0,2.8398256301879883,0.4912133514881134,0.10048629343509674,0.35176417231559753,-0.0024848568718880415,0.0,2.8560876846313477,0.493600070476532,0.09825654327869415,0.3497912287712097,-0.006842837668955326,0.0,2.798738479614258,0.4952678382396698,0.10029412806034088,0.35176753997802734,-0.008750612847507
49,0.6631614528596401,0.0196533203125,0.0036621094441215973,0.46076088584959507,0.6631614528596401,0.34295654296875,0.03442185203311965,0.11526170698925853,0.06092771957628429,3.0499792471528053,0.7455104179680347,0.11602783203125,0.0001392242874356242,-0.024649788450915366,18.705525875091553,4.838680773973465,-0.6818970441818237,0.5954752843827009,0.4569820137694478,0.6844182331115007,0.3232277650386095,0.3185307066887617,0.6079638693481684,0.303358587436378,0.48687342274934053,0.7061690986156464,0.4464883701875806,0.7455104179680347,0.7993496581912041,0.38031029235571623,0.6944676637649536,0.9995097257196903,0.9997314494103193,0.1544189453125,0.3480224609375,0.2318115234375,0.2657470703125,0.2324848771095276,0.36117789149284363,52,0.23511165380477905,0.15324519574642181,0.21514423191547394,0.270432710647583,0.37193629145622253,51,0.23402908444404602,0.15502451360225677,0.2138480395078659,0.2591911852359772,0.3400735557079315,51,0.22833648324012756,0.13725490868091583,0.24693627655506134,0.2757353186607361,0.26348039507865906,51,0.23276406526565552,0.16299019753932953,0.3229166865348816,0.2506127655506134,0.23284314572811127,51,0.23213155567646027,0.16360294818878174,0.34375,0.2598039209842682,2.8371925354003906,0.491736501455307,0.10033770650625229,0.35079336166381836,-0.005446495022624731,0.0,0.0,2.8607702255249023,0.4932476282119751,0.09923353791236877,0.3511042296886444,-0.003144360613077879,0.0,2.848008155822754,0.4953075051307678,0.09826410561800003,0.3498465418815613,-0.004550793673843145,0.0,2.8377585411071777,0.4913940131664276,0.10140447318553925,0.3525441288948059,-0.003488343907520175,0.0,2.838496208190918,0.4929753243923187,0.0999712347984314,0.35125237703323364,-0.005778567865490913,0.0,2.8089356422424316,0.49515026807785034,0.09933881461620331,0.35138535499572754,-0.009352345019578934
50,0.6660743746906519,0.016845703125,0.0031738282032165444,0.42039972729980946,0.6660743746906519,0.33831787109375,0.029602714464999735,0.11781029962003231,0.05654065578710288,3.4437263682484627,0.7458054628223181,0.11590576171875,8.384379674497566e-05,-0.024702015056391247,16.959156394004822,4.8374747931957245,-0.6818020343780518,0.6170981042087078,0.46611011680215597,0.6914455946534872,0.3200165005400777,0.32355737313628197,0.6165524311363697,0.26858352636918426,0.5032465951517224,0.7097113393247128,0.4536961019039154,0.7458054628223181,0.7995607610791922,0.37833379209041595,0.6965274326503277,0.9996902327984571,0.9998046904802322,0.1480712890625,0.353759765625,0.2457275390625,0.25244140625,0.23361894488334656,0.356370210647583,52,0.231389582157135,0.1382211595773697,0.24579328298568726,0.25961539149284363,0.3553921580314636,51,0.22960150241851807,0.1672794222831726,0.21507354080677032,0.262254923582077,0.3841911852359772,51,0.23213155567646027,0.1409313827753067,0.24754902720451355,0.22732843458652496,0.24693627655506134,51,0.23972168564796448,0.14950980246067047,0.35661765933036804,0.24693627655506134,0.27328431606292725,51,0.23529410362243652,0.14460784196853638,0.31617647409439087,0.2659313678741455,2.8200249671936035,0.49155232310295105,0.10093224048614502,0.35326868295669556,-0.0037484043277800083,0.0,0.0,2.856353759765625,0.4923383593559265,0.09960591048002243,0.35224300622940063,-0.0019352973904460669,0.0,2.8435678482055664,0.4924617409706116,0.09841564297676086,0.3498377799987793,-0.0033941275905817747,0.0,2.8470561504364014,0.4918251931667328,0.10013336688280106,0.35000622272491455,-0.000946893123909831,0.0,2.8403069972991943,0.49183839559555054,0.09921306371688843,0.3506719768047333,-0.005733311176300049,0.0,2.8004565238952637,0.4941270351409912,0.10095535218715668,0.3529263436794281,-0.009142030030488968
51,0.6648476887494326,0.01904296875,0.00368652349243348,0.46226764284074306,0.6648476887494326,0.3353271484375,0.03364158503245562,0.12833889643661678,0.05718847911339253,3.339175373315811,0.7515230420976877,0.11553955078125,9.714962623519341e-05,-0.024787919246591628,18.775598764419556,4.827522158622742,-0.6825448274612427,0.6015427000820637,0.4631080450490117,0.6845882311463356,0.3206231817603111,0.3190388875082135,0.6146110892295837,0.29096677526831627,0.5077128820121288,0.7049079239368439,0.44881962332874537,0.7515230420976877,0.8001940604299307,0.38130327966064215,0.6964963246136904,0.9996453039348125,0.9998779315501451,0.1456298828125,0.3507080078125,0.2470703125,0.256591796875,0.23286288976669312,0.38701924681663513,52,0.23076923191547394,0.11959134787321091,0.25901442766189575,0.2343750149011612,0.3382353186607361,51,0.23529410362243652,0.1452205926179886,0.24203431606292725,0.27450981736183167,0.38909316062927246,51,0.23086653649806976,0.1611519604921341,0.20710785686969757,0.24264706671237946,0.25857844948768616,51,0.23213155567646027,0.15257354080677032,0.3345588445663452,0.2542892098426819,0.27267158031463623,51,0.23529410362243652,0.15012255311012268,0.30392158031463623,0.27328431606292725,2.8378474712371826,0.49466168880462646,0.09874777495861053,0.3508566915988922,-0.004623806569725275,0.0,0.0,2.8606510162353516,0.4931601881980896,0.10059095919132233,0.35218995809555054,-0.002273033605888486,0.0,2.8452658653259277,0.49242085218429565,0.10014627873897552,0.35249751806259155,-0.0010695669334381819,0.0,2.833142042160034,0.4911588728427887,0.09908190369606018,0.34946832060813904,-0.0014627504860982299,0.0,2.8374311923980713,0.49223825335502625,0.09981731325387955,0.3513111174106598,-0.006186353042721748,0.0,2.7919929027557373,0.49346789717674255,0.10096357017755508,0.35360607504844666,-0.008354146033525467
52,0.6716361418366432,0.018798828125,0.003686523501528427,0.42466675490140915,0.6716361418366432,0.33843994140625,0.030847073474433273,0.11571100307628512,0.05106651701498777,3.111943759024143,0.7443009782582521,0.1160888671875,0.00013841955375504256,-0.022941420204006135,18.21108877658844,4.8188698291778564,-0.6833240985870361,0.6201990246772766,0.4739292608574033,0.6859582904726267,0.3215525522828102,0.3242033598944545,0.625153623521328,0.320254135876894,0.49124942254275084,0.7124292012304068,0.453972396440804,0.7443009782582521,0.799244113266468,0.380992422811687,0.6960175856947899,0.9995396379381418,0.9999267589300871,0.1578369140625,0.3466796875,0.23583984375,0.2596435546875,0.23324091732501984,0.3383413553237915,52,0.23511165380477905,0.18088942766189575,0.20492789149284363,0.2758413553237915,0.4001225531101227,51,0.23086653649806976,0.11825980991125107,0.23223039507865906,0.24938726425170898,0.35232844948768616,51,0.23466159403324127,0.15992647409439087,0.22242647409439087,0.2653186321258545,0.2561274468898773,51,0.23529410362243652,0.1623774617910385,0.3296568691730499,0.25183823704719543,0.26838237047195435,51,0.2302340269088745,0.1672794222831726,0.3131127655506134,0.2512255012989044,2.8518600463867188,0.4916830062866211,0.0985967218875885,0.3504255414009094,-0.004358252044767141,4.882812572759576e-05,0.0,2.850414991378784,0.49174830317497253,0.09848134964704514,0.35022544860839844,-0.0019557271152734756,0.0,2.861543655395508,0.49235033988952637,0.09920822829008102,0.3509013056755066,-0.002507246332243085,0.00024509805371053517,2.832247257232666,0.49131977558135986,0.09986193478107452,0.351021409034729,-0.0023514654021710157,0.0,2.830939292907715,0.4915161430835724,0.09955236315727234,0.3504151999950409,-0.0053795757703483105,0.0,2.8068904876708984,0.4911269247531891,0.10063736140727997,0.35239937901496887,-0.008940845727920532
53,0.6673902105540037,0.017822265625,0.0033447266432631295,0.4400902548804879,0.6673902105540037,0.34222412109375,0.030958769435528666,0.12641623057425022,0.05344276444520801,3.0873165279626846,0.7494961768388748,0.11614990234375,0.00013233660624933918,-0.020526073465589434,22.873226523399353,4.806553095579147,-0.6841276288032532,0.613362044095993,0.4644960006698966,0.6885401699692011,0.3199854176491499,0.3243847247213125,0.6148085724562407,0.29309411346912384,0.4969277950003743,0.7056329995393753,0.4523244509473443,0.7494961768388748,0.7991385534405708,0.3818585705012083,0.6933609321713448,0.9995378889143467,0.9997802767902613,0.1461181640625,0.3519287109375,0.2452392578125,0.2567138671875,0.23500503599643707,0.3461538553237915,52,0.23449131846427917,0.1694711595773697,0.2572115361690521,0.22716346383094788,0.3498774766921997,51,0.23149904608726501,0.12745098769664764,0.23161765933036804,0.2910539209842682,0.3756127655506134,51,0.23845666646957397,0.15012255311012268,0.24325981736183167,0.23100490868091583,0.25367647409439087,51,0.23719164729118347,0.15318627655506134,0.35110294818878174,0.24203431606292725,0.25183823704719543,51,0.23339657485485077,0.1299019604921341,0.33700981736183167,0.28125,2.8662490844726562,0.49061480164527893,0.09931556135416031,0.3503042757511139,-0.004880592692643404,0.0,0.0,2.887394428253174,0.4911424517631531,0.09834537655115128,0.3511505126953125,-0.0020059410016983747,0.0,2.830179452896118,0.4918239116668701,0.1009470596909523,0.35245373845100403,-0.0032760556787252426,0.0,2.8559157848358154,0.48798221349716187,0.10032649338245392,0.35002684593200684,-0.0031784665770828724,0.0,2.8449337482452393,0.4911905825138092,0.09901870042085648,0.3499155044555664,-0.007322519086301327,0.0,2.805070161819458,0.49029332399368286,0.10119250416755676,0.3528411090373993,-0.00817134976387024
54,0.6657621189951897,0.0198974609375,0.003857421957945917,0.45278829988092184,0.6657621189951897,0.3416748046875,0.030479715554974973,0.1258507613092661,0.05204023723490536,3.3008632585406303,0.7585577201098204,0.1146240234375,0.0001555186809518716,-0.024551974202040583,18.31177031993866,4.7954153418540955,-0.6844844222068787,0.6029573325067759,0.4675793321803212,0.6905273646116257,0.32135104201734066,0.3221317296847701,0.6201122272759676,0.29212590865790844,0.5064525343477726,0.7073867656290531,0.4498456520959735,0.7585577201098204,0.8017773050814867,0.38052915781736374,0.6896395441144705,0.9994580242782831,0.9998779315501451,0.1336669921875,0.3560791015625,0.23583984375,0.2744140625,0.233366921544075,0.359375,52,0.23014888167381287,0.11418269574642181,0.23076924681663513,0.29567310214042664,0.3590686321258545,51,0.23339657485485077,0.12928922474384308,0.24387255311012268,0.26776960492134094,0.37193629145622253,51,0.22707146406173706,0.13419118523597717,0.23100490868091583,0.26286765933036804,0.25367647409439087,51,0.23592661321163177,0.15931373834609985,0.35171568393707275,0.2352941334247589,0.23835785686969757,51,0.24035419523715973,0.13174019753932953,0.3382353186607361,0.2916666865348816,2.823770523071289,0.4909762144088745,0.09981904923915863,0.35083335638046265,-0.004172267857939005,2.441406286379788e-05,0.0,2.844963788986206,0.4919627010822296,0.10111231356859207,0.35258376598358154,-0.0018464052118360996,0.0,2.8405661582946777,0.49137240648269653,0.1005883440375328,0.3511838912963867,-0.003156297141686082,0.0,2.835829973220825,0.4889077842235565,0.10058826953172684,0.3505125045776367,-0.00341401225887239,0.0,2.8425700664520264,0.49003610014915466,0.09984437376260757,0.3493027985095978,-0.005471393465995789,0.00012254902685526758,2.793996810913086,0.4915637671947479,0.10128140449523926,0.352063924074173,-0.007334712892770767
55,0.658515140414238,0.018798828125,0.003686523479700554,0.46144147124141455,0.658515140414238,0.333740234375,0.035664510796777904,0.12796853086911142,0.06082270888146013,3.7423268482089043,0.7594200279563665,0.11572265625,0.00011413241013880082,-0.023872463614679873,16.13635015487671,4.78337624669075,-0.6851319670677185,0.5959632247686386,0.45727967750281096,0.6770043391734362,0.31641881074756384,0.31293730065226555,0.6088340990245342,0.2679676325060427,0.4926794860512018,0.7043236531317234,0.4456755304709077,0.7594200279563665,0.799877405166626,0.3775546122342348,0.6840242240577936,0.9995775856077671,0.9999267589300871,0.1361083984375,0.357666015625,0.2288818359375,0.27734375,0.23563507199287415,0.36117789149284363,52,0.23511165380477905,0.15745192766189575,0.24639424681663513,0.23497596383094788,0.3841911852359772,51,0.23339657485485077,0.11825980991125107,0.21997550129890442,0.27757352590560913,0.3707107901573181,51,0.23592661321163177,0.1305147111415863,0.22120098769664764,0.27757352590560913,0.30882352590560913,51,0.23529410362243652,0.13909314572811127,0.3327206075191498,0.2193627506494522,0.23713235557079315,51,0.23845666646957397,0.1348039209842682,0.3394607901573181,0.28860294818878174,2.8355250358581543,0.4871392250061035,0.10095840692520142,0.3508780002593994,-0.004981728736311197,0.0,0.0,2.850114107131958,0.4892750084400177,0.0994655191898346,0.3501579761505127,-0.0010364135960116982,0.0,2.8304479122161865,0.48988428711891174,0.10022399574518204,0.3511779308319092,-0.0022788573987782,0.0,2.8260531425476074,0.48952963948249817,0.10120835155248642,0.3511914312839508,-0.004259241279214621,0.0,2.8104727268218994,0.49009475111961365,0.10108886659145355,0.3514651954174042,-0.005807183682918549,0.0,2.787832736968994,0.4870612323284149,0.10180655121803284,0.35249269008636475,-0.007019722368568182
56,0.6639818362891674,0.016845703125,0.003222656341677066,0.44483869802206755,0.6639818362891674,0.3365478515625,0.031238534953445196,0.1347258861642331,0.05466320156119764,3.120431497693062,0.7529087960720062,0.1160888671875,0.00018267809245742228,-0.025532525731250644,18.375904321670532,4.780871689319611,-0.6858808994293213,0.6038297824561596,0.4585907896980643,0.6856924630701542,0.3209781562909484,0.3185475142672658,0.6099415738135576,0.2975044585764408,0.5117868017405272,0.6992105636745691,0.4466342655941844,0.7529087960720062,0.7992441076785326,0.37739722803235054,0.6862067133188248,0.9993707071989775,0.9998535178601742,0.138427734375,0.365966796875,0.2188720703125,0.2767333984375,0.23349294066429138,0.37860578298568726,52,0.2338709682226181,0.12680289149284363,0.21394231915473938,0.2806490361690521,0.38909316062927246,51,0.23339657485485077,0.11519607901573181,0.22671569883823395,0.26899510622024536,0.3541666865348816,51,0.23149904608726501,0.1458333432674408,0.20465686917304993,0.29534316062927246,0.2769607901573181,51,0.23402908444404602,0.13848039507865906,0.3700980544090271,0.21446079015731812,0.2346813827753067,51,0.23466159403324127,0.1660539209842682,0.3376225531101227,0.2616421580314636,2.8434224128723145,0.4919899106025696,0.09873634576797485,0.3498164117336273,-0.004148463718593121,0.0,0.0,2.854809284210205,0.49096372723579407,0.10005563497543335,0.3504558801651001,-0.0026451032608747482,0.0,2.850247383117676,0.4890652894973755,0.10044433176517487,0.3507583737373352,-0.0012726786080747843,0.0,2.826420783996582,0.48849475383758545,0.10070238262414932,0.3505537509918213,-0.002354342257604003,0.0,2.822728157043457,0.4897976517677307,0.09984979033470154,0.34909507632255554,-0.005597577430307865,0.0,2.8158228397369385,0.4859195351600647,0.10011487454175949,0.35116496682167053,-0.00712804589420557
