iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_gait_switch_rate,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean
51,0.731756305322051,0.0155029296875,0.0029541016428993316,0.34077768214046955,0.731756305322051,0.364013671875,0.042748940526507795,0.08720708289183676,0.05171918997075409,3.4230235144495964,0.751953125,0.115966796875,0.0,-0.011146390490466729,16.422824323177338,0.8899252936244011,0.0006303287227638066,0.4696969696969697,-0.020425288006663322,0.0955287292599678,-0.02116158977150917,0.09347697347402573,0.0006377761019393802,-0.6931471824645996,0.6786453723907471,0.4516864903271198,0.613362705335021,0.3096073092892766,0.3231424978002906,0.6097787022590637,0.2801075289025903,0.485414138995111,0.7328186556696892,0.4883606219664216,0.751953125,0.7994552105665207,0.7707901336252689,1.0,1.0,0.9998535178601742,0.22412109375,0.27197265625,0.293212890625,0.210693359375,0.23298890888690948,0.27197265625,256,0.23298890888690948,0.22412109375,0.293212890625,0.210693359375,2.8984375,0.5,0.09812499582767487,0.3526562452316284,0.0,0.0,0.0,2.8946533203125,0.5,0.10015624761581421,0.3551953434944153,0.0
52,0.7332808040082455,0.0184326171875,0.0036132813365838956,0.3504501087591052,0.7332808040082455,0.36138916015625,0.041622873046435416,0.08548218989744782,0.05013732926454395,3.3994432538747787,0.73992919921875,0.11602783203125,0.0,-0.01106667603016831,17.65731990337372,0.8877362012863159,0.0006084087799536064,0.4494949494949494,-0.019063904881477356,0.09550905227661133,-0.018607035279273987,0.09324038028717041,0.000587095448281616,-0.6931471824645996,0.6686513591557741,0.45850329007953405,0.616624902933836,0.31269619427621365,0.32566511910408735,0.614880483597517,0.30003975331783295,0.46584302093833685,0.7336442321538925,0.49153548013418913,0.73992919921875,0.7993496544659138,0.770669486373663,1.0,1.0,0.9999267589300871,0.242919921875,0.2772216796875,0.2796630859375,0.2001953125,0.23450100421905518,0.2772216796875,256,0.23450100421905518,0.242919921875,0.2796630859375,0.2001953125,2.880859375,0.5,0.10109373927116394,0.35636720061302185,0.0,0.0,0.0,2.89990234375,0.5,0.09919433295726776,0.35399293899536133,0.0
53,0.725873876363039,0.0157470703125,0.0030273437914729584,0.36559820268303156,0.725873876363039,0.36541748046875,0.0437237499281764,0.09464669739827514,0.057940719183534384,3.18820071965456,0.75006103515625,0.1158447265625,0.0,-0.011188261822098866,18.972769498825073,0.8608408272266388,0.0006750612883479334,0.4292929292929293,-0.020296325907111168,0.09547614306211472,-0.02017996273934841,0.09265588223934174,0.0006561845657415688,-0.6931471824645996,0.6521319914609194,0.441052271053195,0.6005282942205667,0.3004088494926691,0.31525514647364616,0.5967792831361294,0.28798414301127195,0.47080530785024166,0.7221215832978487,0.4810407776385546,0.75006103515625,0.7996663004159927,0.7710314020514488,1.0,1.0,0.9998779315501451,0.230712890625,0.2691650390625,0.2906494140625,0.20947265625,0.23273688554763794,0.2691650390625,256,0.23273688554763794,0.230712890625,0.2906494140625,0.20947265625,2.884765625,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.895263671875,0.5,0.10000487416982651,0.3550061285495758,0.0
54,0.7283822484314442,0.0189208984375,0.0035644531999423634,0.36096947733312845,0.7283822484314442,0.36285400390625,0.0432387461187318,0.09104150230996311,0.053139543742872775,3.47739240527153,0.75048828125,0.115478515625,0.0,-0.010812012245878577,16.45145756006241,0.8480265028774738,0.0006525693788717035,0.40909090909090917,-0.019120827317237854,0.09476876258850098,-0.019302550703287125,0.09204480797052383,0.0006380173726938665,-0.6931471824645996,0.6619754079729319,0.453620127402246,0.6061147376894951,0.30029680021107197,0.3145681759342551,0.6086668074131012,0.28672289568930864,0.4658897453919053,0.7265035938471556,0.48222881369292736,0.75048828125,0.800299609079957,0.7717552166432142,1.0,1.0,0.9997802767902613,0.2247314453125,0.2742919921875,0.310302734375,0.190673828125,0.23475301265716553,0.2742919921875,256,0.23475301265716553,0.2247314453125,0.310302734375,0.190673828125,2.90234375,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.9046630859375,0.5,0.1000390574336052,0.3550488352775574,0.0
55,0.7316353153437376,0.017578125,0.0032714844492147677,0.3498467896133661,0.7316353153437376,0.3609619140625,0.04242561780847609,0.08575896080583334,0.05072656588163227,3.412301741540432,0.74615478515625,0.1148681640625,0.0,-0.011057725263526663,17.957024216651917,0.843099795281887,0.0005917177113587968,0.38888888888888884,-0.019185833632946014,0.09541435539722443,-0.0196109376847744,0.09323803335428238,0.0005793704185634851,-0.6931471824645996,0.6746145971119404,0.45744292717427015,0.6114220526069403,0.31591174006462097,0.31938514951616526,0.6153218504041433,0.2831721594557166,0.466319914907217,0.7344156447798014,0.4868102315813303,0.74615478515625,0.8013551067560911,0.7729615904390812,1.0,1.0,0.9997558631002903,0.2296142578125,0.278076171875,0.28564453125,0.2066650390625,0.22983869910240173,0.278076171875,256,0.22983869910240173,0.2296142578125,0.28564453125,0.2066650390625,2.90234375,0.5,0.10171873867511749,0.3571484684944153,0.0,0.0,0.0,2.89666748046875,0.5,0.09969237446784973,0.3546154797077179,0.0
56,0.736217325553298,0.0174560546875,0.0033691406842990546,0.33228067122399807,0.736217325553298,0.36572265625,0.04284511902369559,0.08358565485104918,0.05400038498919457,3.5028126090765,0.73529052734375,0.1165771484375,0.0,-0.011164740193635225,16.05549931526184,0.8483005575835705,0.0006744858510501217,0.36868686868686873,-0.019865330308675766,0.09513473510742188,-0.01941746100783348,0.09237690269947052,0.0006634907913394272,-0.6931471824645996,0.6860954035073519,0.45963674131780863,0.6209627389907837,0.31499363854527473,0.3274767715483904,0.6177623104304075,0.2983620660379529,0.4660602044314146,0.7394099570810795,0.4905503913760185,0.73529052734375,0.7983997035771608,0.7695837561041117,1.0,1.0,0.9998779315501451,0.2608642578125,0.2685546875,0.2813720703125,0.189208984375,0.23450100421905518,0.2685546875,256,0.23450100421905518,0.2608642578125,0.2813720703125,0.189208984375,2.892578125,0.5,0.09812499582767487,0.3526562452316284,0.0,0.0,0.0,2.9053955078125,0.5,0.09882324188947678,0.35352903604507446,0.0
57,0.7271657418459654,0.0164794921875,0.003125000066575012,0.350389271043241,0.7271657418459654,0.36993408203125,0.04437738913111389,0.08998970675747842,0.054004098288714886,3.556816428899765,0.75103759765625,0.11590576171875,0.0,-0.011156903536175378,15.94840407371521,0.8394757248461246,0.0006162207864690572,0.3484848484848484,-0.01994929276406765,0.09560651332139969,-0.01972072198987007,0.09291072189807892,0.000602146377786994,-0.6931471824645996,0.6632410679012537,0.446749709546566,0.60320033878088,0.30030149314552546,0.317397347651422,0.6045716721564531,0.2711337781511247,0.47040292527526617,0.7293102201074362,0.4864502903074026,0.75103759765625,0.7995607610791922,0.7709107622504234,1.0,1.0,0.9998291041702032,0.23779296875,0.2601318359375,0.30029296875,0.2017822265625,0.23462700843811035,0.2601318359375,256,0.23462700843811035,0.23779296875,0.30029296875,0.2017822265625,2.890625,0.5,0.10171873867511749,0.3571484684944153,0.0,0.0,0.0,2.89910888671875,0.5,0.10008300840854645,0.3551037907600403,0.0
58,0.7308301776647568,0.0174560546875,0.0032714844583097147,0.34808008652180433,0.7308301776647568,0.36370849609375,0.04602562403306365,0.0919739156961441,0.051821358618326485,3.519072689116001,0.74365234375,0.1162109375,0.0,-0.010727432862040587,17.439363300800323,0.8356235362589359,0.0006349927134579048,0.3282828282828283,-0.018953517079353333,0.09520816057920456,-0.018965069204568863,0.09250784665346146,0.0006192232249304652,-0.6931471824645996,0.6698225568979979,0.4517375910654664,0.6087855212390423,0.30682827811688185,0.3183982949703932,0.6098893880844116,0.2938921293243766,0.4666018048301339,0.7316894065588713,0.486511186696589,0.74365234375,0.7990330066531897,0.7703075855970383,1.0,1.0,0.9997802767902613,0.2401123046875,0.2725830078125,0.2890625,0.1982421875,0.23550906777381897,0.2725830078125,256,0.23550906777381897,0.2401123046875,0.2890625,0.1982421875,2.896484375,0.5,0.10093749314546585,0.3561718761920929,0.0,0.0,0.0,2.90087890625,0.5,0.09949218481779099,0.3543652296066284,0.0
59,0.7353641036897898,0.0164794921875,0.0030761719553993316,0.3389182863757014,0.7353641036897898,0.36883544921875,0.041647213394753635,0.0817514363443479,0.05060457158833742,3.35456233471632,0.75006103515625,0.11669921875,0.0,-0.011796738835982978,17.18300598859787,0.8347915187478065,0.0006686773522233125,0.3080808080808082,-0.019893329590559006,0.09520132839679718,-0.019453518092632294,0.09266968071460724,0.000655661802738905,-0.6931471824645996,0.6850614063441753,0.46787826530635357,0.6175006590783596,0.31142133846879005,0.32006458565592766,0.6256656907498837,0.30161625938490033,0.47255627159029245,0.7378512360155582,0.49076248798519373,0.75006103515625,0.7981886062771082,0.7693424858152866,1.0,1.0,0.9997802767902613,0.237548828125,0.2623291015625,0.2935791015625,0.20654296875,0.23450100421905518,0.2623291015625,256,0.23450100421905518,0.237548828125,0.2935791015625,0.20654296875,2.892578125,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.896728515625,0.5,0.1000048816204071,0.3550060987472534,0.0
60,0.7322442997246981,0.01708984375,0.0032226563180302037,0.34233031887561083,0.7322442997246981,0.3680419921875,0.04241298942361027,0.08717975625768304,0.04888825514353812,3.6862113550305367,0.74249267578125,0.11627197265625,0.0,-0.010277570312609896,16.259415864944458,0.8189850151538849,0.0005927169040660374,0.28787878787878785,-0.019710414111614227,0.09549777954816818,-0.019632745534181595,0.093045175075531,0.0005800506332889199,-0.6931471824645996,0.6779999788850546,0.45582494605332613,0.6139784138649702,0.3127614511176944,0.3224135497584939,0.6143789924681187,0.2808699579909444,0.46972348634153605,0.7362782042473555,0.48982227221131325,0.74249267578125,0.7989274561405182,0.7701869495213032,1.0,1.0,0.9998046904802322,0.2510986328125,0.263916015625,0.3028564453125,0.18212890625,0.23462700843811035,0.263916015625,256,0.23462700843811035,0.2510986328125,0.3028564453125,0.18212890625,2.900390625,0.5,0.09953124821186066,0.35441410541534424,0.0,0.0,0.0,2.908935546875,0.5,0.09939941763877869,0.3542492985725403,0.0
61,0.7286743391305208,0.0174560546875,0.0033447266432631295,0.35260778199881315,0.7286743391305208,0.36328125,0.04374049813486636,0.09383136895485222,0.05793135950807482,3.5722415447235107,0.7464599609375,0.11639404296875,0.0,-0.009864453080808744,18.529714941978455,0.8191968165338039,0.0006446239131037146,0.26767676767676774,-0.02016540989279747,0.09565279632806778,-0.020125091075897217,0.09277509897947311,0.0006353833014145494,-0.6931471824645996,0.6632472593337297,0.447420840151608,0.6119323596358299,0.30460114032030106,0.31957144662737846,0.6047217566519976,0.2810713634826243,0.47439278569072485,0.725454781204462,0.4849767927080393,0.7464599609375,0.7987163532525301,0.7699456755071878,1.0,1.0,0.9998535178601742,0.233642578125,0.2734375,0.2947998046875,0.1981201171875,0.23361894488334656,0.2734375,256,0.23361894488334656,0.233642578125,0.2947998046875,0.1981201171875,2.888671875,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.90093994140625,0.5,0.09971679747104645,0.3546459972858429,0.0
62,0.7341717462986708,0.0185546875,0.003515625130603439,0.3422148274257779,0.7341717462986708,0.369140625,0.0422060169512406,0.08522371551953256,0.049610786605626345,3.4606973752379417,0.7457275390625,0.116943359375,0.0,-0.010770277353003621,21.112202286720276,0.8098850101232529,0.0006141685371403582,0.2474747474747474,-0.019180433824658394,0.09576185792684555,-0.019344527274370193,0.09380105882883072,0.0006042614113539457,-0.6931471824645996,0.6748789511620998,0.4611204331740737,0.6134086735546589,0.30634124018251896,0.3221743684262037,0.6195470336824656,0.30894742626696825,0.4645137460902333,0.7364680767059326,0.4897409528493881,0.7457275390625,0.7977664116770029,0.7688599415123463,1.0,1.0,0.9998046904802322,0.246826171875,0.26171875,0.3038330078125,0.1876220703125,0.23424898087978363,0.26171875,256,0.23424898087978363,0.246826171875,0.3038330078125,0.1876220703125,2.912109375,0.5,0.09828124940395355,0.3528515696525574,0.0,0.0,0.0,2.90618896484375,0.5,0.09965819865465164,0.35457277297973633,0.0
63,0.7342691626399755,0.0166015625,0.0030029297777218744,0.3199508311226964,0.7342691626399755,0.36279296875,0.04429043072741479,0.08429634268395603,0.05368787026964128,3.3250331729650497,0.7437744140625,0.11614990234375,0.0,-0.01017746952129528,17.56033504009247,0.8178347647190094,0.0005701703848899342,0.2272727272727273,-0.020242370665073395,0.09564002603292465,-0.0199422724545002,0.09328128397464752,0.0005567157058976591,-0.6931471824645996,0.6901818998157978,0.4595239879563451,0.6106650531291962,0.3113753357902169,0.3219787711277604,0.6179168708622456,0.29507558792829514,0.4720497904345393,0.7358634322881699,0.4886048035696149,0.7437744140625,0.7991385590285063,0.7704282235354185,1.0,1.0,0.9996826220303774,0.238037109375,0.2744140625,0.29638671875,0.191162109375,0.23374494910240173,0.2744140625,256,0.23374494910240173,0.238037109375,0.29638671875,0.191162109375,2.8984375,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.9044189453125,0.5,0.09950195252895355,0.3543774485588074,0.0
64,0.7339431028813124,0.0169677734375,0.003247070373618044,0.3324109297245741,0.7339431028813124,0.3656005859375,0.045528516406193376,0.08495659567415714,0.053655378287658095,3.4091000854969025,0.7432861328125,0.11663818359375,0.0,-0.009819132013944909,19.291003942489624,0.823590599000454,0.0006236276312847622,0.20707070707070696,-0.0200954582542181,0.09575610607862473,-0.020221039652824402,0.09282954037189484,0.0006107677472755313,-0.6931471824645996,0.6858377903699875,0.4487619334831834,0.6098312865942717,0.3090648800134659,0.3233821699395776,0.6077705565840006,0.2981685008853674,0.4724985482171178,0.7379070799797773,0.4922440852969885,0.7432861328125,0.7982941567897797,0.7694631312042475,1.0,1.0,0.9998535178601742,0.24462890625,0.268798828125,0.298095703125,0.1884765625,0.23462700843811035,0.268798828125,256,0.23462700843811035,0.24462890625,0.298095703125,0.1884765625,2.923828125,0.5,0.09874999523162842,0.35343754291534424,0.0,0.0,0.0,2.90576171875,0.5,0.09946288913488388,0.35432863235473633,0.0
65,0.7316371574997902,0.01806640625,0.0031494141185248736,0.35558471363037825,0.7316371574997902,0.3629150390625,0.05029657285194844,0.08556330553255975,0.05817516765091568,3.743553727865219,0.74169921875,0.1158447265625,0.0,-0.009649262443417683,20.95219111442566,0.8165357485413551,0.0006029015203239396,0.18686868686868685,-0.019252676516771317,0.09498655796051025,-0.01957601308822632,0.09249604493379593,0.0005867411964572966,-0.6931471824645996,0.6779113281518221,0.45441551599651575,0.6072653010487556,0.30548839271068573,0.32332911528646946,0.6112770475447178,0.27854072768241167,0.47346900776028633,0.7391104120761156,0.48438084591180086,0.74169921875,0.7996663153171539,0.7710314020514488,1.0,1.0,0.9995361361652613,0.242431640625,0.274169921875,0.3072509765625,0.1761474609375,0.23324091732501984,0.274169921875,256,0.23324091732501984,0.242431640625,0.3072509765625,0.1761474609375,2.916015625,0.5,0.09624999761581421,0.3503125309944153,0.0,0.0,0.0,2.91192626953125,0.5,0.0993359312415123,0.35416993498802185,0.0
66,0.7334902100265026,0.0172119140625,0.00327148444193881,0.3536233026534319,0.7334902100265026,0.35870361328125,0.04440142342355102,0.08399861515499651,0.05050819076132029,3.26803407818079,0.74200439453125,0.11627197265625,0.0,-0.010487492283573374,18.553233981132507,0.808272261172533,0.0006238712849153671,0.16666666666666674,-0.019638240337371826,0.09567486494779587,-0.01982550509274006,0.0933787003159523,0.0006137203890830278,-0.6931471824645996,0.6739959381520748,0.4540285309776664,0.6081598736345768,0.3067301884293556,0.3200467471033335,0.6127593666315079,0.31247478164732456,0.47211895789951086,0.7365248017013073,0.489075125195086,0.74200439453125,0.7989274598658085,0.7701869402080774,1.0,1.0,0.9998291041702032,0.2333984375,0.2825927734375,0.304931640625,0.1790771484375,0.23324091732501984,0.2825927734375,256,0.23324091732501984,0.2333984375,0.304931640625,0.1790771484375,2.8984375,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.91046142578125,0.5,0.09936034679412842,0.35420048236846924,0.0
67,0.7303467895835638,0.0167236328125,0.0031005859855213203,0.3607174754142761,0.7303467895835638,0.36151123046875,0.045679368427954614,0.09167239279486239,0.051515856524929404,3.4585238099098206,0.7431640625,0.1173095703125,0.0,-0.010720524849602953,17.520553767681122,0.8144875057041645,0.0006180657765071373,0.1464646464646464,-0.019923560321331024,0.09582007676362991,-0.019676417112350464,0.09292622655630112,0.0006087088258937001,-0.6931471824645996,0.6684659663587809,0.4518308900296688,0.607891172170639,0.3073381446301937,0.31760646123439074,0.6088888477534056,0.2889904482290149,0.4672111999243498,0.7354795690625906,0.484857345931232,0.7431640625,0.7971330992877483,0.7681361250579357,1.0,1.0,0.9997558631002903,0.2366943359375,0.2769775390625,0.30078125,0.185546875,0.2353830635547638,0.2769775390625,256,0.2353830635547638,0.2366943359375,0.30078125,0.185546875,2.90625,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.9072265625,0.5,0.09945312142372131,0.3543164134025574,0.0
68,0.7334727887064219,0.017822265625,0.0033935547435248736,0.3507548160851002,0.7334727887064219,0.35882568359375,0.04376369703095406,0.08485106530133635,0.05139403324574232,3.372989498078823,0.73931884765625,0.1170654296875,0.0,-0.009264481923310086,20.43108892440796,0.8020569682121277,0.0005695600993931293,0.1262626262626263,-0.018870748579502106,0.0952838733792305,-0.018487930297851562,0.09238092601299286,0.0005591312074102461,-0.6931471824645996,0.6685247849673033,0.45654851756989956,0.6121288724243641,0.3049964336678386,0.31810088083148,0.6133793499320745,0.31792988535016775,0.4711428862065077,0.7353756595402956,0.4886568486690521,0.73931884765625,0.7975553087890148,0.7686186768114567,1.0,1.0,0.9998291041702032,0.239013671875,0.2823486328125,0.3095703125,0.1690673828125,0.2353830635547638,0.2823486328125,256,0.2353830635547638,0.239013671875,0.3095703125,0.1690673828125,2.916015625,0.5,0.09859374165534973,0.3532422184944153,0.0,0.0,0.0,2.91546630859375,0.5,0.09914550185203552,0.35393190383911133,0.0
69,0.7321065496653318,0.0150146484375,0.0028320313213043846,0.3431313782930374,0.7321065496653318,0.3626708984375,0.04919372918084264,0.08505722926929593,0.05291733331978321,2.9677260145545006,0.738525390625,0.11639404296875,0.0,-0.009765683367731981,22.119959235191345,0.7957038767635822,0.0006367121568473522,0.10606060606060597,-0.020694252103567123,0.09594490379095078,-0.01976759172976017,0.09369570761919022,0.0006149985711090267,-0.6931471824645996,0.6803460847586393,0.4574530841782689,0.5986711550503969,0.3051155284047127,0.3192595401778817,0.6144442893564701,0.30513192247599363,0.46679986733943224,0.7341968640685081,0.48729229532182217,0.738525390625,0.7987163700163364,0.7699456755071878,1.0,1.0,0.9998291041702032,0.248291015625,0.274658203125,0.29541015625,0.181640625,0.2353830635547638,0.274658203125,256,0.2353830635547638,0.248291015625,0.29541015625,0.181640625,2.9296875,0.5,0.09796874225139618,0.35246098041534424,0.0,0.0,0.0,2.9091796875,0.5,0.09908202290534973,0.3538525402545929,0.0
70,0.7295865416526794,0.0185546875,0.0033935547508008312,0.36157502699643373,0.7295865416526794,0.3682861328125,0.047652967972680926,0.08486886078026146,0.0537400544853881,3.576917387545109,0.7509765625,0.11712646484375,0.0,-0.010958863073028624,18.29907512664795,0.7952682785689831,0.000601349187490996,0.08585858585858586,-0.01917213387787342,0.09539037197828293,-0.019122516736388206,0.09287133812904358,0.0005800846847705543,-0.6931471824645996,0.6685584560036659,0.45279408898204565,0.6057128254324198,0.3054161975160241,0.31757487915456295,0.611106637865305,0.2848092457279563,0.4728948622941971,0.7337451595813036,0.4842115854844451,0.7509765625,0.7974497638642788,0.7684980276972055,1.0,1.0,0.9996826220303774,0.234619140625,0.263427734375,0.3201904296875,0.1817626953125,0.2348790317773819,0.263427734375,256,0.2348790317773819,0.234619140625,0.3201904296875,0.1817626953125,2.912109375,0.5,0.10124999284744263,0.3565624952316284,0.0,0.0,0.0,2.90911865234375,0.5,0.10007812082767487,0.3550976514816284,0.0
71,0.7310201358050108,0.0167236328125,0.002954101635623374,0.36475766357034445,0.7310201358050108,0.3607177734375,0.04917370749171823,0.08768823009449989,0.053585711400955915,3.0553708523511887,0.7381591796875,0.11663818359375,0.0,-0.009853574971202761,19.066604614257812,0.7876566275954247,0.000588791230256902,0.06565656565656575,-0.020085973665118217,0.09584343433380127,-0.02005852572619915,0.09306670725345612,0.0005842213286086917,-0.6931471824645996,0.6621230263262987,0.45673996955156326,0.5999316945672035,0.3025778280571103,0.3152990397065878,0.6120399180799723,0.31886982545256615,0.46513910964131355,0.7336983513087034,0.48012761399149895,0.7381591796875,0.7982941623777151,0.7694631274789572,1.0,1.0,0.9996093809604645,0.2451171875,0.278564453125,0.3114013671875,0.1649169921875,0.23525704443454742,0.278564453125,256,0.23525704443454742,0.2451171875,0.3114013671875,0.1649169921875,2.927734375,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.91754150390625,0.5,0.09905272722244263,0.3538159132003784,0.0
72,0.7344943564385176,0.016357421875,0.0031494141494476935,0.33590478356927633,0.7344943564385176,0.3597412109375,0.043620566837489605,0.08286837895866483,0.045803950633853674,3.417902298271656,0.74505615234375,0.1168212890625,0.0,-0.009973061547498219,18.687153458595276,0.7902116365730762,0.0005810156944789924,0.045454545454545414,-0.01972847431898117,0.09560003131628036,-0.020423859357833862,0.09337830543518066,0.0005707191303372383,-0.6931471824645996,0.6864921823143959,0.4617032092064619,0.6083689983934164,0.30349033512175083,0.32635698188096285,0.619665639474988,0.2988301133736968,0.4792276304215193,0.7379422895610332,0.4926597587764263,0.74505615234375,0.7979775071144104,0.7691012192517519,1.0,1.0,0.9998779315501451,0.2293701171875,0.280517578125,0.3199462890625,0.170166015625,0.23513104021549225,0.280517578125,256,0.23513104021549225,0.2293701171875,0.3199462890625,0.170166015625,2.916015625,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.9149169921875,0.5,0.09960448741912842,0.35450559854507446,0.0
73,0.7331756055355072,0.016845703125,0.0032226563089352567,0.3494856785982847,0.7331756055355072,0.36187744140625,0.04308577545452863,0.0853126278379932,0.04676159785594791,3.2435112223029137,0.74530029296875,0.1171875,0.0,-0.01005976035958156,19.431090116500854,0.7812046781182289,0.0006129852881713305,0.025252525252525304,-0.01949705369770527,0.09567542374134064,-0.01957298442721367,0.09257709234952927,0.0006024325266480446,-0.6931471824645996,0.6746962890028954,0.44713765662163496,0.6073247101157904,0.3019080990925431,0.32339172065258026,0.6082866359502077,0.3113969685509801,0.47607299126684666,0.7359609510749578,0.4910328071564436,0.74530029296875,0.797344209626317,0.7683773897588253,1.0,1.0,0.9998535178601742,0.233154296875,0.2762451171875,0.3212890625,0.1693115234375,0.23513104021549225,0.2762451171875,256,0.23513104021549225,0.233154296875,0.3212890625,0.1693115234375,2.921875,0.5,0.09828124940395355,0.3528515696525574,0.0,0.0,0.0,2.91534423828125,0.5,0.09962402284145355,0.3545300364494324,0.0
74,0.7282272689044476,0.016357421875,0.0031494141439907253,0.3619207814335823,0.7282272689044476,0.361083984375,0.04320659476798028,0.0908105515409261,0.05006340681575239,3.3055826872587204,0.7470703125,0.1170654296875,0.0,-0.010227149585261941,18.316860795021057,0.7689283676445484,0.000568660852877656,0.005050505050504972,-0.01991407945752144,0.09545086324214935,-0.019950583577156067,0.09300222992897034,0.0005598175339400768,-0.6931471824645996,0.6596230641007423,0.45707924477756023,0.605092192068696,0.30479618068784475,0.31601767893880606,0.6152886301279068,0.286649189889431,0.4774855002760887,0.7290205396711826,0.48580202274024487,0.7470703125,0.7975553087890148,0.7686186693608761,1.0,1.0,0.9998779315501451,0.22802734375,0.27783203125,0.30908203125,0.18505859375,0.23702116310596466,0.27783203125,256,0.23702116310596466,0.22802734375,0.30908203125,0.18505859375,2.91015625,0.5,0.09812499582767487,0.3526562452316284,0.0,0.0,0.0,2.907470703125,0.5,0.09976562112569809,0.3547070622444153,0.0
75,0.7285890001803637,0.017333984375,0.003320312560390448,0.349793154746294,0.7285890001803637,0.35986328125,0.04693122406024486,0.08788935164920986,0.05338937905617058,4.006790891289711,0.74383544921875,0.1173095703125,0.0,-0.010523201475734822,16.824598908424377,0.7748955227434635,0.0005781607142125722,0.0,-0.01907161995768547,0.09517418593168259,-0.019254369661211967,0.09306668490171432,0.000560916552785784,-0.6931471824645996,0.6737424060702324,0.4589876849204302,0.598041957244277,0.30314265843480825,0.3212926182895899,0.6164510231465101,0.27202422684058547,0.47163702733814716,0.7334778923541307,0.4864401612430811,0.74383544921875,0.7971331141889095,0.7681361213326454,1.0,1.0,0.9998535178601742,0.2320556640625,0.2802734375,0.3114013671875,0.17626953125,0.2363911271095276,0.2802734375,256,0.2363911271095276,0.2320556640625,0.3114013671875,0.17626953125,2.91796875,0.5,0.09843749552965164,0.35304689407348633,0.0,0.0,0.0,2.911865234375,0.5,0.09950683265924454,0.35438355803489685,0.0
76,0.7308183833956718,0.0159912109375,0.003027343802386895,0.3418627120554447,0.7308183833956718,0.36578369140625,0.0467021589865908,0.09108520951122046,0.05021814722567797,3.289988450706005,0.75433349609375,0.117431640625,0.0,-0.010819220726261847,17.98823082447052,0.77054263651371,0.0005402905444498174,0.0,-0.019791129976511,0.09546530991792679,-0.01959824375808239,0.09311097860336304,0.0005257405573502183,-0.6931471824645996,0.6759366896003485,0.449632178992033,0.5999309718608856,0.29684301652014256,0.31370730325579643,0.6060084514319897,0.3068479634821415,0.47198498994112015,0.7323985882103443,0.483369467779994,0.75433349609375,0.7969220094382763,0.7678948454558849,1.0,1.0,0.9998291041702032,0.222900390625,0.2684326171875,0.3277587890625,0.180908203125,0.237273171544075,0.2684326171875,256,0.237273171544075,0.222900390625,0.3277587890625,0.180908203125,2.90234375,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.9095458984375,0.5,0.10034667700529099,0.3554333746433258,0.0
