iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
25,0.6125065498054028,0.0169677734375,0.0033691406570142135,0.4867181656882167,0.6125065498054028,0.3685302734375,0.034508199023548514,0.13691968470811844,0.04872182197868824,3.496080107986927,0.7286431062966585,4.913098443637409e-06,-0.02395170187810436,33.23104524612427,4.954167932271957,-0.679998517036438,0.5504720322787762,0.41248247493058443,0.641096817329526,0.2727506011724472,0.28149078227579594,0.5666357688605785,0.21896761283278465,0.44752924889326096,0.6771990694105625,0.42286675702780485,0.7286431062966585,0.1231063106097281,0.736744549125433,0.9999813176691532,0.999975586310029,0.230224609375,0.259033203125,0.273193359375,0.237548828125,0.26923078298568726,52,0.23137019574642181,0.2680288553237915,0.23137019574642181,0.25183823704719543,51,0.23713235557079315,0.2824755012989044,0.22855393588542938,0.262254923582077,51,0.24080882966518402,0.2708333432674408,0.22610294818878174,0.24816177785396576,51,0.22671569883823395,0.26348039507865906,0.2616421580314636,0.28308823704719543,51,0.21507354080677032,0.24816177785396576,0.25367647409439087,2.8872087001800537,0.4951198697090149,0.0965794175863266,0.35215824842453003,-0.003983903676271439,0.13088379800319672,0.12752403318881989,2.8928213119506836,0.5039108991622925,0.09580285847187042,0.35000529885292053,-0.005051637068390846,0.12855392694473267,2.9039218425750732,0.5010027885437012,0.09604328870773315,0.35078465938568115,-0.004323100671172142,0.11899510771036148,2.907883882522583,0.5022326707839966,0.09490744024515152,0.34969720244407654,-0.0030639590695500374,0.1350490301847458,2.8892362117767334,0.5024204850196838,0.09585018455982208,0.3498857319355011,-0.006026389077305794,0.14436274766921997,2.899879217147827,0.5039795637130737,0.09746745973825455,0.35114961862564087,-0.004533359315246344
26,0.6150470040738583,0.01708984375,0.003320312560390448,0.4870196729898453,0.6150470040738583,0.36968994140625,0.03500803065253422,0.13259194395504892,0.05034828756470233,3.5945877581834793,0.7163134086877108,4.775952477942269e-06,-0.024009681306779385,33.24104869365692,4.949306845664978,-0.6801322102546692,0.5604581609368324,0.4158713901415467,0.6483106054365635,0.2758768042549491,0.28823973052203655,0.5708952434360981,0.2128614685498178,0.4553579967468977,0.684054184705019,0.4260172015056014,0.7163134086877108,0.1181439976207912,0.7369097992777824,0.9999811891466379,0.9999023452401161,0.23974609375,0.264892578125,0.2659912109375,0.2293701171875,0.27463942766189575,52,0.23137019574642181,0.2650240361690521,0.2289663553237915,0.2604166865348816,51,0.2598039209842682,0.25796568393707275,0.22181373834609985,0.262254923582077,51,0.24325981736183167,0.26776960492134094,0.22671569883823395,0.2242647111415863,51,0.22855393588542938,0.28921568393707275,0.25796568393707275,0.28125,51,0.23590686917304993,0.23774510622024536,0.2450980544090271,2.9003982543945312,0.49487996101379395,0.09502595663070679,0.3469673991203308,-0.0016013168497011065,0.12985840439796448,0.12367788702249527,2.90254282951355,0.5033683180809021,0.09547164291143417,0.3493160605430603,-0.003523255931213498,0.12242648005485535,2.9092133045196533,0.5019654631614685,0.09420724213123322,0.34941619634628296,-0.002062850398942828,0.12279412150382996,2.9096662998199463,0.5027806758880615,0.09528566151857376,0.34958794713020325,-0.002058560959994793,0.13382354378700256,2.9087531566619873,0.502055287361145,0.0942952036857605,0.34798935055732727,-0.0050902292132377625,0.1466911882162094,2.902164936065674,0.5016226768493652,0.09658912569284439,0.349202036857605,-0.004670365713536739
27,0.6147756017744541,0.0169677734375,0.0032470703990838956,0.4872133946046233,0.6147756017744541,0.37091064453125,0.03429008863167837,0.13027491956017911,0.050866481265984476,3.6285915672779083,0.7135336678475142,1.851662796070741e-05,-0.02362605172675103,34.94303822517395,4.946814090013504,-0.6801733374595642,0.5592876579612494,0.42091784719377756,0.6540804821997881,0.27738899923861027,0.28647664096206427,0.5763307865709066,0.20408178586512804,0.44664096739143133,0.6840829998254776,0.4281461536884308,0.7135336678475142,0.11872117128223181,0.7382464874535799,0.9999314472079277,0.9998535178601742,0.2490234375,0.263671875,0.2529296875,0.234375,0.2608173191547394,52,0.2608173191547394,0.25420674681663513,0.2241586595773697,0.27267158031463623,51,0.2647058963775635,0.2450980544090271,0.21752451360225677,0.262254923582077,51,0.2561274468898773,0.2549019753932953,0.22671569883823395,0.25245100259780884,51,0.240196093916893,0.2395833432674408,0.26776960492134094,0.24264706671237946,51,0.22303922474384308,0.28308823704719543,0.2512255012989044,2.929089069366455,0.5085443258285522,0.09382621943950653,0.3465002477169037,-0.0010361792519688606,0.12861327826976776,0.11826922744512558,2.9008772373199463,0.5027094483375549,0.09440431743860245,0.3491939902305603,-0.0017801807262003422,0.11727941781282425,2.9117109775543213,0.5023350119590759,0.09400377422571182,0.34813880920410156,-0.0010733956005424261,0.125,2.9262194633483887,0.5032205581665039,0.09506577253341675,0.3484969437122345,-0.003135659731924534,0.13394609093666077,2.8953065872192383,0.5028091073036194,0.09592901915311813,0.349985271692276,-0.004329077433794737,0.14877451956272125,2.9105515480041504,0.5032734870910645,0.09548759460449219,0.3478251099586487,-0.0034147233236581087
28,0.6126585435122252,0.0184326171875,0.0034667969612200977,0.48973005823791027,0.6126585435122252,0.37200927734375,0.03368857956957072,0.132776532554999,0.05078130715992302,3.73721045255661,0.7135158237069845,6.205024574601481e-06,-0.023868631236837246,35.9833869934082,4.9430873692035675,-0.6802071928977966,0.5416213236749172,0.41611399315297604,0.6524968147277832,0.270182047970593,0.2832350181415677,0.5726180765777826,0.216199969407171,0.4485622812062502,0.6795269064605236,0.4239349355921149,0.7135158237069845,0.12222702871076763,0.736700939014554,0.9999758061021566,0.9997802767902613,0.2486572265625,0.2574462890625,0.251220703125,0.24267578125,0.2680288553237915,52,0.26923078298568726,0.2445913553237915,0.21814905107021332,0.2567402124404907,51,0.2542892098426819,0.2604166865348816,0.22855393588542938,0.24938726425170898,51,0.2616421580314636,0.23713235557079315,0.25183823704719543,0.2567402124404907,51,0.22794118523597717,0.25,0.2653186321258545,0.24877451360225677,51,0.2297794222831726,0.26286765933036804,0.25857844948768616,2.918226718902588,0.5035874247550964,0.09568235278129578,0.349215567111969,-0.0028944523073732853,0.13298340141773224,0.12319711595773697,2.905519962310791,0.5020560622215271,0.09346196055412292,0.3483763337135315,-0.002330872230231762,0.12083333730697632,2.913900375366211,0.5010505318641663,0.09448406845331192,0.3501386344432831,-0.003210728755220771,0.1302696168422699,2.9038941860198975,0.5033665299415588,0.09528320282697678,0.348760724067688,-0.00286498642526567,0.1355392187833786,2.893063545227051,0.5029886960983276,0.09572798013687134,0.3502851128578186,-0.004969064146280289,0.15526962280273438,2.9043221473693848,0.5023820996284485,0.09569165855646133,0.348544716835022,-0.003788023954257369
29,0.6162815280258656,0.0172119140625,0.0033935547799046617,0.47882868722081184,0.6162815280258656,0.37353515625,0.031616952386684716,0.13251917017623782,0.05169924162328243,3.4086110293865204,0.7129233330488205,1.7625842900770294e-06,-0.02502597558486741,33.535608649253845,4.939082831144333,-0.6804622411727905,0.5556349363178015,0.41937981359660625,0.661485530436039,0.2797915292903781,0.29344788007438183,0.5771603733301163,0.21051410865038633,0.4467589911073446,0.6822788733989,0.42958470061421394,0.7129233330488205,0.11882676277309656,0.7372149284929037,0.9999931287020445,0.9999511726200581,0.258056640625,0.249755859375,0.2459716796875,0.2462158203125,0.24639424681663513,52,0.2602163553237915,0.24819712340831757,0.24519231915473938,0.2561274468898773,51,0.280637264251709,0.2389705926179886,0.2242647111415863,0.2506127655506134,51,0.2591911852359772,0.2395833432674408,0.2506127655506134,0.2561274468898773,51,0.24754902720451355,0.24877451360225677,0.24754902720451355,0.2555147111415863,51,0.24264706671237946,0.24693627655506134,0.2549019753932953,2.9018218517303467,0.5026156902313232,0.09696954488754272,0.3494817316532135,-0.001892160507850349,0.13225097954273224,0.12704326212406158,2.894314765930176,0.5015228986740112,0.09488248080015182,0.34903761744499207,-0.0024883353617042303,0.12205883115530014,2.9158661365509033,0.5017552971839905,0.09416718780994415,0.3482680320739746,-0.0020357128232717514,0.1248774603009224,2.9008865356445312,0.503606379032135,0.09437261521816254,0.3483525514602661,-0.0012311871396377683,0.13872550427913666,2.892012119293213,0.5018306374549866,0.09539830684661865,0.34919971227645874,-0.0047851200215518475,0.14865197241306305,2.903895139694214,0.5050370097160339,0.09579966217279434,0.34948399662971497,-0.0033540879376232624
30,0.609021969139576,0.0167236328125,0.003222656319849193,0.48936380352824926,0.609021969139576,0.37127685546875,0.035505915351677686,0.13471927703358233,0.05129684950225055,3.928457461297512,0.7237681150436401,5.5953067832348324e-06,-0.023738965013762936,32.030593395233154,4.936094284057617,-0.679718017578125,0.5453943349421024,0.4229862792417407,0.6476245764642954,0.2811736445873976,0.28458413295447826,0.5786078032106161,0.18057043058797717,0.4333068346604705,0.68306939676404,0.42654686234891415,0.7237681150436401,0.1137153075542301,0.7375598959624767,0.9999780375510454,0.9998779315501451,0.2572021484375,0.2369384765625,0.255615234375,0.250244140625,0.25180289149284363,52,0.2632211744785309,0.25961539149284363,0.22536058723926544,0.2395833432674408,51,0.26838237047195435,0.23284314572811127,0.2591911852359772,0.25306373834609985,51,0.2512255012989044,0.25,0.24571079015731812,0.2610294222831726,51,0.25796568393707275,0.22732843458652496,0.25367647409439087,0.2818627655506134,51,0.2450980544090271,0.21262255311012268,0.2604166865348816,2.945253610610962,0.5031929612159729,0.09467831254005432,0.34860676527023315,-0.002782789757475257,0.13420410454273224,0.1289663463830948,2.9138450622558594,0.5021901726722717,0.094468854367733,0.34780681133270264,-0.002841605106368661,0.12352941930294037,2.9079363346099854,0.5023673176765442,0.09545890986919403,0.3493673503398895,-0.0015716583002358675,0.12169118225574493,2.908841133117676,0.5044469237327576,0.09521596133708954,0.34915873408317566,-0.0010882257483899593,0.14203432202339172,2.8940770626068115,0.505734384059906,0.09587899595499039,0.3492938280105591,-0.0036749073769897223,0.15490196645259857,2.91461181640625,0.5053592324256897,0.09726592153310776,0.3506188690662384,-0.0033553249668329954
31,0.6155641004443169,0.017822265625,0.0034423828965373104,0.48986746184527874,0.6155641004443169,0.37554931640625,0.03287871117936447,0.1286957983393222,0.04671677981968969,3.6060188561677933,0.7152132596820593,2.1938688671951923e-05,-0.023485661833547056,36.015645265579224,4.937869876623154,-0.679141104221344,0.5600249916315079,0.42031168285757303,0.6568951886147261,0.27813718281686306,0.2909270543605089,0.5773651618510485,0.20793739706277847,0.43869955744594336,0.6869796104729176,0.4275794858112931,0.7152132596820593,0.11701517994515598,0.7394766248762608,0.9999178852885962,0.9998779315501451,0.2686767578125,0.236572265625,0.2396240234375,0.255126953125,0.24519231915473938,52,0.2710336744785309,0.23858174681663513,0.24519231915473938,0.2591911852359772,51,0.27328431606292725,0.2297794222831726,0.23774510622024536,0.23651961982250214,51,0.27757352590560913,0.24203431606292725,0.24387255311012268,0.2604166865348816,51,0.27267158031463623,0.22242647409439087,0.2444853037595749,0.24325981736183167,51,0.24877451360225677,0.2193627506494522,0.28860294818878174,2.8990416526794434,0.49877792596817017,0.09442242980003357,0.34787315130233765,-0.0042412737384438515,0.1324462890625,0.12764422595500946,2.8985257148742676,0.5012475252151489,0.09447721391916275,0.3479018807411194,-0.0026007634587585926,0.12156863510608673,2.9059979915618896,0.5006908178329468,0.09371595084667206,0.3480457663536072,-0.0013376878341659904,0.12242648005485535,2.9048337936401367,0.4987807869911194,0.09450060874223709,0.34890666604042053,1.0054412996396422e-05,0.13860294222831726,2.8981821537017822,0.5015154480934143,0.0957714393734932,0.3487621545791626,-0.0037425740156322718,0.15208333730697632,2.884838819503784,0.503776490688324,0.09726027399301529,0.3498396575450897,-0.002565800677984953
32,0.6164296139031649,0.017333984375,0.003417968826397555,0.4860681248828769,0.6164296139031649,0.3841552734375,0.03242007264634594,0.1330170608125627,0.049089056672528386,3.3275355994701385,0.7168770041316748,5.856107405360911e-06,-0.02598167266114615,32.79191315174103,4.9356430768966675,-0.6788235902786255,0.5598503481596708,0.41457496862858534,0.6559544745832682,0.28559289406985044,0.2882567374035716,0.5707018170505762,0.21433019498363137,0.42764707934111357,0.6813721880316734,0.42780943866819143,0.7168770041316748,0.11766611295752227,0.7375685442239046,0.9999772477895021,0.9999511726200581,0.2744140625,0.22900390625,0.2364501953125,0.2601318359375,0.22956731915473938,52,0.2686298191547394,0.24278846383094788,0.25901442766189575,0.21813726425170898,51,0.29901960492134094,0.2389705926179886,0.24387255311012268,0.2248774617910385,51,0.2861519753932953,0.2340686321258545,0.2549019753932953,0.2561274468898773,51,0.2714460790157318,0.23590686917304993,0.23651961982250214,0.2297794222831726,51,0.24693627655506134,0.23651961982250214,0.2867647111415863,2.8804357051849365,0.5021979808807373,0.09521901607513428,0.3483636677265167,-0.002554026199504733,0.13437500596046448,0.12223557382822037,2.892465829849243,0.5022090673446655,0.09574218094348907,0.3497064709663391,-0.0016229061875492334,0.13296569883823395,2.894754648208618,0.5003951787948608,0.09490463882684708,0.3489419221878052,-0.002109748777002096,0.1301470696926117,2.8928492069244385,0.5009223222732544,0.09512989223003387,0.3485601246356964,-0.001570480177178979,0.13811275362968445,2.8993422985076904,0.5027260780334473,0.09436603635549545,0.3487832844257355,-0.002872974844649434,0.14865197241306305,2.892590284347534,0.5053287744522095,0.09583967179059982,0.3486151695251465,-0.0010572683531790972
33,0.6124436687678099,0.017822265625,0.0034667969375732355,0.5179657833650708,0.6124436687678099,0.38201904296875,0.03805084654595703,0.1390969946514815,0.05425836727954447,3.2576925307512283,0.720757270231843,1.749215980305363e-06,-0.02639954430924263,32.90164542198181,4.933605283498764,-0.6782094836235046,0.5395901873707771,0.40987748745828867,0.6464468874037266,0.28024055529385805,0.2841000873595476,0.5646722838282585,0.22183384466916323,0.44001584220677614,0.678446851670742,0.42166512086987495,0.720757270231843,0.11640208656899631,0.7405802886933088,0.9999931044876575,0.9999023452401161,0.266845703125,0.2293701171875,0.243896484375,0.2598876953125,0.24338942766189575,52,0.2602163553237915,0.24338942766189575,0.2530048191547394,0.2291666716337204,51,0.25245100259780884,0.2598039209842682,0.25857844948768616,0.22058823704719543,51,0.2873774468898773,0.23161765933036804,0.2604166865348816,0.23713235557079315,51,0.28492647409439087,0.24264706671237946,0.2352941334247589,0.24938726425170898,51,0.24938726425170898,0.21078431606292725,0.2904411852359772,2.8970088958740234,0.5025702714920044,0.09539231657981873,0.35247692465782166,-0.0006458797142840922,0.13583984971046448,0.1235576942563057,2.8966825008392334,0.5002485513687134,0.09565097093582153,0.3495785892009735,-0.0007365333149209619,0.13321079313755035,2.890986442565918,0.5008447170257568,0.09557902067899704,0.34997865557670593,-0.0013649370521306992,0.13272058963775635,2.8871142864227295,0.501759946346283,0.09539881348609924,0.3484973907470703,-5.7638477301225066e-05,0.14362746477127075,2.903628349304199,0.5018929839134216,0.09337219595909119,0.34745222330093384,-0.0023522714618593454,0.1463235318660736,2.8745603561401367,0.5026227235794067,0.09701546281576157,0.34929442405700684,-0.0013421674957498908
34,0.6148829683661461,0.0164794921875,0.0032470703717990546,0.4927728893235326,0.6148829683661461,0.37725830078125,0.03273613308556378,0.12866504141129553,0.050003381562419236,3.157901018857956,0.7221855316311121,2.0012337277108827e-05,-0.025368008093209937,31.141353487968445,4.94159209728241,-0.677684485912323,0.5497322585433722,0.42537590861320496,0.6606708001345396,0.27951789554208517,0.2883830349892378,0.5807152073830366,0.2148476210422814,0.44486033264547586,0.6828401181846857,0.42633786983788013,0.7221855316311121,0.11795279034413397,0.7344123404473066,0.9999263789504766,0.9999511726200581,0.2664794921875,0.236572265625,0.239501953125,0.2574462890625,0.24098558723926544,52,0.2788461744785309,0.24519231915473938,0.23497596383094788,0.2506127655506134,51,0.27818629145622253,0.2236519753932953,0.24754902720451355,0.2297794222831726,51,0.2714460790157318,0.2346813827753067,0.26409316062927246,0.2506127655506134,51,0.2757353186607361,0.2352941334247589,0.23835785686969757,0.2555147111415863,51,0.22794118523597717,0.22610294818878174,0.2904411852359772,2.8842403888702393,0.5043874979019165,0.09403526782989502,0.34684038162231445,-0.0025237170048058033,0.13649903237819672,0.12776441872119904,2.885765790939331,0.5001427531242371,0.09520560503005981,0.34812092781066895,-0.0014532251516357064,0.1305147111415863,2.8854353427886963,0.5010740160942078,0.09530289471149445,0.3479505777359009,-0.0014625382609665394,0.13125000894069672,2.896904230117798,0.5022262930870056,0.09543515741825104,0.34911200404167175,5.40035507583525e-05,0.13811275362968445,2.8836138248443604,0.49897289276123047,0.09479770064353943,0.34809449315071106,-0.003614921821281314,0.15502451360225677,2.87208890914917,0.5035490989685059,0.09722114354372025,0.34911271929740906,-0.0026183058507740498
35,0.618988897651434,0.017822265625,0.0034423828910803422,0.4811983061954379,0.618988897651434,0.37725830078125,0.03113133885199204,0.12555237906053662,0.04723554977681488,3.5672933384776115,0.7263014856725931,6.452193149097951e-06,-0.02543746051378548,35.41988396644592,4.944880783557892,-0.677373468875885,0.5628566816449165,0.4257032033056021,0.6651479341089725,0.2856875001452863,0.28790086042135954,0.5818117968738079,0.20830805506557226,0.450064854696393,0.6873250752687454,0.43034908827394247,0.7263014856725931,0.1194833165500313,0.7380123026669025,0.9999755602329969,0.9998779315501451,0.262451171875,0.2308349609375,0.2509765625,0.2557373046875,0.23257212340831757,52,0.2896634638309479,0.24098558723926544,0.2367788553237915,0.2450980544090271,51,0.2604166865348816,0.2591911852359772,0.2352941334247589,0.23590686917304993,51,0.24816177785396576,0.25796568393707275,0.25796568393707275,0.2555147111415863,51,0.27389708161354065,0.23223039507865906,0.23835785686969757,0.25857844948768616,51,0.2395833432674408,0.2083333432674408,0.293504923582077,2.8892483711242676,0.5013951659202576,0.09521426260471344,0.3480931520462036,-0.0005988941411487758,0.13332520425319672,0.12764422595500946,2.8882248401641846,0.5019349455833435,0.09483517706394196,0.348593145608902,-0.0019312286749482155,0.13210785388946533,2.8954617977142334,0.5017391443252563,0.09509586542844772,0.3491112291812897,-0.0012341180117800832,0.1311274617910385,2.891602039337158,0.5010215640068054,0.09654171019792557,0.34958747029304504,0.00015885094762779772,0.12928922474384308,2.8885436058044434,0.5014467835426331,0.0949581190943718,0.3494325280189514,-0.0033754988107830286,0.1465686410665512,2.878938674926758,0.5031961798667908,0.09810508042573929,0.35015302896499634,-0.002125849947333336
36,0.6130156610161066,0.0159912109375,0.0031005860128061613,0.5004523014649749,0.6130156610161066,0.37213134765625,0.033923112554475665,0.13242816901765764,0.05205531092360616,3.509680464863777,0.7202547509223223,1.3106346322899753e-05,-0.023699890298303217,34.891642332077026,4.94003239274025,-0.6769576072692871,0.5489839352667332,0.41427459940314293,0.6557188536971807,0.28266297839581966,0.29033929109573364,0.5698849428445101,0.19876658683642745,0.44299201015383005,0.6843793410807848,0.4283612631261349,0.7202547509223223,0.12104010512121022,0.7346768416464329,0.9999492540955544,0.9999023452401161,0.26123046875,0.2359619140625,0.2529296875,0.2498779296875,0.23798078298568726,52,0.2728365361690521,0.2524038553237915,0.2367788553237915,0.24387255311012268,51,0.2720588445663452,0.2444853037595749,0.2395833432674408,0.2506127655506134,51,0.2653186321258545,0.24325981736183167,0.24080882966518402,0.2665441334247589,51,0.25183823704719543,0.23713235557079315,0.2444853037595749,0.28002452850341797,51,0.24387255311012268,0.21017158031463623,0.2659313678741455,2.91298508644104,0.5057414770126343,0.09486512839794159,0.34606945514678955,-0.0033541973680257797,0.13601075112819672,0.12019230425357819,2.898749351501465,0.5037400126457214,0.09445487707853317,0.3494012653827667,-0.0016465475782752037,0.1360294222831726,2.8912856578826904,0.5019690990447998,0.09483849257230759,0.34843963384628296,-0.002102380385622382,0.12683823704719543,2.893209457397461,0.5030136108398438,0.09414741396903992,0.34886544942855835,-0.00022688263561576605,0.14191177487373352,2.8807618618011475,0.5039377808570862,0.09539320319890976,0.349749892950058,-0.0040722256526350975,0.15539216995239258,2.8892626762390137,0.5042745471000671,0.09801148623228073,0.350292444229126,-0.0020918052177876234
37,0.6084966883063316,0.017578125,0.0034179688282165444,0.49586275313049555,0.6084966883063316,0.3758544921875,0.03238140913890675,0.13997271843254566,0.04802450549323112,3.8040613681077957,0.7268466930836439,1.6853526694227128e-05,-0.024080731833237223,38.09965991973877,4.9419083297252655,-0.6770293116569519,0.5367479026317596,0.4084235252812505,0.6609420571476221,0.2807655520737171,0.28508002404123545,0.5670109800994396,0.18717247247695923,0.43359626829624176,0.6775937043130398,0.42639555782079697,0.7268466930836439,0.1145745157264173,0.7354604452848434,0.9999363590031862,0.9999023452401161,0.26171875,0.231689453125,0.2493896484375,0.2572021484375,0.24399039149284363,52,0.25901442766189575,0.24278846383094788,0.25420674681663513,0.24693627655506134,51,0.2647058963775635,0.2395833432674408,0.24877451360225677,0.21813726425170898,51,0.28921568393707275,0.24877451360225677,0.24387255311012268,0.2671568691730499,51,0.24203431606292725,0.240196093916893,0.2506127655506134,0.2653186321258545,51,0.25367647409439087,0.2089460790157318,0.2720588445663452,2.8575305938720703,0.5000916719436646,0.0981188714504242,0.34993481636047363,-0.0030403039418160915,0.13669434189796448,0.12752403318881989,2.885580062866211,0.5027048587799072,0.09552095830440521,0.34975290298461914,-0.001788380672223866,0.1308823674917221,2.8891894817352295,0.5015303492546082,0.09613455086946487,0.3494381606578827,-0.0009551146649755538,0.1306372582912445,2.897899866104126,0.5025839805603027,0.09549974650144577,0.34917646646499634,-0.0006333778146654367,0.13909314572811127,2.876575231552124,0.5036635994911194,0.09585044533014297,0.3493194580078125,-0.0031821418087929487,0.15551471710205078,2.8943207263946533,0.5056989789009094,0.09738468378782272,0.35018444061279297,-0.003039500443264842
38,0.6091547627002001,0.017822265625,0.003417968853682396,0.5016926620155573,0.6091547627002001,0.3753662109375,0.035199215286411345,0.12825132184661925,0.05244433612097055,4.013020440936089,0.723892118781805,8.815221317348687e-06,-0.024429732759017497,36.99182891845703,4.93260657787323,-0.6778644323348999,0.5407592821866274,0.4112894320860505,0.6532977782189846,0.2769760941155255,0.2838594112545252,0.5654974952340126,0.20407518837600946,0.43833805434405804,0.6825303826481104,0.4226780207827687,0.723892118781805,0.11369052715599537,0.7303845342248678,0.9999656267464161,0.9998535178601742,0.256591796875,0.2374267578125,0.265625,0.2403564453125,0.24399039149284363,52,0.25420674681663513,0.2710336744785309,0.23076924681663513,0.2346813827753067,51,0.27267158031463623,0.2720588445663452,0.22058823704719543,0.23590686917304993,51,0.27389708161354065,0.25245100259780884,0.23774510622024536,0.2555147111415863,51,0.25367647409439087,0.2346813827753067,0.2561274468898773,0.2763480544090271,51,0.22855393588542938,0.23774510622024536,0.25735294818878174,2.9494285583496094,0.5006327033042908,0.09657502174377441,0.3524121642112732,-0.0031061465851962566,0.14104004204273224,0.13052885234355927,2.9022774696350098,0.5049484968185425,0.09517151117324829,0.34908604621887207,-0.0033348845317959785,0.13639706373214722,2.910585880279541,0.5036306977272034,0.09526778757572174,0.3498266637325287,-0.002955659059807658,0.1359068751335144,2.9078526496887207,0.5024874806404114,0.09504963457584381,0.34858185052871704,-0.002027519280090928,0.14791667461395264,2.8986949920654297,0.5062004923820496,0.09562542289495468,0.34848371148109436,-0.004040239844471216,0.15465687215328217,2.9022717475891113,0.5051847100257874,0.09748571366071701,0.3500198721885681,-0.00444380845874548
39,0.6081873029470444,0.0172119140625,0.0031982422660803422,0.5086076157167554,0.6081873029470444,0.3736572265625,0.03760441136546433,0.13369498611427844,0.05198382236994803,3.4147215485572815,0.7156016081571579,1.3054795439337852e-05,-0.0252533518942073,35.18179440498352,4.924645841121674,-0.6778159141540527,0.5361918164417148,0.41324216965585947,0.648705592378974,0.2740520881488919,0.28361154440790415,0.5670398324728012,0.20434495527297258,0.43796907365322113,0.6829241197556257,0.4227732280269265,0.7156016081571579,0.11340575153008103,0.727745832875371,0.9999521598219872,0.9997558631002903,0.2615966796875,0.2442626953125,0.2576904296875,0.2364501953125,0.25901442766189575,52,0.2680288553237915,0.25420674681663513,0.2187500149011612,0.23713235557079315,51,0.280637264251709,0.2616421580314636,0.22058823704719543,0.24877451360225677,51,0.25735294818878174,0.25306373834609985,0.24080882966518402,0.25,51,0.2591911852359772,0.2395833432674408,0.2512255012989044,0.26838237047195435,51,0.24264706671237946,0.23651961982250214,0.25245100259780884,2.9358060359954834,0.5055031776428223,0.09436148405075073,0.3491578698158264,-0.0032760347239673138,0.14069823920726776,0.12920673191547394,2.909437417984009,0.5024843215942383,0.09410306811332703,0.3475176990032196,-0.0020220279693603516,0.13860294222831726,2.9221749305725098,0.5046542882919312,0.09489621967077255,0.3475535213947296,-0.0005347828264348209,0.1409313827753067,2.9159045219421387,0.5016617774963379,0.0945587009191513,0.34921231865882874,-0.001600811374373734,0.14313726127147675,2.896497964859009,0.5051244497299194,0.09476088732481003,0.34916290640830994,-0.004848909098654985,0.1518382430076599,2.9250235557556152,0.5070866942405701,0.09699501842260361,0.34854578971862793,-0.0030673264991492033
