iteration,reward,done_rate,edge_reset_rate,vx_err,policy_loss,value_loss,entropy,log_std_mean,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate
75,1.0631386078894138,0.0181884765625,0.0034667969594011083,0.4270989606156945,-0.01710321372956969,165.46153450012207,5.041879713535309,-0.6170690655708313,0.548828125,0.1630859375,0.151611328125,0.136474609375,0.18449519574642181,52,0.5198317766189575,0.15324519574642181,0.14242789149284363,0.1715686321258545,51,0.5226715803146362,0.1507353037595749,0.15502451360225677,0.17279411852359772,51,0.5287990570068359,0.15747550129890442,0.1409313827753067,0.12316177040338516,51,0.5753676891326904,0.15379902720451355,0.14767158031463623,0.14889706671237946,51,0.5980392098426819,0.13235294818878174,0.12071079015731812,2.8774454593658447,0.49339038133621216,0.08222847431898117,0.3309188485145569,-0.002958273980766535,0.19882813096046448
76,1.0559697709977627,0.01953125,0.003808593823123374,0.42534718941897154,-0.019287764123873785,203.10424709320068,5.036499321460724,-0.6163379549980164,0.5589599609375,0.1572265625,0.150390625,0.1334228515625,0.1796875,52,0.49879810214042664,0.16826923191547394,0.15324519574642181,0.18995098769664764,51,0.5208333730697632,0.14399510622024536,0.1452205926179886,0.1464460790157318,51,0.5637255311012268,0.14828431606292725,0.14154411852359772,0.12071079015731812,51,0.5857843160629272,0.1458333432674408,0.14767158031463623,0.14338235557079315,51,0.6268382668495178,0.12377451360225677,0.10600490868091583,2.878263473510742,0.49154186248779297,0.08407675474882126,0.3333081603050232,0.0015384958824142814,0.20012207329273224
77,1.0417471565306187,0.0186767578125,0.0034667969648580765,0.4422852024435997,-0.018494060495868325,180.79621601104736,5.016118675470352,-0.6154546141624451,0.5653076171875,0.1614990234375,0.1356201171875,0.1375732421875,0.171875,52,0.5372596383094788,0.13341346383094788,0.15745192766189575,0.17524510622024536,51,0.5263480544090271,0.13296568393707275,0.16544118523597717,0.17892158031463623,51,0.5392156839370728,0.1464460790157318,0.1354166716337204,0.12683823704719543,51,0.593137264251709,0.15379902720451355,0.12622550129890442,0.13909314572811127,51,0.6311274766921997,0.12745098769664764,0.10232843458652496,2.8527028560638428,0.4876737594604492,0.08547500520944595,0.3359082043170929,-0.003729019081220031,0.19987793266773224
78,1.093495823442936,0.021240234375,0.004052734471770236,0.4185358379036188,-0.018945386487757787,182.39237594604492,5.016412675380707,-0.6154159903526306,0.5789794921875,0.15966796875,0.134033203125,0.1273193359375,0.1742788553237915,52,0.559495210647583,0.13701923191547394,0.12920673191547394,0.18688726425170898,51,0.5441176891326904,0.1311274617910385,0.13786765933036804,0.15257354080677032,51,0.5753676891326904,0.13786765933036804,0.13419118523597717,0.12622550129890442,51,0.5906863212585449,0.15196079015731812,0.1311274617910385,0.13296568393707275,51,0.6256127953529358,0.13235294818878174,0.10906863212585449,2.867727756500244,0.4881470203399658,0.08287746459245682,0.3305325210094452,-0.0014569315826520324,0.20314942300319672
79,1.0775596499443054,0.01904296875,0.00363769541036163,0.425103971734643,-0.018377780448645353,194.7538242340088,5.011872291564941,-0.6150518655776978,0.569091796875,0.162841796875,0.1346435546875,0.1334228515625,0.18269231915473938,52,0.5318509936332703,0.12620192766189575,0.15925481915473938,0.1764705926179886,51,0.5404412150382996,0.14460784196853638,0.13848039507865906,0.16850490868091583,51,0.5428921580314636,0.1464460790157318,0.14215686917304993,0.11335784941911697,51,0.5962010025978088,0.16421569883823395,0.12622550129890442,0.1299019604921341,51,0.6348039507865906,0.12193627655506134,0.11335784941911697,2.883385181427002,0.49291524291038513,0.08314049243927002,0.3346758782863617,-0.0009402600699104369,0.20476074516773224
80,1.1271557472646236,0.0185546875,0.0036376953939907253,0.4072162378579378,-0.01902549824444577,187.4666986465454,5.013625681400299,-0.6141371130943298,0.5732421875,0.1644287109375,0.133056640625,0.1292724609375,0.17247596383094788,52,0.5390625,0.14242789149284363,0.1460336595773697,0.18933823704719543,51,0.5373774766921997,0.13848039507865906,0.1348039209842682,0.18688726425170898,51,0.5337010025978088,0.13725490868091583,0.14215686917304993,0.12867647409439087,51,0.5876225829124451,0.14705882966518402,0.13664215803146362,0.11029411852359772,51,0.6691176891326904,0.12622550129890442,0.09436275064945221,2.906843662261963,0.4857593774795532,0.08200202137231827,0.3315613865852356,-0.0007039955817162991,0.20566406846046448
81,1.077619282528758,0.017822265625,0.003491210998618044,0.42829558439552784,-0.017633505340199918,206.20211219787598,5.014854282140732,-0.613627552986145,0.5758056640625,0.177001953125,0.1217041015625,0.12548828125,0.18389423191547394,52,0.5426682829856873,0.13882212340831757,0.13461539149284363,0.2138480395078659,51,0.5238970518112183,0.11580882966518402,0.1464460790157318,0.1721813827753067,51,0.5643382668495178,0.1299019604921341,0.13357843458652496,0.10110294818878174,51,0.6084558963775635,0.16482843458652496,0.1256127506494522,0.09803921729326248,51,0.6403186321258545,0.15012255311012268,0.11151961237192154,2.8878931999206543,0.4932308793067932,0.08346595615148544,0.33036285638809204,-0.0023907246068120003,0.20769043266773224
82,1.1050702631473541,0.0179443359375,0.003466796948487172,0.4170279186218977,-0.018578238668851554,196.0820016860962,5.006256997585297,-0.6124867796897888,0.5826416015625,0.1710205078125,0.1260986328125,0.1202392578125,0.19170673191547394,52,0.5444711446762085,0.125,0.13882212340831757,0.19607843458652496,51,0.5484068989753723,0.1348039209842682,0.12071079015731812,0.17953431606292725,51,0.5551470518112183,0.13786765933036804,0.12745098769664764,0.11213235557079315,51,0.5962010025978088,0.16911765933036804,0.12254902720451355,0.11029411852359772,51,0.6697304248809814,0.11825980991125107,0.10171569138765335,2.897873878479004,0.49118542671203613,0.08194919675588608,0.32997554540634155,0.0023170048370957375,0.20710448920726776
83,1.0630669593811035,0.0185546875,0.003662109460492502,0.43867427948862314,-0.01793326041661203,202.98758792877197,4.98430061340332,-0.6111651659011841,0.5797119140625,0.170654296875,0.134033203125,0.1156005859375,0.18930289149284363,52,0.5402644276618958,0.1274038553237915,0.1430288553237915,0.1936274617910385,51,0.5502451062202454,0.1403186321258545,0.11580882966518402,0.17524510622024536,51,0.5520833730697632,0.14154411852359772,0.1311274617910385,0.09987745434045792,51,0.6145833730697632,0.15808823704719543,0.12745098769664764,0.13357843458652496,51,0.6421568989753723,0.13664215803146362,0.08762255311012268,2.8888580799102783,0.4905749559402466,0.08196446299552917,0.3301268219947815,0.0005746822571381927,0.21042481064796448
84,1.1092379242181778,0.020263671875,0.003930664130166406,0.4165162965655327,-0.01901318004820496,183.55928325653076,4.986555695533752,-0.6103903651237488,0.5897216796875,0.15625,0.1396484375,0.1143798828125,0.1899038553237915,52,0.5306490659713745,0.14783655107021332,0.13161058723926544,0.18137255311012268,51,0.560661792755127,0.13970588147640228,0.11825980991125107,0.15931373834609985,51,0.5943627953529358,0.14276961982250214,0.10355392843484879,0.11642157286405563,51,0.6115196347236633,0.13235294818878174,0.13970588147640228,0.12806372344493866,51,0.6525735259056091,0.11764706671237946,0.10171569138765335,2.8763744831085205,0.4914672076702118,0.08331063389778137,0.33109050989151,-0.0013548405840992928,0.21110840141773224
85,1.1120066326111555,0.018798828125,0.003564453176295501,0.4085857644677162,-0.018889825994847342,208.37229919433594,4.980850130319595,-0.6097638607025146,0.59423828125,0.156494140625,0.13134765625,0.117919921875,0.19110578298568726,52,0.5264423489570618,0.15685096383094788,0.12560096383094788,0.1825980395078659,51,0.5490196347236633,0.13174019753932953,0.13664215803146362,0.14276961982250214,51,0.5980392098426819,0.1348039209842682,0.12438725680112839,0.11335784941911697,51,0.6121323704719543,0.14889706671237946,0.1256127506494522,0.10723039507865906,51,0.686887264251709,0.11642157286405563,0.08946079015731812,2.8857123851776123,0.48774009943008423,0.0818748027086258,0.3317001760005951,0.001586743164807558,0.20773926377296448
86,1.075844606384635,0.0189208984375,0.003710937615323928,0.4317658366635442,-0.018780843762215227,173.55431270599365,4.978020191192627,-0.6089337468147278,0.6070556640625,0.163330078125,0.1214599609375,0.108154296875,0.20012019574642181,52,0.5414663553237915,0.13100962340831757,0.1274038553237915,0.18014706671237946,51,0.5974264740943909,0.11274509876966476,0.1096813753247261,0.15196079015731812,51,0.5888480544090271,0.1360294222831726,0.12316177040338516,0.11213235557079315,51,0.6323529481887817,0.1452205926179886,0.11029411852359772,0.11703431606292725,51,0.6764706373214722,0.13848039507865906,0.0680147111415863,2.8520381450653076,0.4879986047744751,0.08365863561630249,0.3305552899837494,0.0008838247740641236,0.21113280951976776
87,1.1152822114527225,0.0198974609375,0.0038574219470319804,0.4137581707909703,-0.019379421311896294,199.4176263809204,4.9793016612529755,-0.6082350015640259,0.6053466796875,0.1571044921875,0.1212158203125,0.1163330078125,0.19350962340831757,52,0.5354567766189575,0.13341346383094788,0.13762019574642181,0.15870098769664764,51,0.5784313678741455,0.12683823704719543,0.1360294222831726,0.15931373834609985,51,0.5943627953529358,0.1299019604921341,0.11642157286405563,0.10477941483259201,51,0.6194853186607361,0.1623774617910385,0.11335784941911697,0.10232843458652496,51,0.7003676891326904,0.11090686917304993,0.08639705926179886,2.8443105220794678,0.4956304430961609,0.08349830657243729,0.3314111828804016,-0.0037098275497555733,0.21928711235523224
88,1.0944733414798975,0.0201416015625,0.003833007873254246,0.4259560704231262,-0.018957244465127587,180.77038383483887,4.979023844003677,-0.6074499487876892,0.6031494140625,0.1632080078125,0.1258544921875,0.1077880859375,0.1850961595773697,52,0.5462740659713745,0.1430288553237915,0.12560096383094788,0.15441176295280457,51,0.6096813678741455,0.1256127506494522,0.11029411852359772,0.21200981736183167,51,0.5379902124404907,0.12377451360225677,0.12622550129890442,0.09620098024606705,51,0.6409313678741455,0.14460784196853638,0.11825980991125107,0.11825980991125107,51,0.6819853186607361,0.1194852963089943,0.08026961237192154,2.8593568801879883,0.48814886808395386,0.08304345607757568,0.33020147681236267,-0.0018647774122655392,0.21796874701976776
89,1.0959767624735832,0.019775390625,0.003930664110157522,0.42040066700428724,-0.019799096684437245,183.00813674926758,4.976419806480408,-0.6062977910041809,0.604736328125,0.1561279296875,0.1326904296875,0.1064453125,0.1772836595773697,52,0.5576923489570618,0.14483173191547394,0.12019231170415878,0.16850490868091583,51,0.5857843160629272,0.13357843458652496,0.11213235557079315,0.17401961982250214,51,0.5661764740943909,0.1409313827753067,0.11887255311012268,0.10110294818878174,51,0.6194853186607361,0.14276961982250214,0.13664215803146362,0.10723039507865906,51,0.6954656839370728,0.11764706671237946,0.07965686917304993,2.8687989711761475,0.489937961101532,0.0832764208316803,0.3323432207107544,-0.0004984807455912232,0.2196044921875
90,1.079762738198042,0.01953125,0.0037597656992147677,0.43052608985453844,-0.02030694531276822,169.83409595489502,4.972595900297165,-0.6047120094299316,0.6153564453125,0.161865234375,0.1153564453125,0.107421875,0.19711539149284363,52,0.5546875,0.12259615957736969,0.12560096383094788,0.18627451360225677,51,0.5790441632270813,0.12193627655506134,0.11274509876966476,0.16911765933036804,51,0.5845588445663452,0.12683823704719543,0.1194852963089943,0.10539215803146362,51,0.6256127953529358,0.1458333432674408,0.12316177040338516,0.08210784941911697,51,0.7340686321258545,0.11029411852359772,0.07352941483259201,2.850522994995117,0.4905134439468384,0.08258194476366043,0.32917678356170654,0.0008297048043459654,0.22055664658546448
91,1.1231418326497078,0.0194091796875,0.0037353516745497473,0.4165067784488201,-0.01960504095768556,195.124737739563,5.0083189606666565,-0.6030486226081848,0.616943359375,0.149658203125,0.1181640625,0.115234375,0.1796875,52,0.564302921295166,0.12680289149284363,0.12920673191547394,0.15808823704719543,51,0.6053921580314636,0.11703431606292725,0.1194852963089943,0.1660539209842682,51,0.5765931606292725,0.12438725680112839,0.13296568393707275,0.10539215803146362,51,0.6446078419685364,0.12683823704719543,0.12316177040338516,0.0992647111415863,51,0.6948529481887817,0.11703431606292725,0.0888480395078659,2.8740644454956055,0.49040716886520386,0.08401177078485489,0.3296838402748108,-0.0011245259083807468,0.220458984375
92,1.1343455985188484,0.0177001953125,0.0034423829019942787,0.40513414796441793,-0.021180167270358652,171.29613208770752,5.008734464645386,-0.6019207835197449,0.6090087890625,0.158447265625,0.10888671875,0.1236572265625,0.19170673191547394,52,0.559495210647583,0.11899039149284363,0.12980769574642181,0.17892158031463623,51,0.5661764740943909,0.1200980469584465,0.1348039209842682,0.17034314572811127,51,0.5747548937797546,0.11580882966518402,0.13909314572811127,0.12193627655506134,51,0.6446078419685364,0.13725490868091583,0.09620098024606705,0.09313725680112839,51,0.7009804248809814,0.11335784941911697,0.09252451360225677,2.896024227142334,0.4947182238101959,0.0825011134147644,0.3266569972038269,0.0010650285985320807,0.22294922173023224
93,1.1452823877334595,0.019287109375,0.0034423829001752893,0.40795320086181164,-0.01927314040949568,193.85944938659668,5.012918680906296,-0.6004063487052917,0.6031494140625,0.163330078125,0.113037109375,0.1204833984375,0.19651442766189575,52,0.543870210647583,0.11899039149284363,0.140625,0.18627451360225677,51,0.561274528503418,0.1299019604921341,0.12254902720451355,0.17830882966518402,51,0.5637255311012268,0.1200980469584465,0.13786765933036804,0.1200980469584465,51,0.6341912150382996,0.14276961982250214,0.10294117778539658,0.09313725680112839,51,0.7138480544090271,0.11213235557079315,0.08088235557079315,2.869472026824951,0.48881539702415466,0.08536092936992645,0.33228370547294617,-0.0014495861250907183,0.21901856362819672
94,1.0647138468921185,0.02001953125,0.003686523505166406,0.4354851143434644,-0.018911830731667578,204.02877140045166,5.011130720376968,-0.5997620224952698,0.6141357421875,0.151611328125,0.114990234375,0.1192626953125,0.19170673191547394,52,0.5685096383094788,0.11177884787321091,0.12800481915473938,0.15318627655506134,51,0.5900735259056091,0.1311274617910385,0.1256127506494522,0.16911765933036804,51,0.5729166865348816,0.12193627655506134,0.1360294222831726,0.11335784941911697,51,0.6409313678741455,0.13357843458652496,0.11213235557079315,0.09803921729326248,51,0.6991421580314636,0.1096813753247261,0.09313725680112839,2.8804147243499756,0.4854002594947815,0.08314161002635956,0.3332919180393219,0.001442046370357275,0.2283935546875
95,1.1073261350393295,0.0191650390625,0.003759765713766683,0.41683019511401653,-0.019235326297348365,202.25093269348145,4.991949439048767,-0.5994371771812439,0.6151123046875,0.14697265625,0.11279296875,0.1251220703125,0.18629808723926544,52,0.5378605723381042,0.12620192766189575,0.14963942766189575,0.16421569883823395,51,0.5802696347236633,0.12745098769664764,0.12806372344493866,0.15502451360225677,51,0.6066176891326904,0.10661765187978745,0.13174019753932953,0.11703431606292725,51,0.6348039507865906,0.13296568393707275,0.11519607901573181,0.0882352963089943,51,0.717524528503418,0.09558823704719543,0.09865196794271469,2.8467812538146973,0.4828733801841736,0.0819651260972023,0.3281799852848053,0.0037705523427575827,0.2279052734375
96,1.128549862653017,0.0179443359375,0.0034667969866859494,0.40282986406236887,-0.019491491373628378,187.99628162384033,4.9878009259700775,-0.5997421145439148,0.6236572265625,0.142578125,0.1162109375,0.1175537109375,0.15444712340831757,52,0.587740421295166,0.12680289149284363,0.13100962340831757,0.1770833432674408,51,0.5692402124404907,0.13296568393707275,0.12071079015731812,0.15379902720451355,51,0.5906863212585449,0.1200980469584465,0.1354166716337204,0.11397059261798859,51,0.6415441632270813,0.13786765933036804,0.10661765187978745,0.09436275064945221,51,0.7297794222831726,0.08946079015731812,0.08639705926179886,2.8542375564575195,0.48604458570480347,0.08140948414802551,0.3288980722427368,-0.00011769321281462908,0.22331543266773224
97,1.1338571906089783,0.02001953125,0.003833007935099886,0.40820904076099396,-0.017821487097535282,197.39418697357178,4.9788798391819,-0.5989200472831726,0.6138916015625,0.1307373046875,0.1240234375,0.13134765625,0.16105769574642181,52,0.5540865659713745,0.12860576808452606,0.15625,0.15808823704719543,51,0.5692402124404907,0.12683823704719543,0.1458333432674408,0.1403186321258545,51,0.5980392098426819,0.1299019604921341,0.13174019753932953,0.125,51,0.6305147409439087,0.11213235557079315,0.13235294818878174,0.10232843458652496,51,0.71875,0.08149509876966476,0.09742647409439087,2.863255262374878,0.4942961037158966,0.08423296362161636,0.32779666781425476,0.0015762437833473086,0.23076172173023224
98,1.1607884019613266,0.018798828125,0.0036132813092990546,0.3895089002326131,-0.017815667437389493,208.02038764953613,4.977906703948975,-0.597767174243927,0.6220703125,0.1324462890625,0.1119384765625,0.133544921875,0.15324519574642181,52,0.5817307829856873,0.1171875074505806,0.14783655107021332,0.14767158031463623,51,0.5698529481887817,0.12683823704719543,0.15563726425170898,0.15992647409439087,51,0.5863970518112183,0.10906863212585449,0.14460784196853638,0.125,51,0.6421568989753723,0.11519607901573181,0.11764706671237946,0.0888480395078659,51,0.7310049533843994,0.08578431606292725,0.09436275064945221,2.871884346008301,0.492582231760025,0.08206462860107422,0.3288124203681946,0.0025087445974349976,0.22885742783546448
99,1.151338119059801,0.0196533203125,0.003857421963402885,0.39700245670974255,-0.019168964441632852,186.01406002044678,4.981824994087219,-0.5973977446556091,0.6256103515625,0.126953125,0.114501953125,0.1329345703125,0.15204326808452606,52,0.5787259936332703,0.11478365957736969,0.15444712340831757,0.13664215803146362,51,0.5827206373214722,0.125,0.15563726425170898,0.1409313827753067,51,0.587009847164154,0.13174019753932953,0.1403186321258545,0.1256127506494522,51,0.6501225829124451,0.11397059261798859,0.11029411852359772,0.09068627655506134,51,0.7303921580314636,0.09068627655506134,0.0882352963089943,2.8915343284606934,0.48862385749816895,0.08055005967617035,0.32879793643951416,0.0007524415268562734,0.2264404296875
