iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_gait_switch_rate,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean
51,0.7366622127592564,0.02197265625,0.004125976611248916,0.42073313146829605,0.7366622127592564,0.36285400390625,0.025296951818745583,0.10752951074391603,0.07111638924106956,3.2400128468871117,0.7523193359375,0.11871337890625,0.0,-0.011998743226286024,15.595357954502106,0.9712055139243603,0.00018995685513800709,0.4696969696969697,-0.0006078506703488529,0.1056433692574501,-0.000514326966367662,0.10476285964250565,0.00018420713604427874,-0.6931471824645996,0.6178635414689779,0.4863621210679412,0.7437023427337408,0.32001125626266,0.3321887208148837,0.6438521724194288,0.3010422894731164,0.4732210095971823,0.6992397867143154,0.44515394046902657,0.7523193359375,0.7947054710239172,0.7653614804148674,1.0,1.0,0.9997314494103193,0.2467041015625,0.2486572265625,0.2303466796875,0.2742919921875,0.23739919066429138,0.2742919921875,256,0.23739919066429138,0.2467041015625,0.2486572265625,0.2303466796875,2.86328125,0.5,0.1003124937415123,0.35539060831069946,0.0,0.0,0.0,2.86285400390625,0.5,0.10018554329872131,0.3552319407463074,0.0
52,0.7363272178918123,0.022216796875,0.004370117278085672,0.4185494380071759,0.7363272178918123,0.36602783203125,0.024559002660680562,0.10020307870581746,0.07553792931139469,3.121461719274521,0.75030517578125,0.117919921875,0.0,-0.012209769745822996,16.023380756378174,0.9648204520344734,0.00024411034519289387,0.4494949494949494,-0.0005442427354864776,0.10597550868988037,-0.0007606576546095312,0.1054413691163063,0.00023937088553793728,-0.6931471824645996,0.6185936015099287,0.4925775323063135,0.7425620947033167,0.32404101360589266,0.3313177768141031,0.6484188344329596,0.2953637931495905,0.4720610659569502,0.7016377672553062,0.4459393825381994,0.75030517578125,0.7960776090621948,0.7669297493994236,1.0,1.0,0.9999267589300871,0.2490234375,0.2503662109375,0.232666015625,0.2679443359375,0.23550906777381897,0.2679443359375,256,0.23550906777381897,0.2490234375,0.2503662109375,0.232666015625,2.88671875,0.5,0.09781249612569809,0.3522656261920929,0.0,0.0,0.0,2.86602783203125,0.5,0.10002440959215164,0.35503053665161133,0.0
53,0.7346095405519009,0.0211181640625,0.0039306641829170985,0.42768861912190914,0.7346095405519009,0.37139892578125,0.030401685391552746,0.10455720056779683,0.07873468904290348,3.269459180533886,0.74835205078125,0.11737060546875,0.0,-0.011709887825418264,12.958995759487152,0.9623149931430817,0.0002105560888594482,0.4292929292929293,-0.0006354096112772822,0.10572303831577301,-0.0005921718548052013,0.10509531944990158,0.00020341166236903518,-0.6931471824645996,0.6203845385462046,0.4920590668916702,0.7336478140205145,0.32003619614988565,0.32889079488813877,0.6463675908744335,0.291482113301754,0.472197825089097,0.7054018005728722,0.44204332027584314,0.74835205078125,0.7970275636762381,0.7680154796689749,1.0,1.0,0.9997070338577032,0.2396240234375,0.263671875,0.239501953125,0.2572021484375,0.23235885798931122,0.2572021484375,256,0.23235885798931122,0.2396240234375,0.263671875,0.239501953125,2.888671875,0.5,0.09968750178813934,0.3546094000339508,0.0,0.0,0.0,2.87139892578125,0.5,0.09986816346645355,0.3548352122306824,0.0
54,0.7435403633862734,0.022216796875,0.004150390721406438,0.40724768582731485,0.7435403633862734,0.37445068359375,0.023352287244051695,0.09837757260538638,0.06499633647035807,2.8631252869963646,0.74908447265625,0.11859130859375,0.0,-0.009481967106694356,16.71509552001953,0.9649060666561127,0.00020132322424615268,0.40909090909090917,-0.0005331987631507218,0.1057225912809372,-0.00048380944645032287,0.1050080731511116,0.0001964139228221029,-0.6931471824645996,0.6332067884504795,0.49448368046432734,0.7515907306224108,0.3292078608646989,0.3401385210454464,0.6518304646015167,0.3204433247447014,0.47980255354195833,0.7092130333185196,0.4482079818844795,0.74908447265625,0.794916570186615,0.7656027507036924,1.0,1.0,0.9997070357203484,0.2403564453125,0.261474609375,0.2470703125,0.2510986328125,0.23399697244167328,0.2510986328125,256,0.23399697244167328,0.2403564453125,0.261474609375,0.2470703125,2.87109375,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.87445068359375,0.5,0.09992675483226776,0.35490843653678894,0.0
55,0.740064088255167,0.0228271484375,0.004443359490323928,0.41572602465748787,0.740064088255167,0.37347412109375,0.023488312086556107,0.09867963870055974,0.06975559482816607,3.2512563541531563,0.74609375,0.11846923828125,0.0,-0.010407412628410384,16.624623000621796,0.9679321348667145,0.00017531336561660282,0.38888888888888884,-0.000708659878000617,0.10551237314939499,-0.0007675364031456411,0.10527609288692474,0.0001690790813881904,-0.6931471824645996,0.6254968643188477,0.495006593875587,0.7497179768979549,0.3265169467777014,0.33304800745099783,0.6521021910011768,0.30610611476004124,0.47599893994629383,0.7036170419305563,0.44738635420799255,0.74609375,0.7951276674866676,0.7658440209925175,1.0,1.0,0.9998779315501451,0.24169921875,0.26611328125,0.2391357421875,0.2530517578125,0.2358870953321457,0.2530517578125,256,0.2358870953321457,0.24169921875,0.26611328125,0.2391357421875,2.8828125,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.87347412109375,0.5,0.09968749433755875,0.3546093702316284,0.0
56,0.7356188595294952,0.0224609375,0.00417480480246013,0.4374450733885169,0.7356188595294952,0.37628173828125,0.027026653056964278,0.102970328531228,0.08584762073587626,3.0977970734238625,0.74114990234375,0.11834716796875,0.0,-0.011789219424827024,15.213712811470032,0.9722449630498886,0.00018419323259877274,0.36868686868686873,-0.0007306283223442733,0.10552135854959488,-0.0007178147789090872,0.10482388734817505,0.00017751866835169494,-0.6931471824645996,0.608506178483367,0.4802873507142067,0.7414901554584503,0.3269057096913457,0.3311249930411577,0.6355606243014336,0.30638486705720425,0.4677102379500866,0.704348498955369,0.4432697966694832,0.74114990234375,0.7953387573361397,0.7660852838307619,1.0,1.0,0.9996826201677322,0.2437744140625,0.27392578125,0.23486328125,0.2474365234375,0.23613910377025604,0.2474365234375,256,0.23613910377025604,0.2437744140625,0.27392578125,0.23486328125,2.890625,0.5,0.0990624949336052,0.3538281321525574,0.0,0.0,0.0,2.87628173828125,0.5,0.09929199516773224,0.35411500930786133,0.0
57,0.7375989891588688,0.021484375,0.004052734479046194,0.4166847001761198,0.7375989891588688,0.375732421875,0.024638082657475024,0.10844576614908874,0.07050348725169897,3.2222921550273895,0.7410888671875,0.1180419921875,0.0,-0.010660479834768921,14.022671282291412,0.9781344346702099,0.00022170107968122466,0.3484848484848484,-0.0006171729764901102,0.1057426780462265,-0.0009079969022423029,0.10526960343122482,0.00021635058510582894,-0.6931471824645996,0.6262179240584373,0.49023716896772385,0.7442843150347471,0.320648729801178,0.33244817424565554,0.6478806603699923,0.29763222206383944,0.47685910668224096,0.6997007746249437,0.44045915827155113,0.7410888671875,0.795866509899497,0.7666884753853083,1.0,1.0,0.9997558612376451,0.2374267578125,0.2803955078125,0.233642578125,0.24853515625,0.23714716732501984,0.24853515625,256,0.23714716732501984,0.2374267578125,0.2803955078125,0.233642578125,2.853515625,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.875732421875,0.5,0.09928710758686066,0.35410889983177185,0.0
58,0.7399877328425646,0.0220947265625,0.004101562584764906,0.4132314594462514,0.7399877328425646,0.3751220703125,0.025606044742744416,0.10204955865629017,0.07339518517255783,2.906811274588108,0.73956298828125,0.11773681640625,0.0,-0.01158349181059748,16.648531556129456,0.9682860299944878,0.00023192194385046605,0.3282828282828283,-0.0006317193619906902,0.10580719262361526,-0.000773563573602587,0.10508329421281815,0.00022654409985989332,-0.6931471824645996,0.6276088915765285,0.4941658489406109,0.7429248038679361,0.3279677154496312,0.33189696352928877,0.6491184160113335,0.31001265067607164,0.4764959514141083,0.7017562091350555,0.4425792535766959,0.73956298828125,0.7963942606002092,0.7672916688024998,1.0,1.0,0.9996826220303774,0.2388916015625,0.281982421875,0.2293701171875,0.249755859375,0.233366921544075,0.249755859375,256,0.233366921544075,0.2388916015625,0.281982421875,0.2293701171875,2.865234375,0.5,0.1003125011920929,0.35539066791534424,0.0,0.0,0.0,2.8751220703125,0.5,0.09916503727436066,0.35395628213882446,0.0
59,0.7424216363579035,0.02197265625,0.004223632928187726,0.4115714142099023,0.7424216363579035,0.38116455078125,0.022535557800438255,0.10016649402678013,0.06952098722103983,3.1457907781004906,0.731689453125,0.11724853515625,0.0,-0.011676193869789131,13.67661702632904,0.9605747982859612,0.0002248480905109318,0.3080808080808082,-0.0006379212136380374,0.10584761947393417,-0.0007751407101750374,0.10518262535333633,0.0002202433388447389,-0.6931471824645996,0.627480048686266,0.4961949083954096,0.749760327860713,0.32729540579020977,0.3383854143321514,0.6538304574787617,0.31599759589880705,0.4674328090623021,0.6996595822274685,0.44559301529079676,0.731689453125,0.7972386628389359,0.7682567462325096,1.0,1.0,0.9998291041702032,0.25390625,0.28271484375,0.2257080078125,0.2376708984375,0.23525704443454742,0.2376708984375,256,0.23525704443454742,0.25390625,0.28271484375,0.2257080078125,2.876953125,0.5,0.09859374165534973,0.3532421886920929,0.0,0.0,0.0,2.88116455078125,0.5,0.09853515028953552,0.35316896438598633,0.0
60,0.738218666985631,0.0223388671875,0.004272461046639364,0.41238504461944103,0.738218666985631,0.37359619140625,0.0235533109807875,0.09956965316087008,0.0693800236331299,3.218787044286728,0.74078369140625,0.1187744140625,0.0,-0.011857219622470438,15.056845843791962,0.9698739573359489,0.00020499344645941164,0.28787878787878785,-0.0006763446144759655,0.10565990954637527,-0.0006666315020993352,0.10474362224340439,0.00020078755915164948,-0.6931471824645996,0.6247606296092272,0.4936055215075612,0.7477331217378378,0.3272881405428052,0.3367911810055375,0.6499714516103268,0.29899285174906254,0.47280019894242287,0.7024799045175314,0.4481711648404598,0.74078369140625,0.79459991119802,0.7652408387511969,1.0,1.0,0.9998046904802322,0.2381591796875,0.2802734375,0.228759765625,0.2528076171875,0.23626510798931122,0.2528076171875,256,0.23626510798931122,0.2381591796875,0.2802734375,0.228759765625,2.87890625,0.5,0.09812499582767487,0.3526562750339508,0.0,0.0,0.0,2.87359619140625,0.5,0.09926269203424454,0.35407838225364685,0.0
61,0.7402488999068737,0.0213623046875,0.0040771485273580765,0.3992901537567377,0.7402488999068737,0.376708984375,0.026234036311507225,0.09791221446357667,0.07538171799387783,3.2402305379509926,0.7392578125,0.11688232421875,0.0,-0.011827554510091431,14.628399133682251,0.9590457677841187,0.00020096851858397713,0.26767676767676774,-0.0006768288440071046,0.10572309046983719,-0.00047969992738217115,0.10519935190677643,0.0001975108461920172,-0.6931471824645996,0.6384827345609665,0.4957503154873848,0.7424909714609385,0.3279208755120635,0.33176295831799507,0.6516709197312593,0.30252835992723703,0.46549190022051334,0.7014124542474747,0.44510054774582386,0.7392578125,0.7978719640523195,0.7689805720001459,1.0,1.0,0.9998046904802322,0.2386474609375,0.2828369140625,0.23193359375,0.24658203125,0.23613910377025604,0.24658203125,256,0.23613910377025604,0.2386474609375,0.2828369140625,0.23193359375,2.875,0.5,0.09781249612569809,0.3522656559944153,0.0,0.0,0.0,2.876708984375,0.5,0.09914062172174454,0.35392579436302185,0.0
62,0.7396552432328463,0.0220947265625,0.004248046991051524,0.4088225644081831,0.7396552432328463,0.36767578125,0.022936815163120627,0.10198282450437546,0.06350358144845814,3.411850541830063,0.744140625,0.1180419921875,0.0,-0.012739800338749774,13.478196740150452,0.9659837260842323,0.00017507585198472952,0.2474747474747474,-0.0005968826590105891,0.10568782687187195,-0.0005923474673181772,0.10517656803131104,0.00017154471424873918,-0.6931471824645996,0.629830926656723,0.5018774317577481,0.751395920291543,0.3329800320789218,0.33834267780184746,0.6593964900821447,0.29527127370238304,0.4715926656499505,0.7048660032451153,0.44822016824036837,0.744140625,0.7958665061742067,0.766688484698534,1.0,1.0,0.9998291041702032,0.24755859375,0.26416015625,0.2236328125,0.2646484375,0.23576107621192932,0.2646484375,256,0.23576107621192932,0.24755859375,0.26416015625,0.2236328125,2.861328125,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.86767578125,0.5,0.09953124821186066,0.35441407561302185,0.0
63,0.7375116068869829,0.021728515625,0.004223632906359853,0.4118033992126584,0.7375116068869829,0.364501953125,0.024044883088208735,0.1095535175409168,0.06620810797903687,3.4050498977303505,0.74517822265625,0.11798095703125,0.0,-0.01098080220981501,14.163146018981934,0.9543296955525875,0.00019700702159752836,0.2272727272727273,-0.0005869610467925668,0.10574596375226974,-0.0005747375544160604,0.10477114468812943,0.00019214311032555997,-0.6931471824645996,0.6301035527139902,0.49661681335419416,0.7485349606722593,0.3327366095036268,0.3351705241948366,0.6527691725641489,0.28825218975543976,0.47981070168316364,0.7030235473066568,0.448362585157156,0.74517822265625,0.7959720585495234,0.7668091095983982,1.0,1.0,0.9998779296875,0.238037109375,0.2716064453125,0.2193603515625,0.27099609375,0.23613910377025604,0.27099609375,256,0.23613910377025604,0.238037109375,0.2716064453125,0.2193603515625,2.849609375,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.864501953125,0.5,0.09961425513029099,0.3545178174972534,0.0
64,0.7371592614799738,0.0218505859375,0.004248046956490725,0.41574939526617527,0.7371592614799738,0.371337890625,0.02266467543086037,0.10766645846888423,0.06776616396382451,3.6006491109728813,0.74310302734375,0.1175537109375,0.0,-0.011645702325040475,15.04785704612732,0.9580265544354916,0.00020608155955414986,0.20707070707070696,-0.0006739375530742109,0.10577519983053207,-0.0006852940423414111,0.10491069406270981,0.0001985076378332451,-0.6931471824645996,0.626992579549551,0.4932134011760354,0.7469233963638544,0.3275220273062587,0.33978248946368694,0.6509099937975407,0.2901602843776345,0.4758426733314991,0.7071224711835384,0.4494184646755457,0.74310302734375,0.7967109065502882,0.7676535677164793,1.0,1.0,0.9998779315501451,0.243896484375,0.2698974609375,0.2288818359375,0.25732421875,0.23550906777381897,0.25732421875,256,0.23550906777381897,0.243896484375,0.2698974609375,0.2288818359375,2.873046875,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.871337890625,0.5,0.09944823384284973,0.3543103337287903,0.0
65,0.7338203936815262,0.020751953125,0.003930664162908215,0.4345565801486373,0.7338203936815262,0.36212158203125,0.026748551870696247,0.11293027526699007,0.07311947096604854,3.219461150467396,0.75970458984375,0.11737060546875,0.0,-0.011697812893544324,16.93813991546631,0.9374851919710636,0.000204711484911968,0.18686868686868685,-0.0006595398299396038,0.10572636127471924,-0.0007165411952883005,0.10500448197126389,0.0001993391924770549,-0.6931471824645996,0.6107250992208719,0.4804605031386018,0.7350199092179537,0.32382513117045164,0.33157704025506973,0.6365579608827829,0.2977143693715334,0.47577445674687624,0.7008887827396393,0.4416614528745413,0.75970458984375,0.7970275580883026,0.7680154889822006,1.0,1.0,0.9997802767902613,0.218994140625,0.2615966796875,0.24365234375,0.2757568359375,0.23412297666072845,0.2757568359375,256,0.23412297666072845,0.218994140625,0.2615966796875,0.24365234375,2.86328125,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.86212158203125,0.5,0.10077636688947678,0.35597044229507446,0.0
66,0.7346601281315088,0.022216796875,0.004223632909997832,0.43843935802578926,0.7346601281315088,0.3648681640625,0.026612532732542604,0.1064529288560152,0.08205834531690925,3.34201917052269,0.749267578125,0.11895751953125,0.0,-0.012884596158983186,14.659614741802216,0.9379040375351906,0.00019205882108508376,0.16666666666666674,-0.0004971474409103394,0.10587764531373978,-0.00036986987106502056,0.1050899475812912,0.00018674295279197395,-0.6931471824645996,0.6061537135392427,0.48644682578742504,0.7373700495809317,0.32649858109652996,0.3375202836468816,0.6429350785911083,0.3021817933768034,0.47353910468518734,0.7079763263463974,0.4482954256236553,0.749267578125,0.7942832596600056,0.7648789118975401,1.0,1.0,0.9997802767902613,0.23681640625,0.2646484375,0.228271484375,0.270263671875,0.23828125,0.270263671875,256,0.23828125,0.23681640625,0.2646484375,0.228271484375,2.861328125,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.8648681640625,0.5,0.09994140267372131,0.3549267649650574,0.0
67,0.7345870435237885,0.0216064453125,0.004052734437209438,0.4409239124506712,0.7345870435237885,0.36663818359375,0.028394340828526765,0.10665404540486634,0.08042691391892731,3.1234067901968956,0.75201416015625,0.1182861328125,0.0,-0.0103218189033214,17.838053703308105,0.9273115135729313,0.00019614170923887286,0.1464646464646464,-0.0005175545811653137,0.10581260919570923,-0.0006412370130419731,0.10507229715585709,0.00019095017341896892,-0.6931471824645996,0.6073995549231768,0.4888669904321432,0.7347357124090195,0.3222308838739991,0.3345018196851015,0.643379807472229,0.30152830574661493,0.4793572071939707,0.7073337882757187,0.4438164699822664,0.75201416015625,0.7954443134367466,0.7662059310823679,1.0,1.0,0.9997314494103193,0.2259521484375,0.27001953125,0.2373046875,0.2667236328125,0.23550906777381897,0.2667236328125,256,0.23550906777381897,0.2259521484375,0.27001953125,0.2373046875,2.88671875,0.5,0.09859374165534973,0.3532421886920929,0.0,0.0,0.0,2.86663818359375,0.5,0.1001611277461052,0.35520145297050476,0.0
68,0.7352530993521214,0.0230712890625,0.004370117268990725,0.42013124842196703,0.7352530993521214,0.37005615234375,0.025216748821549118,0.11139232385903597,0.07435349037405103,3.2521405443549156,0.75274658203125,0.1185302734375,0.0,-0.010402604093542323,15.334807753562927,0.9369948245584965,0.00018882592121372,0.1262626262626263,-0.0006619039922952652,0.10568642616271973,-0.0008774413145147264,0.10534704476594925,0.0001864983350969851,-0.6931471824645996,0.622522996738553,0.48726031091064215,0.7397030759602785,0.32435261365026236,0.336147328838706,0.6434735953807831,0.29273270163685083,0.46738934330642223,0.7018982823938131,0.4453307567164302,0.75274658203125,0.7950221095234156,0.765723392367363,1.0,1.0,0.9997558631002903,0.2376708984375,0.2568359375,0.24560546875,0.2598876953125,0.23714716732501984,0.2598876953125,256,0.23714716732501984,0.2376708984375,0.2568359375,0.24560546875,2.8671875,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.87005615234375,0.5,0.1002197265625,0.35527464747428894,0.0
69,0.7429395709186792,0.0211181640625,0.004150390741415322,0.3908377029001713,0.7429395709186792,0.3677978515625,0.023091578390449286,0.10402996349148452,0.06365001609083265,3.422862507402897,0.74151611328125,0.11724853515625,0.0,-0.010952188138617203,13.221549689769745,0.9342345893383026,0.0001795313164620893,0.10606060606060597,-0.0006824997253715992,0.10565759986639023,-0.0007968335412442684,0.10483873635530472,0.00017597568512428552,-0.6931471824645996,0.6445987448096275,0.4987263986840844,0.7551951222121716,0.3332574935629964,0.33892568573355675,0.6542251817882061,0.3034556843340397,0.4743495248258114,0.7059538159519434,0.4484643219038844,0.74151611328125,0.797238664701581,0.7682567574083805,1.0,1.0,0.9999267589300871,0.2353515625,0.2816162109375,0.2186279296875,0.264404296875,0.23374494910240173,0.264404296875,256,0.23374494910240173,0.2353515625,0.2816162109375,0.2186279296875,2.884765625,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.8677978515625,0.5,0.09932129085063934,0.3541516363620758,0.0
70,0.7418590262532234,0.021728515625,0.004223632942739641,0.4117290684953332,0.7418590262532234,0.370361328125,0.026005218096543103,0.10525363008491695,0.07093200832605362,3.038584642112255,0.74444580078125,0.1182861328125,0.0,-0.010928690375294536,15.227767825126648,0.9268730357289314,0.00017766503697203007,0.08585858585858586,-0.0006615782622247934,0.10569055378437042,-0.00025306883617304265,0.10511291772127151,0.00017444217519368976,-0.6931471824645996,0.6272891219705343,0.4933377280831337,0.7425482757389545,0.3306900253519416,0.3340826667845249,0.649028692394495,0.3219121266156435,0.4739118032157421,0.7021334022283554,0.4440422113984823,0.74444580078125,0.7954443115741014,0.766205932945013,1.0,1.0,0.9998779315501451,0.2288818359375,0.2822265625,0.2296142578125,0.25927734375,0.23324091732501984,0.25927734375,256,0.23324091732501984,0.2288818359375,0.2822265625,0.2296142578125,2.865234375,0.5,0.10093749314546585,0.3561718761920929,0.0,0.0,0.0,2.870361328125,0.5,0.09955566376447678,0.35444459319114685,0.0
71,0.7342844977974892,0.0225830078125,0.004296875062209438,0.4356965906918049,0.7342844977974892,0.36566162109375,0.024277026823256165,0.11177132371813059,0.06859252415597439,3.4169590696692467,0.7510986328125,0.11737060546875,0.0,-0.011504594076541252,13.887312531471252,0.9106136746704578,0.00015356581752712373,0.06565656565656575,-0.0006819267873652279,0.10550069063901901,-0.0009804117726162076,0.10515493154525757,0.00014901082613505423,-0.6931471824645996,0.6104659792035818,0.4868679493665695,0.7430689763277769,0.32907864823937416,0.33025217801332474,0.6417005062103271,0.2913782559335232,0.4760238640010357,0.6972246095538139,0.44321576971560717,0.7510986328125,0.7970275599509478,0.7680154796689749,1.0,1.0,0.9997802767902613,0.23193359375,0.265869140625,0.2335205078125,0.2686767578125,0.23752519488334656,0.2686767578125,256,0.23752519488334656,0.23193359375,0.265869140625,0.2335205078125,2.841796875,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.86566162109375,0.5,0.10008788108825684,0.3551098704338074,0.0
72,0.735789155587554,0.021728515625,0.004248046963766683,0.4066960271447897,0.735789155587554,0.36322021484375,0.025068918417673558,0.11534316022880375,0.07180717366281897,3.438832923769951,0.7401123046875,0.119140625,0.0,-0.010597263171803206,12.563806295394897,0.9014864340424538,0.00021115385516168317,0.045454545454545414,-0.0005454072961583734,0.10584621131420135,-0.000549866002984345,0.10486951470375061,0.00020679614681284875,-0.6931471824645996,0.6289473455399275,0.48495087772607803,0.7453022915869951,0.33376609440892935,0.3328608265146613,0.6404704917222261,0.2897681575268507,0.47395703103393316,0.69366704672575,0.4444844080135226,0.7401123046875,0.7939666137099266,0.7645170222967863,1.0,1.0,0.9999023452401161,0.2335205078125,0.2862548828125,0.2066650390625,0.2735595703125,0.23765119910240173,0.2735595703125,256,0.23765119910240173,0.2335205078125,0.2862548828125,0.2066650390625,2.876953125,0.5,0.09984374791383743,0.35480472445487976,0.0,0.0,0.0,2.86322021484375,0.5,0.09920898079872131,0.3540112376213074,0.0
73,0.7408773452043533,0.022216796875,0.004150390683207661,0.42762358020991087,0.7408773452043533,0.36993408203125,0.02405736001674086,0.10659786616452038,0.07144605519715697,3.076560318470001,0.74322509765625,0.11846923828125,0.0,-0.012641922192415223,16.116962492465973,0.9030119478702545,0.0001682961665210314,0.025252525252525304,-0.0004727108171209693,0.10574635863304138,-0.0007149028824642301,0.10527297854423523,0.00016472433344461024,-0.6931471824645996,0.6203612312674522,0.4965142095461488,0.7489968817681074,0.3292653877288103,0.33683629147708416,0.6523723062127829,0.3143626470118761,0.4746414925903082,0.7003955468535423,0.44658519700169563,0.74322509765625,0.7951276730746031,0.7658440303057432,1.0,1.0,0.9997070338577032,0.2322998046875,0.28125,0.226318359375,0.2601318359375,0.23601309955120087,0.2601318359375,256,0.23601309955120087,0.2322998046875,0.28125,0.226318359375,2.869140625,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.86993408203125,0.5,0.0994580090045929,0.35432249307632446,0.0
74,0.7319234292954206,0.020751953125,0.0040039063369476935,0.428425919264555,0.7319234292954206,0.37115478515625,0.02900861983653158,0.10635346942581236,0.08053727424703538,3.231670521199703,0.754638671875,0.11907958984375,0.0,-0.011515639373101294,15.209273219108582,0.9001696035265923,0.0002108314511133358,0.005050505050504972,-0.0004620472900569439,0.10597334802150726,-0.00037910803803242743,0.10491253435611725,0.00020646232587751,-0.6931471824645996,0.6115865148603916,0.4900785833597183,0.7299048472195864,0.31868413276970387,0.3312143376097083,0.6439314968883991,0.2876613661646843,0.465927055105567,0.7046145517379045,0.4450816232711077,0.754638671875,0.7940721679478884,0.7646376490592957,1.0,1.0,0.9998535178601742,0.23681640625,0.25390625,0.2515869140625,0.2576904296875,0.23689515888690948,0.2576904296875,256,0.23689515888690948,0.23681640625,0.25390625,0.2515869140625,2.87109375,0.5,0.10093749314546585,0.3561719059944153,0.0,0.0,0.0,2.87115478515625,0.5,0.1003710925579071,0.3554638922214508,0.0
75,0.7415809333324432,0.022705078125,0.004370117287180619,0.3989089047536254,0.7415809333324432,0.3697509765625,0.02267228130949661,0.10565294418483973,0.0652684832457453,3.4261606708168983,0.74798583984375,0.118408203125,0.0,-0.009958243870642036,14.57846224308014,0.9014473296701908,0.00016862007214513142,0.0,-0.0006550444522872567,0.10565030574798584,-0.0008896427461877465,0.10531376302242279,0.00016428495291620493,-0.6931471824645996,0.6307953465729952,0.4990999111905694,0.7549593485891819,0.3331448854878545,0.33679819758981466,0.6560336649417877,0.30532550998032093,0.47505013830959797,0.7082961201667786,0.4491334715858102,0.74798583984375,0.7952332049608231,0.7659646607935429,1.0,1.0,0.9998291041702032,0.240966796875,0.2630615234375,0.2354736328125,0.260498046875,0.23664313554763794,0.260498046875,256,0.23664313554763794,0.240966796875,0.2630615234375,0.2354736328125,2.85546875,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.8697509765625,0.5,0.09983886033296585,0.3547986149787903,0.0
76,0.7387854941189289,0.020751953125,0.0040039063369476935,0.3988369842991233,0.7387854941189289,0.36407470703125,0.023002268513664603,0.09490920405369252,0.07682267972268164,3.2542445585131645,0.751220703125,0.11968994140625,0.0,-0.010949712144793011,14.677019476890564,0.9058185368776321,0.0001697153529676143,0.0,-0.0006227748235687613,0.1056087464094162,-0.0007298572454601526,0.1051279678940773,0.00016684673028066754,-0.6931471824645996,0.6319497134536505,0.49623665679246187,0.7465201765298843,0.3261561105027795,0.33247761987149715,0.651771055534482,0.2986269863322377,0.48714416194707155,0.7060878481715918,0.4472418213263154,0.751220703125,0.7930166702717543,0.7634312827140093,1.0,1.0,0.9998535178601742,0.223876953125,0.273681640625,0.2305908203125,0.2718505859375,0.23916329443454742,0.2718505859375,256,0.23916329443454742,0.223876953125,0.273681640625,0.2305908203125,2.8671875,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.86407470703125,0.5,0.10009765625,0.35512208938598633,0.0
