iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,clearance_reward,action_boundary_penalty,policy_loss,value_loss,entropy,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,rough_slope_trot_robustness_trot_ratio,rough_slope_trot_robustness_count,rough_slope_trot_robustness_pronk_ratio,rough_slope_trot_robustness_bound_ratio,rough_slope_trot_robustness_pace_ratio,push_lateral_pace_recovery_pace_ratio,push_lateral_pace_recovery_count,push_lateral_pace_recovery_pronk_ratio,push_lateral_pace_recovery_trot_ratio,push_lateral_pace_recovery_bound_ratio,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean,rough_slope_trot_robustness_action_clip_rate,rough_slope_trot_robustness_frequency_mean,rough_slope_trot_robustness_duration_mean,rough_slope_trot_robustness_footswing_height_mean,rough_slope_trot_robustness_stance_width_mean,rough_slope_trot_robustness_body_pitch_mean,push_lateral_pace_recovery_action_clip_rate,push_lateral_pace_recovery_frequency_mean,push_lateral_pace_recovery_duration_mean,push_lateral_pace_recovery_footswing_height_mean,push_lateral_pace_recovery_stance_width_mean,push_lateral_pace_recovery_body_pitch_mean,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
25,0.6575552318245173,0.01953125,0.00361328132385097,0.48427493032068014,0.6575552318245173,0.38250732421875,0.03248955850722268,0.13768966775387526,0.050280203693546355,0.7309007160365582,0.00027719756126766415,-0.023002816800726578,45.427260398864746,4.961595952510834,-0.6769412755966187,0.5543437786400318,0.4109243005514145,0.6705770399421453,0.2868094574660063,0.28517753910273314,0.5681907925754786,0.6242359187453985,0.45703883562237024,0.6782316882163286,0.42747245356440544,0.7309007160365582,0.12570722633972764,0.6726393327116966,0.9989936072379351,0.9997070357203484,0.2381591796875,0.209716796875,0.23974609375,0.3123779296875,0.2241586595773697,52,0.23137019574642181,0.2397836595773697,0.3046875,0.21997550129890442,51,0.23100490868091583,0.24264706671237946,0.3063725531101227,0.2034313827753067,51,0.24203431606292725,0.2542892098426819,0.30024510622024536,0.3125,51,0.24877451360225677,0.19178922474384308,0.24693627655506134,0.21507354080677032,51,0.23774510622024536,0.2089460790157318,0.3382353186607361,2.954418182373047,0.4892445206642151,0.09835189580917358,0.35551780462265015,0.005997937172651291,0.142578125,0.12752403318881989,2.969020128250122,0.49217942357063293,0.09672171622514725,0.35361385345458984,0.006397867109626532,0.135171577334404,2.9537830352783203,0.49230247735977173,0.09644650667905807,0.35332611203193665,0.007299365010112524,0.1350490301847458,2.9691922664642334,0.49149444699287415,0.09665125608444214,0.3542110025882721,0.006901629269123077,0.14889706671237946,2.9825308322906494,0.4930434226989746,0.09635131061077118,0.35503000020980835,0.007174820639193058,0.1665441244840622,2.9963266849517822,0.4925669729709625,0.0955502986907959,0.3539848029613495,0.007167546544224024
26,0.6534077674150467,0.0184326171875,0.003515625076033757,0.49734965059906244,0.6534077674150467,0.3828125,0.03509524429682642,0.13977903174236417,0.05004092934541404,0.7279739696532488,0.00022713975116062102,-0.02709120993677061,38.770721197128296,4.9573787450790405,-0.677298367023468,0.5500359050929546,0.41225307527929544,0.6541766505688429,0.27961665019392967,0.28197525441646576,0.5675215851515532,0.618016766384244,0.4522467590868473,0.6790837310254574,0.4261678075417876,0.7279739696532488,0.12687873002141714,0.6639062482863665,0.9991631899029016,0.9998291041702032,0.238525390625,0.209228515625,0.244873046875,0.307373046875,0.21274039149284363,52,0.23076924681663513,0.2602163553237915,0.2962740361690521,0.2077205926179886,51,0.24203431606292725,0.24938726425170898,0.3008578419685364,0.21997550129890442,51,0.25367647409439087,0.2340686321258545,0.2922794222831726,0.31004902720451355,51,0.24325981736183167,0.1881127506494522,0.25857844948768616,0.22181373834609985,51,0.22303922474384308,0.21752451360225677,0.3376225531101227,3.0006027221679688,0.48883289098739624,0.09730307757854462,0.35355710983276367,0.006140140816569328,0.14743652939796448,0.13389423489570618,2.9859766960144043,0.4915197491645813,0.09629112482070923,0.35210028290748596,0.007228978909552097,0.13357843458652496,2.9716508388519287,0.4909031093120575,0.09630920737981796,0.3530654013156891,0.007588918786495924,0.13848039507865906,2.980177164077759,0.4920383095741272,0.09578325599431992,0.3529171049594879,0.0067994422279298306,0.157230406999588,2.997847080230713,0.4934047758579254,0.09621156752109528,0.35412874817848206,0.008133954368531704,0.17426471412181854,2.9977285861968994,0.49285149574279785,0.09577178955078125,0.354205459356308,0.007550987880676985
27,0.6583279706537724,0.014892578125,0.0029052734880679054,0.4796708356589079,0.6583279706537724,0.3758544921875,0.03177306446013972,0.1399918005336076,0.047780372435227036,0.7287948448210955,0.00011515955131358169,-0.01966075971722603,36.0313982963562,4.95549613237381,-0.6774393320083618,0.5559254810214043,0.4135142909362912,0.6682954281568527,0.28506261482834816,0.2862253151834011,0.5685304421931505,0.6282612588256598,0.46322579123079777,0.6790574807673693,0.42531900852918625,0.7287948448210955,0.1286629803944379,0.674904378131032,0.9995749648660421,0.9999267589300871,0.233154296875,0.22412109375,0.246337890625,0.29638671875,0.23317308723926544,52,0.2445913553237915,0.2554086744785309,0.26682692766189575,0.2193627506494522,51,0.24080882966518402,0.23774510622024536,0.3020833432674408,0.2248774617910385,51,0.24203431606292725,0.25,0.28308823704719543,0.3174019753932953,51,0.22120098769664764,0.21997550129890442,0.24142158031463623,0.24693627655506134,51,0.21691177785396576,0.22303922474384308,0.3131127655506134,2.9937591552734375,0.49082908034324646,0.09438611567020416,0.353413850069046,0.004952916409820318,0.14174805581569672,0.13557691872119904,2.992643117904663,0.4912659525871277,0.09606073796749115,0.35088908672332764,0.005948528181761503,0.13223040103912354,2.9641709327697754,0.49122950434684753,0.09615585207939148,0.35175997018814087,0.00583646260201931,0.12781862914562225,2.9781200885772705,0.49126136302948,0.09613913297653198,0.3530566096305847,0.005734242964535952,0.1518382430076599,2.9831109046936035,0.4944528043270111,0.0961361899971962,0.3538198471069336,0.006496470421552658,0.1613970696926117,3.005633592605591,0.49497514963150024,0.09607812762260437,0.35422345995903015,0.0071988836862146854
28,0.6577957794070244,0.017578125,0.0034423829019942787,0.4787394357845187,0.6577957794070244,0.37799072265625,0.029402405954897404,0.13317466899752617,0.04909042676445097,0.7280797176063061,0.00016475341161026336,-0.02560055087087676,45.70006060600281,4.9610403180122375,-0.6767765879631042,0.5503369681537151,0.4095920752733946,0.6712481994181871,0.2822231464087963,0.2878007395192981,0.5659541226923466,0.6279308181256056,0.4590580863878131,0.6844671778380871,0.43126739375293255,0.7280797176063061,0.12650155974552035,0.6685468312352896,0.9993943106383085,0.9999267589300871,0.2318115234375,0.2239990234375,0.2503662109375,0.2938232421875,0.2367788553237915,52,0.22836539149284363,0.24519231915473938,0.2896634638309479,0.2248774617910385,51,0.22671569883823395,0.25,0.2984068691730499,0.21691177785396576,51,0.2352941334247589,0.24754902720451355,0.30024510622024536,0.2867647111415863,51,0.23651961982250214,0.22242647409439087,0.2542892098426819,0.2549019753932953,51,0.23223039507865906,0.2187500149011612,0.29411765933036804,2.9709982872009277,0.49062860012054443,0.09767647832632065,0.3526594936847687,0.00749241141602397,0.14548340439796448,0.1337740421295166,2.980818033218384,0.49168661236763,0.09584502130746841,0.3514469861984253,0.006417388096451759,0.13492648303508759,2.9717800617218018,0.49184906482696533,0.09710339456796646,0.352222204208374,0.006366468966007233,0.13933824002742767,2.977316379547119,0.49400070309638977,0.0969134122133255,0.35392552614212036,0.006262104958295822,0.1561274528503418,3.0027849674224854,0.4924600124359131,0.09491787850856781,0.3526526987552643,0.006289611104875803,0.16348040103912354,3.0170834064483643,0.4944300353527069,0.09570127725601196,0.35312071442604065,0.00701940106227994
29,0.6569754872471094,0.0164794921875,0.0032958985248114914,0.4908016696572304,0.6569754872471094,0.37109375,0.031599415524397045,0.13913519214838743,0.04824453906621784,0.721879817545414,0.0001673399391037833,-0.024924170458689332,45.39347815513611,4.9551034569740295,-0.6761577725410461,0.5506611205637455,0.4187718378379941,0.6695948801934719,0.2831637104973197,0.2860904149711132,0.5752598121762276,0.6340563427656889,0.47092044074088335,0.678686236962676,0.4277097387239337,0.721879817545414,0.12589854234829545,0.6694081667810678,0.9993856120854616,1.0,0.221923828125,0.239501953125,0.25146484375,0.287109375,0.2506009638309479,52,0.21935096383094788,0.24939905107021332,0.2806490361690521,0.24203431606292725,51,0.22610294818878174,0.25735294818878174,0.27450981736183167,0.24080882966518402,51,0.23161765933036804,0.25367647409439087,0.27389708161354065,0.30575981736183167,51,0.21691177785396576,0.23039215803146362,0.24693627655506134,0.25,51,0.21568627655506134,0.23345589637756348,0.3008578419685364,2.9989445209503174,0.49324357509613037,0.09719448536634445,0.35134515166282654,0.00824642926454544,0.14577637612819672,0.13737981021404266,2.9887943267822266,0.4929507374763489,0.09513527899980545,0.3519793450832367,0.006296238396316767,0.1361519694328308,2.9779341220855713,0.49115028977394104,0.09579476714134216,0.35119810700416565,0.007515559438616037,0.13700981438159943,2.9824321269989014,0.49266090989112854,0.09591397643089294,0.35224905610084534,0.005666631739586592,0.15833334624767303,2.988208770751953,0.49336808919906616,0.09540814161300659,0.35290005803108215,0.006579795386642218,0.16017158329486847,3.015596866607666,0.4925524890422821,0.09540935605764389,0.35351040959358215,0.007452004589140415
30,0.6551844757050276,0.0162353515625,0.0031250000774889486,0.49975215550512075,0.6551844757050276,0.37542724609375,0.0325896255671978,0.14065168146044016,0.0493200805503875,0.7174436002969742,0.0002461820200814202,-0.02550004661316052,43.586307764053345,4.951640367507935,-0.6762194037437439,0.5443681739270687,0.4213245343416929,0.660639438778162,0.2799470513127744,0.28624236211180687,0.5745138190686703,0.6341170836240053,0.4646176304668188,0.680586701259017,0.42703558318316936,0.7174436002969742,0.12771961861290038,0.6627318374812603,0.9991236962378025,0.9998779315501451,0.233154296875,0.2374267578125,0.2418212890625,0.28759765625,0.24338942766189575,52,0.24939905107021332,0.2319711595773697,0.27524039149284363,0.24754902720451355,51,0.2395833432674408,0.2352941334247589,0.27757352590560913,0.22058823704719543,51,0.24325981736183167,0.24877451360225677,0.2873774468898773,0.28982844948768616,51,0.22794118523597717,0.23345589637756348,0.24877451360225677,0.2444853037595749,51,0.20526961982250214,0.24203431606292725,0.3082107901573181,2.9984874725341797,0.49121585488319397,0.09335995465517044,0.3505304157733917,0.007629780098795891,0.14914551377296448,0.1342548131942749,2.984056234359741,0.49308112263679504,0.09446897357702255,0.35022348165512085,0.006037426181137562,0.14460785686969757,3.000478506088257,0.4913087785243988,0.0953659936785698,0.35070285201072693,0.006505928933620453,0.1412990242242813,2.9804892539978027,0.49004215002059937,0.09586512297391891,0.352886438369751,0.005729456897825003,0.1561274528503418,3.0109660625457764,0.4923238456249237,0.09506507217884064,0.35235631465911865,0.007178270723670721,0.16973039507865906,3.011875629425049,0.48940324783325195,0.09538447111845016,0.35345691442489624,0.006815104279667139
31,0.6602571681141853,0.0172119140625,0.003247070382712991,0.482992977835238,0.6602571681141853,0.37750244140625,0.032743235235102475,0.13286127499304712,0.047764203511178493,0.7164840139448643,0.0003321439095387291,-0.02708651780267246,44.97836256027222,4.943588584661484,-0.6767570376396179,0.5605625323951244,0.42291695810854435,0.6678808145225048,0.2824806636199355,0.28796722181141376,0.5784799568355083,0.640293700620532,0.46177343651652336,0.6847801022231579,0.43010556790977716,0.7164840139448643,0.12118954258039594,0.6613829862326384,0.9988276213407516,0.9998046904802322,0.2320556640625,0.23388671875,0.24853515625,0.2855224609375,0.23858174681663513,52,0.2343750149011612,0.2608173191547394,0.2662259638309479,0.23345589637756348,51,0.23223039507865906,0.25245100259780884,0.2818627655506134,0.23284314572811127,51,0.2444853037595749,0.25367647409439087,0.26899510622024536,0.2922794222831726,51,0.2187500149011612,0.24142158031463623,0.24754902720451355,0.22794118523597717,51,0.23039215803146362,0.22303922474384308,0.3186274766921997,3.0012078285217285,0.49105358123779297,0.09678639471530914,0.3526342511177063,0.006117729470133781,0.15200196206569672,0.13581730425357819,2.986300468444824,0.49158260226249695,0.09517978876829147,0.3511219024658203,0.0065856510773301125,0.14865197241306305,2.9822628498077393,0.4898742437362671,0.09604977816343307,0.3513030707836151,0.007709978148341179,0.14276961982250214,2.989257335662842,0.4926243722438812,0.09579841792583466,0.35210636258125305,0.006214920897036791,0.15992647409439087,3.0053634643554688,0.4919188320636749,0.0951927974820137,0.3522781729698181,0.007601488847285509,0.17316177487373352,3.0165367126464844,0.4918670058250427,0.09419281780719757,0.35283133387565613,0.006794019136577845
32,0.6528116203844547,0.017822265625,0.0033935547562577995,0.5096589243039489,0.6528116203844547,0.37762451171875,0.03539098869077861,0.13615153264254332,0.04880289104767144,0.7194160744547844,0.0004218127204467237,-0.025003124814247712,44.26810646057129,4.937561601400375,-0.6772381663322449,0.5399409290403128,0.41298561822623014,0.6664108596742153,0.28081673476845026,0.28564578015357256,0.568219494074583,0.6267336364835501,0.45700084045529366,0.6805017814040184,0.42661529313772917,0.7194160744547844,0.12002674676477909,0.6620180252939463,0.9985287599265575,0.9998291041702032,0.2352294921875,0.2386474609375,0.249755859375,0.2763671875,0.23557692766189575,52,0.2445913553237915,0.26141828298568726,0.2584134638309479,0.24387255311012268,51,0.2444853037595749,0.24938726425170898,0.262254923582077,0.23590686917304993,51,0.23774510622024536,0.2549019753932953,0.2714460790157318,0.2861519753932953,51,0.23161765933036804,0.22181373834609985,0.2604166865348816,0.22242647409439087,51,0.21752451360225677,0.2561274468898773,0.30392158031463623,2.9792823791503906,0.4919298589229584,0.09535370022058487,0.35313504934310913,0.005657114554196596,0.14863280951976776,0.13581730425357819,2.993654251098633,0.49137821793556213,0.09578835964202881,0.3502219319343567,0.006024681963026524,0.1361519694328308,2.983856201171875,0.4891768991947174,0.09570784121751785,0.34991124272346497,0.006737342104315758,0.14448530972003937,2.999237537384033,0.49109184741973877,0.0951017215847969,0.35268813371658325,0.006088762544095516,0.1515931487083435,3.001075506210327,0.49197179079055786,0.09558650106191635,0.3527383506298065,0.007767786271870136,0.17536765336990356,3.023344039916992,0.4915299415588379,0.09471900761127472,0.35223695635795593,0.007326650898903608
33,0.6527196876704693,0.0177001953125,0.0034179688118456397,0.5083627263084054,0.6527196876704693,0.37158203125,0.03499884199118242,0.14104616804979742,0.049986305995844305,0.7129946816712618,0.00019330722602717287,-0.025401208898983896,45.08963942527771,4.928771108388901,-0.6782183051109314,0.5426468644291162,0.41199450846761465,0.6572970487177372,0.27677828446030617,0.28708296129480004,0.5681822560727596,0.6240635793656111,0.454835363663733,0.6805136408656836,0.4255843497812748,0.7129946816712618,0.12177882785908878,0.6702689602971077,0.9992904867976904,0.9998779315501451,0.242919921875,0.2425537109375,0.2442626953125,0.270263671875,0.23737981915473938,52,0.26201924681663513,0.24399039149284363,0.25661057233810425,0.24080882966518402,51,0.2506127655506134,0.2506127655506134,0.25796568393707275,0.25857844948768616,51,0.2512255012989044,0.22671569883823395,0.26348039507865906,0.2965686321258545,51,0.22120098769664764,0.23345589637756348,0.24877451360225677,0.2512255012989044,51,0.2291666716337204,0.24264706671237946,0.2769607901573181,3.004178047180176,0.4953816533088684,0.09362421929836273,0.350826621055603,0.006673633120954037,0.15061035752296448,0.13485576212406158,2.987250566482544,0.49165353178977966,0.09473257511854172,0.3498620092868805,0.005727972369641066,0.13860294222831726,2.9894332885742188,0.4909999966621399,0.09512729942798615,0.35020744800567627,0.007458708249032497,0.14803922176361084,2.990267276763916,0.4936745762825012,0.09433858841657639,0.3506814241409302,0.0061530666425824165,0.15563726425170898,2.9918956756591797,0.49266326427459717,0.09526225179433823,0.3527437448501587,0.006597742438316345,0.17622549831867218,3.025546073913574,0.4908359944820404,0.0950697734951973,0.3524535894393921,0.007633102126419544
34,0.658057052642107,0.015869140625,0.003076171948123374,0.4845860982313752,0.658057052642107,0.37628173828125,0.03475046489620581,0.14044592529535294,0.04987854487262666,0.7169175054877996,0.0003133277936626655,-0.02319320527021773,42.511337995529175,4.9214474856853485,-0.678566038608551,0.5588063187897205,0.4270044630393386,0.6537537984549999,0.28180532436817884,0.29077709186822176,0.5814799629151821,0.6335803885012865,0.4534049592912197,0.684952087700367,0.43096895702183247,0.7169175054877996,0.11964439461007714,0.6676778234541416,0.9988870192319155,0.9999023452401161,0.245849609375,0.230224609375,0.2515869140625,0.2723388671875,0.21995192766189575,52,0.265625,0.26442307233810425,0.25,0.23223039507865906,51,0.2659313678741455,0.23835785686969757,0.26348039507865906,0.24693627655506134,51,0.2236519753932953,0.25367647409439087,0.2757353186607361,0.28982844948768616,51,0.2506127655506134,0.20710785686969757,0.25245100259780884,0.24877451360225677,51,0.22303922474384308,0.2450980544090271,0.28308823704719543,2.9719743728637695,0.488739550113678,0.09563490748405457,0.35241106152534485,0.005869198590517044,0.151611328125,0.1337740421295166,2.9861955642700195,0.49171486496925354,0.09565015137195587,0.35029861330986023,0.006318800617009401,0.15000000596046448,2.989630937576294,0.4914132058620453,0.09506691247224808,0.3503839075565338,0.007686256431043148,0.14411765336990356,2.9747955799102783,0.4923614263534546,0.09621971845626831,0.35227760672569275,0.006402173079550266,0.1568627506494522,3.0028891563415527,0.4930577576160431,0.09491511434316635,0.35252994298934937,0.007290681358426809,0.17365197837352753,3.0316479206085205,0.4920571744441986,0.09448588639497757,0.3527316749095917,0.007876965217292309
35,0.6612157598137856,0.0169677734375,0.0032714844655856723,0.4741423949599266,0.6612157598137856,0.38226318359375,0.03162886918289587,0.1295543482992798,0.049325148575007915,0.7147357426583767,0.00018316213597972808,-0.02274033724097535,44.8534779548645,4.915930986404419,-0.6786245107650757,0.5738002005964518,0.42584677692502737,0.657136021181941,0.27850426733493805,0.2926262579858303,0.5813567750155926,0.6313500888645649,0.4493698962032795,0.688292607665062,0.4319835873320699,0.7147357426583767,0.12328024650923908,0.6635129414498806,0.9993201661854982,0.9998779315501451,0.262451171875,0.227294921875,0.25390625,0.25634765625,0.22596155107021332,52,0.26141828298568726,0.2662259638309479,0.24639424681663513,0.21139706671237946,51,0.2861519753932953,0.2604166865348816,0.24203431606292725,0.22855393588542938,51,0.27450981736183167,0.24877451360225677,0.24816177785396576,0.2653186321258545,51,0.25245100259780884,0.2346813827753067,0.24754902720451355,0.24632354080677032,51,0.23774510622024536,0.23590686917304993,0.28002452850341797,3.0036916732788086,0.48965755105018616,0.09515434503555298,0.35219937562942505,0.005782732740044594,0.1494140625,0.13124999403953552,2.990485191345215,0.49148237705230713,0.09609156847000122,0.35098254680633545,0.0065665338188409805,0.14509804546833038,3.0116589069366455,0.4903542995452881,0.09537985175848007,0.35022804141044617,0.009027868509292603,0.14325980842113495,2.9976422786712646,0.49242693185806274,0.09468679130077362,0.3509499132633209,0.0060775200836360455,0.1571078598499298,3.0194249153137207,0.49214765429496765,0.09497930854558945,0.3506529629230499,0.007295674178749323,0.17071078717708588,3.025460720062256,0.49113503098487854,0.0947178304195404,0.3524925410747528,0.008260766044259071
36,0.6583361439406872,0.0169677734375,0.003247070373618044,0.49371534679085016,0.6583361439406872,0.3787841796875,0.03240497695514932,0.1345408190973103,0.04710424493532628,0.709030544385314,0.00029240626024318317,-0.024631204491015524,42.739296674728394,4.905461400747299,-0.679343581199646,0.5615335516631603,0.4162964066490531,0.6657648142427206,0.2813398102298379,0.28831410594284534,0.5727535635232925,0.6391998156905174,0.45297952461987734,0.6823199596256018,0.4294307613745332,0.709030544385314,0.11835558316670358,0.655291274189949,0.9989257287234068,0.9998535178601742,0.2608642578125,0.227783203125,0.2420654296875,0.269287109375,0.22596155107021332,52,0.2896634638309479,0.24338942766189575,0.24098558723926544,0.2352941334247589,51,0.25796568393707275,0.24754902720451355,0.2591911852359772,0.22549019753932953,51,0.26838237047195435,0.23590686917304993,0.2702206075191498,0.28492647409439087,51,0.24877451360225677,0.2236519753932953,0.24264706671237946,0.24080882966518402,51,0.2389705926179886,0.22855393588542938,0.2916666865348816,2.987328290939331,0.4938831925392151,0.09579003602266312,0.35008493065834045,0.005352984182536602,0.15180663764476776,0.138701930642128,3.0131256580352783,0.4910357594490051,0.09398645907640457,0.3481202721595764,0.006803210359066725,0.146446093916893,2.9968512058258057,0.49078595638275146,0.09451567381620407,0.34964922070503235,0.008959908038377762,0.14178922772407532,2.997941017150879,0.4900937080383301,0.09473724663257599,0.35070762038230896,0.007913591340184212,0.1564951092004776,3.0103647708892822,0.4959407448768616,0.09490203112363815,0.35136833786964417,0.0093739815056324,0.17585785686969757,3.030465602874756,0.4927998185157776,0.09484861046075821,0.35141098499298096,0.008104809559881687
37,0.6473809760063887,0.0184326171875,0.0035888672591681825,0.5215445989742875,0.6473809760063887,0.3834228515625,0.03407921042526141,0.14293663669377565,0.0510305929929018,0.7098036427050829,0.00038191563004374984,-0.023307177441893145,44.339988470077515,4.893390387296677,-0.6794789433479309,0.5265434812754393,0.4178831893950701,0.6531753484159708,0.27855440881103277,0.28654925245791674,0.5718811582773924,0.6379503421485424,0.45051803160458803,0.6775417160242796,0.4275953210890293,0.7098036427050829,0.11590069904923439,0.6451987531036139,0.9986258633434772,0.9999023452401161,0.2567138671875,0.2291259765625,0.2421875,0.27197265625,0.21274039149284363,52,0.27704328298568726,0.24338942766189575,0.26682692766189575,0.2297794222831726,51,0.25183823704719543,0.2591911852359772,0.2591911852359772,0.23161765933036804,51,0.27267158031463623,0.23039215803146362,0.2653186321258545,0.26409316062927246,51,0.2555147111415863,0.23039215803146362,0.25,0.22794118523597717,51,0.22610294818878174,0.24142158031463623,0.30453431606292725,3.016031265258789,0.4937242269515991,0.09489047527313232,0.3497272729873657,0.009663084521889687,0.15644530951976776,0.14074519276618958,3.0026774406433105,0.49250131845474243,0.09436209499835968,0.34922081232070923,0.006909535266458988,0.14325980842113495,3.018018960952759,0.49065762758255005,0.09600424766540527,0.3506103456020355,0.009156719781458378,0.15049020946025848,2.9985368251800537,0.4912498891353607,0.09475336223840714,0.3496536314487457,0.008779089897871017,0.16348040103912354,3.027188777923584,0.4943854510784149,0.09418295323848724,0.35104215145111084,0.008396857418119907,0.18455883860588074,3.0327532291412354,0.49529674649238586,0.09448562562465668,0.35203254222869873,0.010016270913183689
38,0.652009230107069,0.015869140625,0.0031005859964352567,0.5066608395427465,0.652009230107069,0.38702392578125,0.03205085912486538,0.14195542712695897,0.0498979160329327,0.7165139224380255,0.0004214413530121419,-0.025525924924295396,39.141242265701294,4.886952370405197,-0.6798979043960571,0.5373048651963472,0.41708165127784014,0.6664724852889776,0.27975361328572035,0.2862290823832154,0.572827897965908,0.6238755267113447,0.4486561408266425,0.6793518047779799,0.42852733843028545,0.7165139224380255,0.11504908790811896,0.6481689773499966,0.9984752014279366,0.9999267589300871,0.2669677734375,0.2119140625,0.2359619140625,0.28515625,0.2163461595773697,52,0.27944713830947876,0.23317308723926544,0.2710336744785309,0.2028186321258545,51,0.28370100259780884,0.24325981736183167,0.2702206075191498,0.21139706671237946,51,0.24938726425170898,0.25796568393707275,0.28125,0.2861519753932953,51,0.27328431606292725,0.2083333432674408,0.23223039507865906,0.2132353037595749,51,0.24877451360225677,0.22058823704719543,0.3174019753932953,3.01482892036438,0.48786312341690063,0.09530650079250336,0.34924203157424927,0.009046891704201698,0.15317383408546448,0.14194712042808533,3.0023603439331055,0.49121469259262085,0.09437315911054611,0.3490661680698395,0.00821372028440237,0.14742648601531982,3.0073113441467285,0.49213874340057373,0.09501419216394424,0.3506962060928345,0.00833957176655531,0.14767158031463623,2.9969093799591064,0.49016833305358887,0.09649297595024109,0.3530743420124054,0.008457737974822521,0.15343138575553894,3.009044885635376,0.4933713376522064,0.09478580951690674,0.3510517179965973,0.008771630935370922,0.17561276257038116,3.0234782695770264,0.49148958921432495,0.09509976953268051,0.35243839025497437,0.010448534041643143
39,0.6512187905609608,0.0169677734375,0.0032226563362200977,0.5064578112214804,0.6512187905609608,0.38702392578125,0.03240674140397459,0.14159192284569144,0.048090063384734094,0.7212941478937864,0.0003705159560922766,-0.024958312889793888,39.53327465057373,4.881007522344589,-0.6801781058311462,0.5394235998392105,0.4109463719651103,0.6552307214587927,0.2809393620118499,0.286275215446949,0.5677019637078047,0.6348075326532125,0.4480980755761266,0.6768432259559631,0.4276662617921829,0.7212941478937864,0.11888935277238488,0.6470153369009495,0.9986604116857052,0.9998291041702032,0.265380859375,0.21044921875,0.236572265625,0.28759765625,0.21514423191547394,52,0.26442307233810425,0.25600963830947876,0.26442307233810425,0.2089460790157318,51,0.29473039507865906,0.22181373834609985,0.27450981736183167,0.2028186321258545,51,0.2549019753932953,0.23590686917304993,0.3063725531101227,0.28002452850341797,51,0.2708333432674408,0.2034313827753067,0.24571079015731812,0.22303922474384308,51,0.24203431606292725,0.22181373834609985,0.3131127655506134,2.998222827911377,0.48923730850219727,0.09524797648191452,0.35211336612701416,0.009575769305229187,0.15234375,0.13954326510429382,2.999854803085327,0.49080175161361694,0.0953935980796814,0.3503837585449219,0.008703462779521942,0.14178922772407532,2.99686336517334,0.49221739172935486,0.0947936624288559,0.35079917311668396,0.010167578235268593,0.15257354080677032,2.9914917945861816,0.4896402657032013,0.096443310379982,0.3534190058708191,0.008490883745253086,0.1560049057006836,3.0233311653137207,0.49139392375946045,0.09497592598199844,0.3524235785007477,0.008342983201146126,0.1720588356256485,3.0170085430145264,0.4929506480693817,0.09591060131788254,0.35396090149879456,0.009311237372457981
