iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,ramp_up_trot_robustness_trot_ratio,ramp_up_trot_robustness_count,ramp_up_trot_robustness_gait_switch_rate,ramp_up_trot_robustness_pronk_ratio,ramp_up_trot_robustness_bound_ratio,ramp_up_trot_robustness_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,ramp_up_trot_robustness_action_clip_rate,ramp_up_trot_robustness_frequency_mean,ramp_up_trot_robustness_duration_mean,ramp_up_trot_robustness_footswing_height_mean,ramp_up_trot_robustness_stance_width_mean,ramp_up_trot_robustness_body_pitch_mean
26,0.7961963564157486,0.017822265625,0.0035400391370785655,0.2839826485142112,0.7961963564157486,0.3719482421875,0.022940238297451288,0.05755323893390596,0.04823583108372986,3.251619003713131,0.757568359375,0.1180419921875,0.0,-0.010173285932978615,25.477331161499023,1.024056889116764,0.000718721428711433,0.9747474747474747,0.00963591318577528,0.13278703391551971,0.009855365380644798,0.1317717730998993,0.00068777019623667,-0.6931471824645996,0.7336807902902365,0.5312426295131445,0.7109098602086306,0.3439141409471631,0.35007940139621496,0.688215546309948,0.2796664936468005,0.4788827747106552,0.755661504343152,0.49251312017440796,0.757568359375,0.795866509899497,0.7666884828358889,1.0,1.0,0.999975586310029,0.228759765625,0.256103515625,0.274169921875,0.240966796875,0.2377772033214569,0.256103515625,256,0.2377772033214569,0.228759765625,0.274169921875,0.240966796875,2.892578125,0.5,0.0990624949336052,0.3538281321525574,0.0,0.0,0.0,2.8795166015625,0.5,0.10060545802116394,0.35575681924819946,0.0
27,0.7959807571023703,0.0181884765625,0.0035644531817524694,0.2812630422413349,0.7959807571023703,0.368896484375,0.02266120456624776,0.06039961916394532,0.04955564369447529,3.4044918566942215,0.7578125,0.11749267578125,0.0,-0.010374313947977498,23.064133524894714,1.0041252970695496,0.000640568629023619,0.9545454545454546,0.009606469422578812,0.1328529268503189,0.009660263545811176,0.1321687549352646,0.0006149255204945803,-0.6931471824645996,0.7304734047502279,0.5371805131435394,0.714255491271615,0.3474529040977359,0.34896260779350996,0.6935629528015852,0.2779977209866047,0.4725802941247821,0.7533181458711624,0.4917510552331805,0.7578125,0.7968164589256048,0.7677742131054401,1.0,1.0,0.9999267589300871,0.22216796875,0.26220703125,0.2568359375,0.2587890625,0.234375,0.26220703125,256,0.234375,0.22216796875,0.2568359375,0.2587890625,2.875,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.87060546875,0.5,0.10062499344348907,0.3557812571525574,0.0
28,0.7969037313014269,0.0185546875,0.0037109376025910024,0.26723179733380675,0.7969037313014269,0.36859130859375,0.021506667020730674,0.05578849103767425,0.04749962140340358,3.4558360800147057,0.7540283203125,0.11846923828125,0.0,-0.010805328987771645,24.52269184589386,1.0070034302771091,0.0006545662836288102,0.9343434343434344,0.010053016245365143,0.13268378376960754,0.009969057515263557,0.13215966522693634,0.0006286322604864836,-0.6931471824645996,0.7471093665808439,0.542304702103138,0.7192408461123705,0.35590117610991,0.3542276890948415,0.6989072859287262,0.2590688057243824,0.47692398726940155,0.7556510288268328,0.4934718478471041,0.7540283203125,0.7951276544481516,0.7658440228551626,1.0,1.0,1.0,0.2291259765625,0.2628173828125,0.245849609375,0.26220703125,0.2402973771095276,0.2628173828125,256,0.2402973771095276,0.2291259765625,0.245849609375,0.26220703125,2.85546875,0.5,0.10312499105930328,0.35890626907348633,0.0,0.0,0.0,2.868896484375,0.5,0.10032226145267487,0.3554028272628784,0.0
29,0.7992505170404911,0.01806640625,0.0034423828601575224,0.2697774753905833,0.7992505170404911,0.36444091796875,0.0209115375764668,0.05887600639835,0.04613310459535569,3.5794385448098183,0.7506103515625,0.11737060546875,0.0,-0.010418636229587719,24.838717103004456,0.9968436695635319,0.0006332596349238884,0.9141414141414141,0.009958341717720032,0.13278575241565704,0.009995142929255962,0.1321137547492981,0.0006132506532594562,-0.6931471824645996,0.7474560644477606,0.5511196944862604,0.724423561245203,0.3598119365051389,0.35364809446036816,0.7070327736437321,0.2712280871346593,0.48187305871397257,0.7568004876375198,0.4933789297938347,0.7506103515625,0.7970275599509478,0.7680154852569103,1.0,1.0,0.9998291041702032,0.2276611328125,0.2711181640625,0.2418212890625,0.2593994140625,0.23412297666072845,0.2711181640625,256,0.23412297666072845,0.2276611328125,0.2418212890625,0.2593994140625,2.865234375,0.5,0.10171874612569809,0.3571484684944153,0.0,0.0,0.0,2.87030029296875,0.5,0.10004882514476776,0.35506105422973633,0.0
30,0.7961958833038807,0.016845703125,0.0032714844764996087,0.2820812654681504,0.7961958833038807,0.3592529296875,0.024070992483757436,0.062090877210721374,0.0471336564514786,3.238851599395275,0.761474609375,0.117431640625,0.0,-0.010563622388872318,25.590474009513855,0.9861104376614094,0.000608902882959228,0.8939393939393939,0.009846385568380356,0.13297133147716522,0.009587240405380726,0.13254939019680023,0.0005880130920559168,-0.6931471824645996,0.730684133246541,0.5349543243646622,0.7075100764632225,0.3505369257181883,0.3494775230064988,0.6918675564229488,0.28516952972859144,0.4896277813240886,0.7548917550593615,0.4918990209698677,0.761474609375,0.7969220131635666,0.7678948435932398,1.0,1.0,0.9999023452401161,0.195556640625,0.281494140625,0.2662353515625,0.2567138671875,0.2348790317773819,0.281494140625,256,0.2348790317773819,0.195556640625,0.2662353515625,0.2567138671875,2.865234375,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.87164306640625,0.5,0.10091796517372131,0.35614749789237976,0.0
31,0.7984795570373535,0.0177001953125,0.003491211016807938,0.2756702648475766,0.7984795570373535,0.3656005859375,0.024233836273197085,0.061740717850625515,0.05021048604976386,3.4334922954440117,0.7593994140625,0.11737060546875,0.0,-0.01031788281397894,25.626052141189575,0.969282653182745,0.0006501331081381068,0.8737373737373737,0.00985805131494999,0.13305465877056122,0.009676326997578144,0.1319762021303177,0.0006263046525418758,-0.6931471824645996,0.737223694100976,0.5435581561177969,0.7101968936622143,0.35191401559859514,0.34897105768322945,0.6985989641398191,0.28665071353316307,0.483361748047173,0.7606919202953577,0.49474255461245775,0.7593994140625,0.7970275655388832,0.7680154927074909,1.0,1.0,0.9999511726200581,0.21240234375,0.268798828125,0.270263671875,0.24853515625,0.23828125,0.268798828125,256,0.23828125,0.21240234375,0.270263671875,0.24853515625,2.87890625,0.5,0.09968749433755875,0.3546093702316284,0.0,0.0,0.0,2.875732421875,0.5,0.10075194388628006,0.35593995451927185,0.0
32,0.795158276334405,0.01806640625,0.0035644532090373104,0.2949000005610287,0.795158276334405,0.36572265625,0.024811027280520648,0.059119615936651826,0.048522980185225606,3.342043876647949,0.7659912109375,0.11773681640625,0.0,-0.010005243340856396,25.320750951766968,0.9538654237985611,0.0005774486999143846,0.8535353535353535,0.009763338603079319,0.13296574354171753,0.009615529328584671,0.13242501020431519,0.0005496880621649325,-0.6931471824645996,0.7252774760127068,0.5327927619218826,0.7077246177941561,0.3503052303567529,0.34776491299271584,0.6879729963839054,0.2779928050003946,0.4901112522929907,0.7575893010944128,0.4906713403761387,0.7659912109375,0.7963942568749189,0.7672916613519192,1.0,1.0,0.9999511726200581,0.199462890625,0.2685546875,0.2724609375,0.259521484375,0.23714716732501984,0.2685546875,256,0.23714716732501984,0.199462890625,0.2724609375,0.259521484375,2.859375,0.5,0.1003125011920929,0.35539063811302185,0.0,0.0,0.0,2.8702392578125,0.5,0.10127928853034973,0.3565991520881653,0.0
33,0.7959599811583757,0.018798828125,0.003662109429569682,0.27943565510213375,0.7959599811583757,0.36859130859375,0.023020787397399545,0.058095685904845595,0.049782547168433666,3.656058296561241,0.7630615234375,0.11737060546875,0.0,-0.01037050984450616,25.087275862693787,0.9368789717555046,0.0006183356890687719,0.8333333333333334,0.009540176019072533,0.1330280601978302,0.009423349052667618,0.1320844292640686,0.000599080347456038,-0.6931471824645996,0.7361689675599337,0.5367070659995079,0.7101310305297375,0.35426206048578024,0.3486184785142541,0.6933933943510056,0.27068122988566756,0.48342047818005085,0.7559982072561979,0.49261301569640636,0.7630615234375,0.7970275562256575,0.7680154833942652,1.0,1.0,0.9999023452401161,0.2110595703125,0.2628173828125,0.2706298828125,0.2554931640625,0.23462700843811035,0.2628173828125,256,0.23462700843811035,0.2110595703125,0.2706298828125,0.2554931640625,2.876953125,0.5,0.10109374672174454,0.35636720061302185,0.0,0.0,0.0,2.87225341796875,0.5,0.1010449156165123,0.35630616545677185,0.0
34,0.7976785413920879,0.017578125,0.0034912110149889486,0.27874445635825396,0.7976785413920879,0.35833740234375,0.022817880264483392,0.061281684902496636,0.04829376516863704,3.341178774833679,0.75848388671875,0.11785888671875,0.0,-0.009757937179529108,25.68353044986725,0.927107397466898,0.0005789382630609907,0.8131313131313131,0.00964437797665596,0.13277940452098846,0.00978463888168335,0.1317310333251953,0.0005585253238677979,-0.6931471824645996,0.7387597020715475,0.5366877522319555,0.7162568103522062,0.35451611783355474,0.3493395606055856,0.6926043480634689,0.2850861353799701,0.4905665712431073,0.7531956750899553,0.48915555607527494,0.75848388671875,0.7961831577122211,0.7670503817498684,1.0,1.0,0.999975586310029,0.19970703125,0.2833251953125,0.255126953125,0.2618408203125,0.23563507199287415,0.2833251953125,256,0.23563507199287415,0.19970703125,0.255126953125,0.2618408203125,2.861328125,0.5,0.10140624642372131,0.3567578196525574,0.0,0.0,0.0,2.86907958984375,0.5,0.1006787121295929,0.35584837198257446,0.0
35,0.7949089743196964,0.0196533203125,0.003857421999782673,0.297111748252064,0.7949089743196964,0.362548828125,0.02188714314252138,0.06009530904702842,0.04732184670865536,3.5634345188736916,0.760009765625,0.1182861328125,0.0,-0.009930847358191386,27.345781922340393,0.9220222942531109,0.000615138043940533,0.7929292929292929,0.009716270491480827,0.13284604251384735,0.009795894846320152,0.13207772374153137,0.0005952960345894098,-0.6931471824645996,0.7180521432310343,0.5320288753136992,0.7160618584603071,0.3469887347891927,0.35110373236238956,0.6874121744185686,0.28267065435647964,0.47761441115289927,0.7543286513537169,0.48765906505286694,0.760009765625,0.7954443078488111,0.7662059310823679,1.0,1.0,0.9999267589300871,0.205078125,0.27490234375,0.2686767578125,0.2513427734375,0.23651713132858276,0.27490234375,256,0.23651713132858276,0.205078125,0.2686767578125,0.2513427734375,2.859375,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.87432861328125,0.5,0.1008007749915123,0.35600101947784424,0.0
36,0.7979641929268837,0.016845703125,0.0032958985211735126,0.2719771694391966,0.7979641929268837,0.36151123046875,0.022929779370315373,0.06331607035826892,0.04842383763752878,3.1763053983449936,0.75701904296875,0.1182861328125,0.0,-0.009834347671130672,25.256620049476624,0.9031534232199192,0.000527231899468461,0.7727272727272727,0.009524732828140259,0.13307136297225952,0.009641164913773537,0.13202330470085144,0.0005118277040310204,-0.6931471824645996,0.7379321455955505,0.5313792796805501,0.7089990880340338,0.3482788698747754,0.34743984043598175,0.6884216032922268,0.3020627461373806,0.48612341564148664,0.7516006305813789,0.4893402121961117,0.75701904296875,0.7954443171620369,0.7662059366703033,1.0,1.0,0.9999267589300871,0.208984375,0.2769775390625,0.2635498046875,0.25048828125,0.23563507199287415,0.2769775390625,256,0.23563507199287415,0.208984375,0.2635498046875,0.25048828125,2.876953125,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.874755859375,0.5,0.10056152194738388,0.35570192337036133,0.0
37,0.7947913333773613,0.0189208984375,0.0037109376025910024,0.2939308416098356,0.7947913333773613,0.36767578125,0.022667097684461623,0.06322127347812057,0.04969354427885264,3.3289888352155685,0.76202392578125,0.118896484375,0.0,-0.008166426239768043,31.238877654075623,0.9028920531272888,0.0005587230116361752,0.7525252525252525,0.00957571528851986,0.13310930132865906,0.009704599156975746,0.13201774656772614,0.0005454521742649376,-0.6931471824645996,0.7242298200726509,0.5308171268552542,0.7110044155269861,0.3534617507830262,0.35039787366986275,0.6867933720350266,0.2829817198216915,0.48423551581799984,0.7528602667152882,0.49323519226163626,0.76202392578125,0.7943888138979673,0.7649995665997267,1.0,1.0,0.9999267589300871,0.2113037109375,0.2646484375,0.2716064453125,0.25244140625,0.23853325843811035,0.2646484375,256,0.23853325843811035,0.2113037109375,0.2716064453125,0.25244140625,2.865234375,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.873779296875,0.5,0.10096190869808197,0.3562024235725403,0.0
38,0.7980346232652664,0.017822265625,0.0034912110149889486,0.266054077539593,0.7980346232652664,0.358642578125,0.022210936818737537,0.06382627855055034,0.04671798588242382,3.3001963272690773,0.758056640625,0.11773681640625,0.0,-0.009044606369570829,21.758315920829773,0.9008208774030209,0.0004949381018377608,0.7323232323232324,0.009448805823922157,0.1332007646560669,0.009318239986896515,0.13239049911499023,0.00047617964446544647,-0.6931471824645996,0.7458854112774134,0.5355319809168577,0.7120059579610825,0.34675662126392126,0.3444597767665982,0.6919690892100334,0.2872431641444564,0.4919293327257037,0.7513646185398102,0.491106603294611,0.758056640625,0.7963942624628544,0.7672916688024998,1.0,1.0,0.9999267589300871,0.201171875,0.28271484375,0.269775390625,0.246337890625,0.23702116310596466,0.28271484375,256,0.23702116310596466,0.201171875,0.269775390625,0.246337890625,2.890625,0.5,0.10046873986721039,0.3555859327316284,0.0,0.0,0.0,2.8768310546875,0.5,0.10064452886581421,0.3558056652545929,0.0
39,0.7963935751467943,0.0174560546875,0.0034179688282165444,0.27915725857019424,0.7963935751467943,0.36895751953125,0.022691189486067742,0.058879564981907606,0.051956105045974255,3.3481147438287735,0.7662353515625,0.11761474609375,0.0,-0.010886901480262168,24.01004981994629,0.9007945396006107,0.000556391791178612,0.7121212121212122,0.009290048852562904,0.13297860324382782,0.009221167303621769,0.13193055987358093,0.0005368121201172471,-0.6931471824645996,0.7337772641330957,0.5328286904841661,0.7146701216697693,0.35099636390805244,0.35342169646173716,0.6893412806093693,0.27876208908855915,0.4898648466914892,0.7540365885943174,0.49406483862549067,0.7662353515625,0.7966053672134876,0.7675329353660345,1.0,1.0,0.9999267589300871,0.2054443359375,0.2620849609375,0.2677001953125,0.2647705078125,0.23714716732501984,0.2620849609375,256,0.23714716732501984,0.2054443359375,0.2677001953125,0.2647705078125,2.8671875,0.5,0.09953124821186066,0.35441410541534424,0.0,0.0,0.0,2.86761474609375,0.5,0.10129882395267487,0.3566235303878784,0.0
40,0.7971840277314186,0.0166015625,0.0033203125658474164,0.2844383530318737,0.7971840277314186,0.36480712890625,0.021662023209501058,0.05897159967571497,0.04707868141122162,3.6294830441474915,0.76263427734375,0.11761474609375,0.0,-0.009482519992161542,21.6313613653183,0.8897851891815662,0.0004903898952761665,0.6919191919191919,0.009286971762776375,0.1329171359539032,0.009736217558383942,0.13168902695178986,0.00047586107393726707,-0.6931471824645996,0.7306412328034639,0.5443929452449083,0.7202425133436918,0.3514724597334862,0.35565975308418274,0.7002756334841251,0.274114896543324,0.4872160432860255,0.7586849015206099,0.49607370886951685,0.76263427734375,0.7966053616255522,0.7675329484045506,1.0,1.0,1.0,0.204345703125,0.2703857421875,0.2694091796875,0.255859375,0.23412297666072845,0.2703857421875,256,0.23412297666072845,0.204345703125,0.2694091796875,0.255859375,2.904296875,0.5,0.10140624642372131,0.3567578196525574,0.0,0.0,0.0,2.8720703125,0.5,0.10101073980331421,0.3562634587287903,0.0
41,0.7962997872382402,0.019775390625,0.0039062500563886715,0.289727414958179,0.7962997872382402,0.371826171875,0.022775123245082796,0.061273170402273536,0.04930817591957748,3.155585579574108,0.76861572265625,0.1185302734375,0.0,-0.009814973513130099,24.95058810710907,0.866749968379736,0.0005694040119124111,0.6717171717171717,0.009646488353610039,0.13332411646842957,0.009793510660529137,0.13199996948242188,0.0005561513244174421,-0.6931471824645996,0.7247748840600252,0.5368355289101601,0.7105133831501007,0.34702388290315866,0.3454589871689677,0.6922201532870531,0.2884582746773958,0.4818002274259925,0.7577143851667643,0.49414493795484304,0.76861572265625,0.7950221262872219,0.7657233849167824,1.0,1.0,0.9999511726200581,0.2064208984375,0.25634765625,0.2706298828125,0.2666015625,0.23702116310596466,0.25634765625,256,0.23702116310596466,0.2064208984375,0.2706298828125,0.2666015625,2.861328125,0.5,0.10187499225139618,0.35734376311302185,0.0,0.0,0.0,2.86669921875,0.5,0.10148926079273224,0.35686159133911133,0.0
42,0.7970998995006084,0.0185546875,0.00361328132385097,0.30420614313334227,0.7970998995006084,0.36663818359375,0.024575174029450864,0.06046103278640658,0.05124573444481939,3.2072525918483734,0.75518798828125,0.1171875,0.0,-0.00981536935432814,26.42232847213745,0.8648285940289497,0.0005777798287454061,0.6515151515151515,0.0099112493917346,0.1327410191297531,0.009874651208519936,0.13188718259334564,0.0005600865697488189,-0.6931471824645996,0.7192472275346518,0.5373595878481865,0.707704609259963,0.3473614910617471,0.3509444482624531,0.6921686567366123,0.30640252213925123,0.479988532140851,0.7555927615612745,0.48817832488566637,0.75518798828125,0.7973442133516073,0.7683773934841156,1.0,1.0,0.9999023452401161,0.222900390625,0.2667236328125,0.2725830078125,0.23779296875,0.23613910377025604,0.2667236328125,256,0.23613910377025604,0.222900390625,0.2725830078125,0.23779296875,2.880859375,0.5,0.10109373927116394,0.35636720061302185,0.0,0.0,0.0,2.881103515625,0.5,0.10041503608226776,0.35551881790161133,0.0
43,0.796668166294694,0.01806640625,0.0035400391461735126,0.27941475808620453,0.796668166294694,0.36572265625,0.02444245055085048,0.06610013847239316,0.05026801850181073,3.0987081229686737,0.75653076171875,0.11920166015625,0.0,-0.00872368601267226,30.17276954650879,0.8535757064819336,0.0004997802934667561,0.6313131313131313,0.01010039635002613,0.1328161060810089,0.01025310717523098,0.13163796067237854,0.0004835739964619279,-0.6931471824645996,0.7322469148784876,0.5318462122231722,0.7085420079529285,0.35300612915307283,0.3473789254203439,0.6861384809017181,0.29772611148655415,0.4809203688055277,0.7517125494778156,0.4871544633060694,0.75653076171875,0.793861074373126,0.7643963843584061,1.0,1.0,0.9999267589300871,0.2183837890625,0.2685546875,0.2635498046875,0.24951171875,0.2363911271095276,0.2685546875,256,0.2363911271095276,0.2183837890625,0.2635498046875,0.24951171875,2.853515625,0.5,0.10249999165534973,0.3581250309944153,0.0,0.0,0.0,2.875244140625,0.5,0.10052245855331421,0.3556530773639679,0.0
44,0.7982565406709909,0.017333984375,0.003417968822759576,0.27696850430220366,0.7982565406709909,0.36724853515625,0.021070883492939174,0.05927367159165442,0.044402374885976315,3.3917708694934845,0.7591552734375,0.11883544921875,0.0,-0.01070156870991923,23.650253176689148,0.8545846231281757,0.00047082884884730447,0.6111111111111112,0.009960845112800598,0.13277901709079742,0.009645570069551468,0.1315189003944397,0.00045932468492537737,-0.6931471824645996,0.7371177319437265,0.5403554663062096,0.7231954820454121,0.3523772219195962,0.3499967362731695,0.6964818704873323,0.2808509096503258,0.48666123021394014,0.7577166855335236,0.4936051005497575,0.7591552734375,0.794494366273284,0.7651201989501715,1.0,1.0,0.9999511726200581,0.2161865234375,0.2655029296875,0.26611328125,0.252197265625,0.23651713132858276,0.2655029296875,256,0.23651713132858276,0.2161865234375,0.26611328125,0.252197265625,2.865234375,0.5,0.10265624523162842,0.35832032561302185,0.0,0.0,0.0,2.8739013671875,0.5,0.10073241591453552,0.35591554641723633,0.0
45,0.7983547560870647,0.017333984375,0.0033935547289729584,0.2707234090194106,0.7983547560870647,0.36297607421875,0.021939835976809263,0.05741923791356385,0.0465190508402884,3.659595713019371,0.75750732421875,0.11749267578125,0.0,-0.009090450766962022,21.103514313697815,0.8527843058109283,0.000465344524855027,0.5909090909090909,0.009661976248025894,0.13298656046390533,0.00963552761822939,0.13212355971336365,0.00045084423618391156,-0.6931471824645996,0.7415251713246107,0.5405180044472218,0.7188712432980537,0.35599749628454447,0.3534747175872326,0.6962350886315107,0.2732479805126786,0.488802638836205,0.7603769730776548,0.4944649236276746,0.75750732421875,0.7968164589256048,0.767774211242795,1.0,1.0,0.9999267589300871,0.2109375,0.2740478515625,0.260986328125,0.2540283203125,0.23500503599643707,0.2740478515625,256,0.23500503599643707,0.2109375,0.260986328125,0.2540283203125,2.888671875,0.5,0.09859374165534973,0.3532422184944153,0.0,0.0,0.0,2.87298583984375,0.5,0.10060058534145355,0.3557507395744324,0.0
46,0.7978942170739174,0.018310546875,0.0034912110277218744,0.28032697178423405,0.7978942170739174,0.35443115234375,0.023336491780355573,0.061500557349063456,0.04880524950567633,3.283925376832485,0.75189208984375,0.11761474609375,0.0,-0.007702980539761484,28.06809651851654,0.8440803028643131,0.00048767225780466106,0.5707070707070707,0.00956227071583271,0.13327556848526,0.009697246365249157,0.1317538321018219,0.0004741860320791602,-0.6931471824645996,0.7373167555779219,0.535858741030097,0.7112178523093462,0.3524613259360194,0.34762556944042444,0.6923407427966595,0.2914695218205452,0.4927690392360091,0.7550766691565514,0.4925079923123121,0.75189208984375,0.7966053560376167,0.7675329390913248,1.0,1.0,0.9998291041702032,0.205078125,0.2911376953125,0.2437744140625,0.260009765625,0.23450100421905518,0.2911376953125,256,0.23450100421905518,0.205078125,0.2437744140625,0.260009765625,2.880859375,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.8699951171875,0.5,0.10015136003494263,0.3551892042160034,0.0
47,0.7945244461297989,0.017822265625,0.0034667969248403097,0.2876432817429304,0.7945244461297989,0.35235595703125,0.02340818743687123,0.06237152812536806,0.04969704838003963,3.5262351110577583,0.75201416015625,0.11749267578125,0.0,-0.009464514907449484,25.442549347877502,0.854154247790575,0.0004922456337226322,0.5505050505050505,0.009349269792437553,0.13293860852718353,0.009427753277122974,0.13187949359416962,0.00047693337546661496,-0.6931471824645996,0.7351728808134794,0.5326588861644268,0.708372613415122,0.3530411468818784,0.34750454127788544,0.6896425392478704,0.2664249804802239,0.4924078555777669,0.7517732474952936,0.4936437960714102,0.75201416015625,0.7968164533376694,0.7677741963416338,1.0,1.0,0.9999023452401161,0.20068359375,0.2952880859375,0.2501220703125,0.25390625,0.234375,0.2952880859375,256,0.234375,0.20068359375,0.2501220703125,0.25390625,2.88671875,0.5,0.10046874731779099,0.3555859625339508,0.0,0.0,0.0,2.873046875,0.5,0.1001611277461052,0.3552014231681824,0.0
48,0.7953888531774282,0.0189208984375,0.0037597656846628524,0.29133627749979496,0.7953888531774282,0.3583984375,0.022133853111881763,0.06080709956586361,0.05030889518093318,3.5314800292253494,0.74578857421875,0.11761474609375,0.0,-0.01013317724573426,26.508651971817017,0.8510252758860588,0.0005439569140435196,0.5303030303030303,0.0098060742020607,0.1325422078371048,0.009668843820691109,0.13128121197223663,0.0005198608851060271,-0.6931471824645996,0.7234492879360914,0.536320898681879,0.7138975113630295,0.35103283170610666,0.35028178431093693,0.6923224031925201,0.2843249384313822,0.47976491693407297,0.7512948382645845,0.49161798041313887,0.74578857421875,0.796605359762907,0.76753294095397,1.0,1.0,0.999975586310029,0.2252197265625,0.283203125,0.2548828125,0.2366943359375,0.234375,0.283203125,256,0.234375,0.2252197265625,0.2548828125,0.2366943359375,2.90234375,0.5,0.09984374046325684,0.3548046946525574,0.0,0.0,0.0,2.88165283203125,0.5,0.09966307878494263,0.3545788824558258,0.0
49,0.7959148623049259,0.017578125,0.0034423828910803422,0.28797009447589517,0.7959148623049259,0.36199951171875,0.021579510299488902,0.06319502764381468,0.049379798816516995,2.952761985361576,0.75146484375,0.1170654296875,0.0,-0.009409437043359503,21.83201229572296,0.8580455668270588,0.000478480156743899,0.51010101010101,0.01005519274622202,0.13286498188972473,0.010149708017706871,0.13154169917106628,0.0004642751009669155,-0.6931471824645996,0.7244662288576365,0.5399739146232605,0.7191688138991594,0.35015890654176474,0.3551247986033559,0.6961854305118322,0.28440964687615633,0.4837851068004966,0.7488645277917385,0.4890047861263156,0.75146484375,0.7975553162395954,0.7686186693608761,1.0,1.0,0.9999267589300871,0.2210693359375,0.2760009765625,0.2728271484375,0.2301025390625,0.23424898087978363,0.2760009765625,256,0.23424898087978363,0.2210693359375,0.2728271484375,0.2301025390625,2.890625,0.5,0.09921874105930328,0.35402345657348633,0.0,0.0,0.0,2.88494873046875,0.5,0.10011719167232513,0.35514646768569946,0.0
50,0.7959224097430706,0.0189208984375,0.003735351623618044,0.30037836311385036,0.7959224097430706,0.36865234375,0.023262696340680122,0.059680632199160755,0.04584323847666383,3.5457463786005974,0.74700927734375,0.11767578125,0.0,-0.010388922644779086,20.473644018173218,0.8636564128100872,0.0005185310328670312,0.48989898989898983,0.009651076048612595,0.13310405611991882,0.009994227439165115,0.13180990517139435,0.0005072799976915121,-0.6931471824645996,0.7244880720973015,0.5454942341893911,0.7132444474846125,0.3485331255942583,0.35578458197414875,0.7002724837511778,0.28199378307908773,0.47032024804502726,0.7540953084826469,0.4923751372843981,0.74700927734375,0.7964998073875904,0.7674122992902994,1.0,1.0,0.9999511726200581,0.2432861328125,0.2626953125,0.2613525390625,0.232666015625,0.23500503599643707,0.2626953125,256,0.23500503599643707,0.2432861328125,0.2613525390625,0.232666015625,2.89453125,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.8836669921875,0.5,0.0997607409954071,0.3547009229660034,0.0
51,0.7952607367187738,0.0169677734375,0.0032226563162112143,0.2843454536050558,0.7952607367187738,0.35626220703125,0.02354928443673998,0.06333788740448654,0.048689324874430895,3.1888933032751083,0.7518310546875,0.116943359375,0.0,-0.010123452288098633,21.325074672698975,0.8554080687463284,0.00044434680785343517,0.4696969696969697,0.009589893743395805,0.13275177776813507,0.0094873933121562,0.13189749419689178,0.0004291812074370682,-0.6931471824645996,0.7245936021208763,0.5324595924466848,0.7095814719796181,0.34447401855140924,0.3502402063459158,0.688048180192709,0.28716322034597397,0.4891810277476907,0.7504565287381411,0.48964151833206415,0.7518310546875,0.7977664079517126,0.7688599545508623,1.0,1.0,0.9998291041702032,0.2088623046875,0.2874755859375,0.2666015625,0.237060546875,0.23399697244167328,0.2874755859375,256,0.23399697244167328,0.2088623046875,0.2666015625,0.237060546875,2.8984375,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.8814697265625,0.5,0.10014647990465164,0.35518312454223633,0.0
52,0.8015704713761806,0.017578125,0.0034667969612200977,0.26805917639285326,0.8015704713761806,0.36053466796875,0.02183374809101224,0.05692683067172766,0.04583537799771875,3.3134602904319763,0.749755859375,0.1168212890625,0.0,-0.009349588071927428,27.664458870887756,0.8718371018767357,0.000457354195532389,0.4494949494949494,0.009890399873256683,0.13264308869838715,0.009445605799555779,0.1316332370042801,0.0004475724999792874,-0.6931471824645996,0.748063001781702,0.5548600982874632,0.7185039855539799,0.3542467253282666,0.35893035400658846,0.7098526190966368,0.29165124613791704,0.4894631961360574,0.7611634563654661,0.4986912189051509,0.749755859375,0.7979775127023458,0.7691012118011713,1.0,1.0,0.9999511726200581,0.2215576171875,0.2789306640625,0.2686767578125,0.2308349609375,0.23525704443454742,0.2789306640625,256,0.23525704443454742,0.2215576171875,0.2686767578125,0.2308349609375,2.8671875,0.5,0.09984374046325684,0.3548046946525574,0.0,0.0,0.0,2.88458251953125,0.5,0.09998045861721039,0.3549756109714508,0.0
