iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,stepping_stones_easy_bound_highspeed_bound_ratio,stepping_stones_easy_bound_highspeed_count,stepping_stones_easy_bound_highspeed_gait_switch_rate,stepping_stones_easy_bound_highspeed_pronk_ratio,stepping_stones_easy_bound_highspeed_trot_ratio,stepping_stones_easy_bound_highspeed_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,stepping_stones_easy_bound_highspeed_action_clip_rate,stepping_stones_easy_bound_highspeed_frequency_mean,stepping_stones_easy_bound_highspeed_duration_mean,stepping_stones_easy_bound_highspeed_footswing_height_mean,stepping_stones_easy_bound_highspeed_stance_width_mean,stepping_stones_easy_bound_highspeed_body_pitch_mean
25,0.7194127682596445,0.0166015625,0.0028076172620785655,0.9101610593497753,0.7194127682596445,0.3614501953125,0.05902705027256161,0.2703646691516042,0.06141349871177226,3.291625089943409,0.75262451171875,0.11865234375,0.0,-0.013887401320971549,26.624895215034485,1.019581064581871,0.000641588991129538,0.9949494949494949,0.024038169533014297,0.08596351742744446,0.02375553548336029,0.08598204702138901,0.0006097095320001245,-0.6931471824645996,0.25831875391304493,0.31661153584718704,0.5858543682843447,0.2265628888271749,0.25265344651415944,0.4529197011142969,0.2528668721206486,0.4473621863871813,0.5886439699679613,0.35909750405699015,0.75262451171875,0.7948110159486532,0.7654821127653122,1.0,1.0,0.9994873087853193,0.238525390625,0.2562255859375,0.277099609375,0.2281494140625,0.23676913976669312,0.277099609375,256,0.23676913976669312,0.238525390625,0.2562255859375,0.2281494140625,2.892578125,0.5,0.10265624523162842,0.35832032561302185,0.0,0.0,0.0,2.88592529296875,0.5,0.10020995885133743,0.3552624583244324,0.0
26,0.7175188306719065,0.0184326171875,0.003198242269718321,0.924987081438303,0.7175188306719065,0.366455078125,0.057590529788285494,0.28082245122641325,0.05845231213606894,3.5853688418865204,0.7415771484375,0.11895751953125,0.0,-0.014138424943666905,26.29866337776184,1.0143666714429855,0.0005711568301194347,0.9747474747474747,0.02389085479080677,0.08564985543489456,0.023315899074077606,0.08582275360822678,0.0005456154467537999,-0.6931471824645996,0.24776817299425602,0.31735296454280615,0.5930805690586567,0.23030110076069832,0.25726053630933166,0.45326186064630747,0.25090766651555896,0.4499576250091195,0.5831880196928978,0.363274940289557,0.7415771484375,0.7942832689732313,0.7648789212107658,1.0,1.0,0.9995117262005806,0.234619140625,0.2822265625,0.26708984375,0.216064453125,0.2426915317773819,0.26708984375,256,0.2426915317773819,0.234619140625,0.2822265625,0.216064453125,2.896484375,0.5,0.09671874344348907,0.3508984446525574,0.0,0.0,0.0,2.8919677734375,0.5,0.09932616353034973,0.3541577160358429,0.0
27,0.7201976198703051,0.017822265625,0.003125000066575012,0.8895901795476675,0.7201976198703051,0.3583984375,0.05282900354359299,0.2727413778193295,0.060224553337320685,3.773298002779484,0.75042724609375,0.11859130859375,0.0,-0.014384424503077753,27.638673186302185,1.0069327056407928,0.0005369313985283952,0.9545454545454546,0.024189524352550507,0.08555873483419418,0.024459272623062134,0.08590208739042282,0.0005150591023266315,-0.6931471824645996,0.2662718649953604,0.31568949669599533,0.6024586576968431,0.23487925436347723,0.25737370178103447,0.45272836554795504,0.2397768758237362,0.44840458035469055,0.5907954629510641,0.3652973137795925,0.75042724609375,0.7949165664613247,0.7656027469784021,1.0,1.0,0.9995605517178774,0.2259521484375,0.273193359375,0.283203125,0.2176513671875,0.23903729021549225,0.283203125,256,0.23903729021549225,0.2259521484375,0.273193359375,0.2176513671875,2.89453125,0.5,0.09859374165534973,0.3532422184944153,0.0,0.0,0.0,2.89117431640625,0.5,0.10003417730331421,0.3550427258014679,0.0
28,0.716905465349555,0.0174560546875,0.0030029297431610757,0.9372194446623325,0.716905465349555,0.3599853515625,0.06136736483313143,0.2844407921656966,0.06373346410691738,3.2244052812457085,0.74700927734375,0.1190185546875,0.0,-0.012305613607168198,26.28618335723877,0.9839611612260342,0.0005583782331086695,0.9343434343434344,0.023797281086444855,0.0862775593996048,0.023679768666625023,0.0863855704665184,0.0005374675965867937,-0.6931471824645996,0.24350837524980307,0.3152435887604952,0.5820731222629547,0.23151197703555226,0.2543347324244678,0.4485314004123211,0.2553830398246646,0.448010784573853,0.5823557209223509,0.35602099914103746,0.74700927734375,0.7941777147352695,0.764758288860321,1.0,1.0,0.9995117243379354,0.2301025390625,0.27587890625,0.280029296875,0.2139892578125,0.23865926265716553,0.280029296875,256,0.23865926265716553,0.2301025390625,0.27587890625,0.2139892578125,2.90625,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.89300537109375,0.5,0.09976073354482651,0.3547009229660034,0.0
29,0.716636911034584,0.0174560546875,0.0029541016428993316,0.9431291837245226,0.716636911034584,0.36517333984375,0.06050104845780879,0.27205274580046535,0.06161648442503065,3.4993700832128525,0.7486572265625,0.11834716796875,0.0,-0.012617788481293246,28.08266270160675,0.9742738120257854,0.0004732040633825818,0.9141414141414141,0.02398390881717205,0.08606316894292831,0.024399857968091965,0.08608519285917282,0.00045448518358170986,-0.6931471824645996,0.24620557017624378,0.30879725981503725,0.5846434757113457,0.2359396074898541,0.25145190255716443,0.44221752788871527,0.24702714709565043,0.44171797297894955,0.5873553436249495,0.35641390550881624,0.7486572265625,0.7953387703746557,0.7660852931439877,1.0,1.0,0.9994628969579935,0.23388671875,0.268798828125,0.2696533203125,0.2276611328125,0.23664313554763794,0.2696533203125,256,0.23664313554763794,0.23388671875,0.268798828125,0.2276611328125,2.90234375,0.5,0.09859374165534973,0.3532422184944153,0.0,0.0,0.0,2.88616943359375,0.5,0.09989257156848907,0.3548657298088074,0.0
30,0.7163952514529228,0.017578125,0.0029052734880679054,0.9438019581139088,0.7163952514529228,0.364501953125,0.06549822504166514,0.27785710617899895,0.06110118445940316,3.5825729742646217,0.75244140625,0.11907958984375,0.0,-0.012956075748661533,30.58475089073181,0.9559825584292412,0.0005054614994151052,0.8939393939393939,0.024049952626228333,0.08589263260364532,0.023937687277793884,0.08582734316587448,0.0004873161669820547,-0.6931471824645996,0.24585076421499252,0.30748676508665085,0.5774452481418848,0.22912773117423058,0.2542474684305489,0.4413690799847245,0.25024953903630376,0.4458652501925826,0.5869714617729187,0.35549889877438545,0.75244140625,0.7940721623599529,0.7646376639604568,1.0,1.0,0.9993896521627903,0.226318359375,0.268798828125,0.27099609375,0.23388671875,0.23765119910240173,0.27099609375,256,0.23765119910240173,0.226318359375,0.268798828125,0.23388671875,2.861328125,0.5,0.10140624642372131,0.3567578196525574,0.0,0.0,0.0,2.883056640625,0.5,0.10019531100988388,0.35524415969848633,0.0
31,0.7170443348586559,0.01806640625,0.0028564453714352567,0.9193314202129841,0.7170443348586559,0.3660888671875,0.05813835747539997,0.27482821559533477,0.06330533896107227,3.457984060049057,0.74603271484375,0.1187744140625,0.0,-0.01225723946117796,29.189085364341736,0.944099772721529,0.000530363387952093,0.8737373737373737,0.02395191229879856,0.08567516505718231,0.024386458098888397,0.0853484570980072,0.0005125808529555798,-0.6931471824645996,0.25133366929367185,0.3114333590492606,0.5937975458800793,0.23312338860705495,0.2552064759656787,0.4452015710994601,0.24036135291680694,0.4466528855264187,0.5926406290382147,0.3594344640150666,0.74603271484375,0.7945999167859554,0.7652408331632614,1.0,1.0,0.9992431718856096,0.233154296875,0.2747802734375,0.267822265625,0.2242431640625,0.2392893135547638,0.267822265625,256,0.2392893135547638,0.233154296875,0.2747802734375,0.2242431640625,2.892578125,0.5,0.0990624949336052,0.3538281321525574,0.0,0.0,0.0,2.88787841796875,0.5,0.09968261420726776,0.35460329055786133,0.0
32,0.7201830632984638,0.0177001953125,0.003125000033833203,0.9257064815610647,0.7201830632984638,0.36114501953125,0.061549600679427385,0.2756523946300149,0.0631977014709264,3.326223686337471,0.75177001953125,0.11846923828125,0.0,-0.012423154374118894,27.105013251304626,0.9436362273991108,0.00046509232197422534,0.8535353535353535,0.02402188628911972,0.08585085719823837,0.024211019277572632,0.08509553968906403,0.00045009568566456437,-0.6931471824645996,0.2571278433315456,0.3143317773938179,0.5843217987567186,0.2346045975573361,0.25443662283942103,0.44863586593419313,0.2637920053675771,0.4447118751704693,0.5924119520932436,0.358233698643744,0.75177001953125,0.7951276563107967,0.7658440209925175,1.0,1.0,0.9995849672704935,0.2108154296875,0.28564453125,0.2777099609375,0.225830078125,0.23891128599643707,0.2777099609375,256,0.23891128599643707,0.2108154296875,0.28564453125,0.225830078125,2.884765625,0.5,0.09953124821186066,0.35441404581069946,0.0,0.0,0.0,2.8870849609375,0.5,0.10014159977436066,0.35517701506614685,0.0
33,0.7190448250621557,0.0179443359375,0.0030761719317524694,0.9307174198329449,0.7190448250621557,0.36279296875,0.06002301524858922,0.28727573063224554,0.06161752296611667,3.4114509969949722,0.7523193359375,0.11932373046875,0.0,-0.012463153863791376,31.385675191879272,0.9258077815175056,0.0005014906491851434,0.8333333333333334,0.024173200130462646,0.08572705835103989,0.024160737171769142,0.08520205318927765,0.0004861028282903135,-0.6931471824645996,0.24666730128228664,0.3114042030647397,0.5853441655635834,0.23187628015875816,0.2510008946992457,0.4468095088377595,0.268149730283767,0.449277650564909,0.5835528895258904,0.35889772418886423,0.7523193359375,0.7936499696224928,0.7641551028937101,1.0,1.0,0.9994873125106096,0.226806640625,0.2685546875,0.2744140625,0.230224609375,0.23891128599643707,0.2744140625,256,0.23891128599643707,0.226806640625,0.2685546875,0.230224609375,2.869140625,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.8848876953125,0.5,0.10018554329872131,0.3552319407463074,0.0
34,0.7204924337565899,0.01904296875,0.0031738281813886715,0.914263715967536,0.7204924337565899,0.3660888671875,0.05748589592985809,0.27373906085267663,0.05847565189469606,3.5092847421765327,0.7425537109375,0.11871337890625,0.0,-0.011302823171718046,31.42426311969757,0.9304727353155613,0.0005201364765525796,0.8131313131313131,0.024039633572101593,0.08586664497852325,0.02400636300444603,0.08534268289804459,0.0005055018700659275,-0.6931471824645996,0.2588534476235509,0.321069591678679,0.5930688269436359,0.23394033033400774,0.2544450322166085,0.45629912707954645,0.2636593049392104,0.4446282833814621,0.5922987256199121,0.35972142592072487,0.7425537109375,0.7947054635733366,0.7653614711016417,1.0,1.0,0.9993652384728193,0.2418212890625,0.2730712890625,0.267822265625,0.21728515625,0.23790322244167328,0.267822265625,256,0.23790322244167328,0.2418212890625,0.2730712890625,0.21728515625,2.888671875,0.5,0.09968749433755875,0.3546093702316284,0.0,0.0,0.0,2.891357421875,0.5,0.09940429031848907,0.3542553782463074,0.0
35,0.7209260556846857,0.0179443359375,0.0031250000720319804,0.942293981090188,0.7209260556846857,0.36492919921875,0.0561010300880298,0.2836208618246019,0.06184820621274412,3.070480465888977,0.75128173828125,0.11944580078125,0.0,-0.012394626974128187,30.28069841861725,0.9279544688761234,0.000429997675382765,0.7929292929292929,0.024251341819763184,0.08545276522636414,0.024512866511940956,0.08514837920665741,0.0004167555598542094,-0.6931471824645996,0.2427453133277595,0.30966823268681765,0.5911488253623247,0.23462692741304636,0.2519810451194644,0.4454611726105213,0.2886644355021417,0.4446211028844118,0.5862415805459023,0.36143145244568586,0.75128173828125,0.7934388685971498,0.7639138344675303,1.0,1.0,0.9995361398905516,0.2257080078125,0.271728515625,0.2701416015625,0.232421875,0.23840725421905518,0.2701416015625,256,0.23840725421905518,0.2257080078125,0.271728515625,0.232421875,2.90234375,0.5,0.0989062488079071,0.3536328077316284,0.0,0.0,0.0,2.8837890625,0.5,0.10010252892971039,0.3551281988620758,0.0
36,0.7166638635098934,0.017822265625,0.0030761719590373104,0.9339587334543467,0.7166638635098934,0.363525390625,0.059009053744375706,0.28020489355549216,0.06503258913289756,3.58320964127779,0.7554931640625,0.1181640625,0.0,-0.013647669256897643,29.124098300933838,0.9206290133297443,0.0004648760186682921,0.7727272727272727,0.02398652955889702,0.0859474390745163,0.02402006834745407,0.08480825275182724,0.00045076123205944896,-0.6931471824645996,0.24337066151201725,0.3119371421635151,0.5857819281518459,0.23085478460416198,0.25336048705503345,0.4459130810573697,0.2430782145820558,0.4446580931544304,0.5866931732743979,0.358477390371263,0.7554931640625,0.7956554051488638,0.7664472050964832,1.0,1.0,0.9995117243379354,0.2142333984375,0.2747802734375,0.27294921875,0.238037109375,0.237273171544075,0.27294921875,256,0.237273171544075,0.2142333984375,0.2747802734375,0.238037109375,2.875,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.8809814453125,0.5,0.10043945163488388,0.35554933547973633,0.0
37,0.7186317350715399,0.0169677734375,0.0029296875709405867,0.9388958681374788,0.7186317350715399,0.36285400390625,0.060419156681746244,0.2753402008675039,0.062363223638385534,3.5196241065859795,0.75579833984375,0.11883544921875,0.0,-0.01403094400302507,26.062026977539062,0.9179215729236603,0.0004157845469308086,0.7525252525252525,0.024299129843711853,0.08597090095281601,0.024829689413309097,0.08560866117477417,0.0004011753189843148,-0.6931471824645996,0.24193532206118107,0.31046944577246904,0.5838049538433552,0.23103452427312732,0.2510363757610321,0.44469546154141426,0.2675440749153495,0.4493156336247921,0.586708789691329,0.3579070046544075,0.75579833984375,0.7944943681359291,0.7651202026754618,1.0,1.0,0.9995361398905516,0.21923828125,0.2691650390625,0.2742919921875,0.2373046875,0.23765119910240173,0.2742919921875,256,0.23765119910240173,0.21923828125,0.2691650390625,0.2373046875,2.884765625,0.5,0.10125000029802322,0.3565625250339508,0.0,0.0,0.0,2.88134765625,0.5,0.1004638671875,0.35557985305786133,0.0
38,0.7172567211091518,0.0185546875,0.00314941412943881,0.9320265166461468,0.7172567211091518,0.35888671875,0.05894351901952177,0.27481892751529813,0.06525587080977857,3.3872891291975975,0.7581787109375,0.11932373046875,0.0,-0.013095820773742162,33.1170289516449,0.9112046100199223,0.00040594009988126345,0.7323232323232324,0.024482455104589462,0.08582614362239838,0.024317942559719086,0.0848848968744278,0.0003911931999027729,-0.6931471824645996,0.24643289484083652,0.3070719726383686,0.5836095307022333,0.22827699035406113,0.2481187549419701,0.44123123586177826,0.24966178741306067,0.44762240163981915,0.5880724880844355,0.3580957232043147,0.7581787109375,0.7936499621719122,0.7641550935804844,1.0,1.0,0.9994384814053774,0.2132568359375,0.2703857421875,0.2822265625,0.234130859375,0.2387852817773819,0.2822265625,256,0.2387852817773819,0.2132568359375,0.2703857421875,0.234130859375,2.875,0.5,0.0990624949336052,0.35382816195487976,0.0,0.0,0.0,2.8829345703125,0.5,0.10065428912639618,0.35581785440444946,0.0
39,0.7206894811242819,0.017578125,0.00302734381693881,0.9079127088189125,0.7206894811242819,0.36187744140625,0.05575840431265533,0.2712835934944451,0.05898371071089059,3.4364105612039566,0.75506591796875,0.11920166015625,0.0,-0.013362096156924963,25.61556649208069,0.9107640348374844,0.00039435051439795643,0.7121212121212122,0.0239865705370903,0.08574718981981277,0.023840976879000664,0.0850725844502449,0.0003819926059804857,-0.6931471824645996,0.257338201161474,0.31928367074579,0.594652371481061,0.23149367468431592,0.2578543107956648,0.45547486655414104,0.25847294786944985,0.4494714103639126,0.5874757971614599,0.36099503096193075,0.75506591796875,0.7938610669225454,0.7643963806331158,1.0,1.0,0.9995117262005806,0.2191162109375,0.270751953125,0.2762451171875,0.23388671875,0.23865926265716553,0.2762451171875,256,0.23865926265716553,0.2191162109375,0.270751953125,0.23388671875,2.8828125,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.883056640625,0.5,0.10040527582168579,0.3555065989494324,0.0
40,0.7207091692835093,0.0174560546875,0.003198242260623374,0.8917433507740498,0.7207091692835093,0.3582763671875,0.05590532592032105,0.2715638247318566,0.06211881898343563,3.5748533979058266,0.7525634765625,0.11920166015625,0.0,-0.012777673226082698,27.836320400238037,0.9116396829485893,0.0003593335313780699,0.6919191919191919,0.02391182631254196,0.0860639214515686,0.023654431104660034,0.08535924553871155,0.00034828175557777286,-0.6931471824645996,0.26806323789060116,0.3192084738984704,0.6001420374959707,0.22806591307744384,0.25772255193442106,0.4561049425974488,0.24255800852552056,0.44690154679119587,0.5923270471394062,0.363053061068058,0.7525634765625,0.7938610631972551,0.7643963806331158,1.0,1.0,0.9997070357203484,0.23193359375,0.262939453125,0.283447265625,0.2216796875,0.2377772033214569,0.283447265625,256,0.2377772033214569,0.23193359375,0.262939453125,0.2216796875,2.88671875,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.88916015625,0.5,0.10020507127046585,0.3552563786506653,0.0
41,0.7176409345120192,0.018310546875,0.0032470703899889486,0.9331919215619564,0.7176409345120192,0.359130859375,0.05812303815037012,0.28516969038173556,0.06213108403608203,3.7730716466903687,0.75006103515625,0.11968994140625,0.0,-0.01240790612064302,24.090917944908142,0.9012878127396107,0.0003585326503525721,0.6717171717171717,0.02432091534137726,0.08569315820932388,0.024141237139701843,0.08525311201810837,0.0003487529465928674,-0.6931471824645996,0.25180252408608794,0.31484129279851913,0.5860159303992987,0.22418035753071308,0.25553897814825177,0.4498580936342478,0.2486496726050973,0.4451017277315259,0.585590835660696,0.35887192096561193,0.75006103515625,0.7930166646838188,0.7634312845766544,1.0,1.0,0.9995849672704935,0.2381591796875,0.26171875,0.28173828125,0.2183837890625,0.24092741310596466,0.28173828125,256,0.24092741310596466,0.2381591796875,0.26171875,0.2183837890625,2.888671875,0.5,0.10015624761581421,0.3551953434944153,0.0,0.0,0.0,2.89080810546875,0.5,0.1000048816204071,0.3550060987472534,0.0
42,0.7182378433644772,0.0167236328125,0.0028564453659782885,0.9415883887559175,0.7182378433644772,0.35113525390625,0.06053452135529369,0.28546246886253357,0.060753146070055664,3.4363514482975006,0.76068115234375,0.117431640625,0.0,-0.012159604142652825,25.935301661491394,0.9058412611484528,0.0003633531796367606,0.6515151515151515,0.024075843393802643,0.08567884564399719,0.02371004782617092,0.08537750691175461,0.0003541171317920089,-0.6931471824645996,0.24444096302613616,0.3162851631641388,0.58103615231812,0.22221634024754167,0.25242639891803265,0.449565508402884,0.25322455586865544,0.4452696293592453,0.5850821286439896,0.35565001238137484,0.76068115234375,0.7969220075756311,0.7678948473185301,1.0,1.0,0.9995117262005806,0.2269287109375,0.251708984375,0.2977294921875,0.2236328125,0.23676913976669312,0.2977294921875,256,0.23676913976669312,0.2269287109375,0.251708984375,0.2236328125,2.88671875,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.88818359375,0.5,0.10085449367761612,0.35606813430786133,0.0
43,0.7248720936477184,0.0189208984375,0.003515625079671736,0.8906528484076262,0.7248720936477184,0.3515625,0.05163636349607259,0.27393524860963225,0.058012434164993465,3.6634758710861206,0.75885009765625,0.11981201171875,0.0,-0.011732925006072037,31.4545316696167,0.9029636941850185,0.0003491545685392339,0.6313131313131313,0.024103417992591858,0.08578533679246902,0.02407918870449066,0.085086390376091,0.0003408159827813506,-0.6931471824645996,0.26491694478318095,0.32870133500546217,0.6072152759879827,0.2350374311208725,0.26329142367467284,0.46598496101796627,0.2750220103189349,0.44594983477145433,0.5906536281108856,0.3660200256854296,0.75885009765625,0.7928055692464113,0.7631900142878294,1.0,1.0,0.9997314494103193,0.222900390625,0.2593994140625,0.296875,0.2208251953125,0.24042338132858276,0.296875,256,0.24042338132858276,0.222900390625,0.2593994140625,0.2208251953125,2.861328125,0.5,0.1028124988079071,0.3585156202316284,0.0,0.0,0.0,2.88958740234375,0.5,0.1007080078125,0.35588502883911133,0.0
44,0.7192292585968971,0.0172119140625,0.0028808594397560228,0.9282985087484121,0.7192292585968971,0.3465576171875,0.05995508062187582,0.279545184224844,0.06244539562612772,3.1190417781472206,0.7625732421875,0.11932373046875,0.0,-0.013251579846837558,29.983935832977295,0.8805867731571198,0.0003731582055479521,0.6111111111111112,0.02399870939552784,0.0861373245716095,0.024336695671081543,0.08505707234144211,0.00036540161818265915,-0.6931471824645996,0.24430881580337882,0.3106951015070081,0.5807206425815821,0.22598294634371996,0.2512103682383895,0.44499675650149584,0.26906131161376834,0.45364199858158827,0.5799897518008947,0.35486497171223164,0.7625732421875,0.7936499621719122,0.7641551122069359,1.0,1.0,0.9994384851306677,0.217529296875,0.25732421875,0.306884765625,0.21826171875,0.23916329443454742,0.306884765625,256,0.23916329443454742,0.217529296875,0.25732421875,0.21826171875,2.884765625,0.5,0.09953124821186066,0.35441407561302185,0.0,0.0,0.0,2.890869140625,0.5,0.10100585222244263,0.3562573194503784,0.0
45,0.7201703730970621,0.018310546875,0.0031982422369765118,0.9166421741247177,0.7201703730970621,0.34918212890625,0.056566450628452,0.28132823668420315,0.06197755609173328,3.4449634552001953,0.7685546875,0.119384765625,0.0,-0.013609788380563259,28.663065910339355,0.8825670480728149,0.00037051412618893664,0.5909090909090909,0.024194473400712013,0.08620388805866241,0.023998133838176727,0.08520261943340302,0.00036151992389932275,-0.6931471824645996,0.2519867867231369,0.3124901633709669,0.5862248465418816,0.22783750714734197,0.2532284273765981,0.4474516185000539,0.2592665022239089,0.4437741031870246,0.5791029222309589,0.3578315982595086,0.7685546875,0.793544415384531,0.7640344705432653,1.0,1.0,0.9995361380279064,0.21533203125,0.24755859375,0.3016357421875,0.2354736328125,0.2402973771095276,0.3016357421875,256,0.2402973771095276,0.21533203125,0.24755859375,0.2354736328125,2.869140625,0.5,0.10249999165534973,0.3581250309944153,0.0,0.0,0.0,2.88226318359375,0.5,0.10148437321186066,0.35685545206069946,0.0
46,0.7245866246521473,0.016845703125,0.0030273438242147677,0.8883744403719902,0.7245866246521473,0.3564453125,0.057026391150429845,0.26867458736523986,0.05917487421538681,3.2795195505023003,0.7523193359375,0.11962890625,0.0,-0.014506595602142625,24.804779052734375,0.8833398558199406,0.0003047718455491122,0.5707070707070707,0.02421838976442814,0.08600545674562454,0.02417164295911789,0.08567952364683151,0.0002975579409394413,-0.6931471824645996,0.2711930605582893,0.3234284929931164,0.596498629078269,0.22733281878754497,0.2556371125392616,0.4589720843359828,0.2790144048631191,0.44893820583820343,0.589817825704813,0.3616028530523181,0.7523193359375,0.7931222226470709,0.7635519225150347,1.0,1.0,0.9996582083404064,0.2369384765625,0.2584228515625,0.287109375,0.217529296875,0.241179421544075,0.287109375,256,0.241179421544075,0.2369384765625,0.2584228515625,0.217529296875,2.8671875,0.5,0.10093749314546585,0.3561718761920929,0.0,0.0,0.0,2.8912353515625,0.5,0.10018554329872131,0.3552319407463074,0.0
47,0.7166756372898817,0.0186767578125,0.0031005859946162673,0.9436661936342716,0.7166756372898817,0.352294921875,0.0611172781791538,0.29532891511917114,0.05987892753910273,3.602790117263794,0.75811767578125,0.1204833984375,0.0,-0.012301902286708355,29.362924098968506,0.8735150881111622,0.0003410791850910755,0.5505050505050505,0.024306802079081535,0.08628243952989578,0.0246016476303339,0.08505936712026596,0.0003309952444396913,-0.6931471824645996,0.23940763249993324,0.30824266746640205,0.5810319744050503,0.22484647203236818,0.25437639746814966,0.4423753172159195,0.25750910909846425,0.4387454157695174,0.5749473925679922,0.35604562796652317,0.75811767578125,0.79164451174438,0.7618630100041628,1.0,1.0,0.9993652384728193,0.2371826171875,0.24658203125,0.29541015625,0.2208251953125,0.24256551265716553,0.29541015625,256,0.24256551265716553,0.2371826171875,0.24658203125,0.2208251953125,2.884765625,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.88958740234375,0.5,0.1006494089961052,0.3558117747306824,0.0
48,0.7187530901283026,0.0174560546875,0.00302734381693881,0.9186220187693834,0.7187530901283026,0.35546875,0.05929582321550697,0.2742345058359206,0.06201105425134301,3.5270511507987976,0.76043701171875,0.1192626953125,0.0,-0.012562166666612029,24.950175642967224,0.8725467063486576,0.00038032121665310115,0.5303030303030303,0.023938661441206932,0.08596566319465637,0.024700194597244263,0.08505682647228241,0.00037021737080067396,-0.6931471824645996,0.254793425090611,0.3187309354543686,0.5869555659592152,0.22706884192302823,0.24897865438833833,0.45399726182222366,0.24482287047430873,0.4477162500843406,0.5843492150306702,0.35771052073687315,0.76043701171875,0.793755516409874,0.7642757445573807,1.0,1.0,0.9995361380279064,0.2266845703125,0.25244140625,0.2890625,0.2318115234375,0.24105341732501984,0.2890625,256,0.24105341732501984,0.2266845703125,0.25244140625,0.2318115234375,2.89453125,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.88409423828125,0.5,0.10083495825529099,0.3560437262058258,0.0
49,0.7194847948849201,0.017822265625,0.0031250000592990546,0.9143169894814491,0.7194847948849201,0.35113525390625,0.056866118451580405,0.27314377576112747,0.05952051526401192,3.6718112900853157,0.7608642578125,0.118896484375,0.0,-0.01292801959789358,25.75949001312256,0.8708759509027004,0.00031024164672999177,0.51010101010101,0.024227168411016464,0.08581729233264923,0.02423521876335144,0.0851154625415802,0.00030293368035927415,-0.6931471824645996,0.25801590364426374,0.3134538494050503,0.5862072706222534,0.22570234537124634,0.25518351839855313,0.45042711216956377,0.2491375720128417,0.4531876426190138,0.5878960862755775,0.3573123775422573,0.7608642578125,0.7943888083100319,0.7649995554238558,1.0,1.0,0.9995605517178774,0.2257080078125,0.2525634765625,0.2977294921875,0.2239990234375,0.23891128599643707,0.2977294921875,256,0.23891128599643707,0.2257080078125,0.2525634765625,0.2239990234375,2.896484375,0.5,0.10171874612569809,0.3571484684944153,0.0,0.0,0.0,2.88800048828125,0.5,0.10086913406848907,0.3560864329338074,0.0
50,0.7222384586930275,0.0184326171875,0.0032470703572471393,0.9132389016449451,0.7222384586930275,0.35205078125,0.055952717433683574,0.27232833858579397,0.05647493328433484,3.4008383601903915,0.763916015625,0.11962890625,0.0,-0.01262761780526489,27.267845153808594,0.86835702881217,0.0003267324573243968,0.48989898989898983,0.02399175614118576,0.08605828881263733,0.023894188925623894,0.08460496366024017,0.0003204320673830807,-0.6931471824645996,0.2585208844393492,0.32379667088389397,0.5912089496850967,0.2272684364579618,0.25608979212120175,0.4625676516443491,0.26733598252758384,0.4560605678707361,0.5900852121412754,0.3597864769399166,0.763916015625,0.7931222114712,0.7635519187897444,1.0,1.0,0.9995605535805225,0.23388671875,0.23828125,0.2958984375,0.23193359375,0.23802922666072845,0.2958984375,256,0.23802922666072845,0.23388671875,0.23828125,0.23193359375,2.884765625,0.5,0.09937499463558197,0.3542187809944153,0.0,0.0,0.0,2.884033203125,0.5,0.10111327469348907,0.3563916087150574,0.0
