iteration,reward,done_rate,edge_reset_rate,vx_err,weighted_metric_reward,selector_reference_penalty,orientation_penalty,slip_penalty,lateral_velocity_penalty,lateral_position_penalty,clearance_reward,gait_switch_penalty,action_boundary_penalty,policy_loss,value_loss,entropy,adaptation_loss,alpha,z_teacher_mean,z_teacher_std,z_student_mean,z_student_std,z_error,log_std_mean,score_progress,score_yaw_tracking,score_orientation,score_pitch_rate,score_roll_rate,score_yaw_rate,score_lateral_drift,score_vertical_bounce,score_slip,score_energy,score_clearance,score_gait_stability,score_action_smoothness,score_action_magnitude,score_action_boundary_margin,score_survival,gait_pronk_ratio,gait_trot_ratio,gait_bound_ratio,gait_pace_ratio,gait_switch_rate,flat_trot_efficiency_trot_ratio,flat_trot_efficiency_count,flat_trot_efficiency_gait_switch_rate,flat_trot_efficiency_pronk_ratio,flat_trot_efficiency_bound_ratio,flat_trot_efficiency_pace_ratio,frequency_mean,duration_mean,footswing_height_mean,stance_width_mean,body_pitch_mean,action_clip_rate,flat_trot_efficiency_action_clip_rate,flat_trot_efficiency_frequency_mean,flat_trot_efficiency_duration_mean,flat_trot_efficiency_footswing_height_mean,flat_trot_efficiency_stance_width_mean,flat_trot_efficiency_body_pitch_mean
53,0.7899117693305016,0.01806640625,0.0036132813092990546,0.24703664891421795,0.7899117693305016,0.368896484375,0.015119266783585772,0.05713526433100924,0.03212879510829225,3.331392854452133,0.760009765625,0.119873046875,0.0,-0.009790069510927424,22.407588243484497,0.9316330663859844,0.0002760964198387228,0.4292929292929293,0.021712061017751694,0.0885424017906189,0.021767986938357353,0.0881485641002655,0.00026937940856441855,-0.6931471824645996,0.7696373611688614,0.5896476060152054,0.7769578229635954,0.3475161185488105,0.37534946762025356,0.7387938462197781,0.31727699283510447,0.5274573843926191,0.7696494273841381,0.4880759036168456,0.760009765625,0.7927000131458044,0.7630693688988686,1.0,1.0,1.0,0.2177734375,0.26220703125,0.29541015625,0.224609375,0.23903729021549225,0.26220703125,256,0.23903729021549225,0.2177734375,0.29541015625,0.224609375,2.865234375,0.5,0.10203124582767487,0.3575390577316284,0.0,0.0,0.0,2.8876953125,0.5,0.1008007749915123,0.35600095987319946,0.0
54,0.7906010393053293,0.01708984375,0.003417968835492502,0.2497377241961658,0.7906010393053293,0.3720703125,0.014827433915343136,0.05697560647968203,0.03332893527112901,3.3421447351574898,0.759765625,0.12054443359375,0.0,-0.00980938898283057,24.201557874679565,0.9319246113300323,0.00022834567880636314,0.40909090909090917,0.021862775087356567,0.08862684667110443,0.02195717766880989,0.08770556002855301,0.00022261505364440382,-0.6931471824645996,0.7678778525441885,0.5880484469234943,0.7797007523477077,0.3468187367543578,0.3721707658842206,0.7367688156664371,0.3349162032827735,0.5266588246449828,0.7658758461475372,0.4869861165061593,0.759765625,0.791538966819644,0.7617423720657825,1.0,1.0,1.0,0.224609375,0.255859375,0.2967529296875,0.2227783203125,0.241179421544075,0.255859375,256,0.241179421544075,0.224609375,0.2967529296875,0.2227783203125,2.88671875,0.5,0.10109373927116394,0.35636720061302185,0.0,0.0,0.0,2.88861083984375,0.5,0.10078124701976776,0.35597658157348633,0.0
55,0.7875052820891142,0.0198974609375,0.003979492257712991,0.26252943417057395,0.7875052820891142,0.375244140625,0.015359643788542598,0.055523098330013454,0.034649901441298425,3.3111319467425346,0.7724609375,0.11968994140625,0.0,-0.009050289081642404,27.977620244026184,0.9213561527431011,0.000270172611635644,0.38888888888888884,0.021162718534469604,0.08834759891033173,0.021165087819099426,0.0873124748468399,0.00026565894950181246,-0.6931471824645996,0.751334534958005,0.577597189694643,0.7757684197276831,0.33968231081962585,0.37384674046188593,0.7286734636873007,0.3236145945265889,0.5264337155967951,0.7665043827146292,0.48553729336708784,0.7724609375,0.7930166684091091,0.7634312845766544,1.0,1.0,1.0,0.20556640625,0.24951171875,0.3004150390625,0.2445068359375,0.2402973771095276,0.24951171875,256,0.2402973771095276,0.20556640625,0.3004150390625,0.2445068359375,2.8828125,0.5,0.10390624403953552,0.35988283157348633,0.0,0.0,0.0,2.87774658203125,0.5,0.10179687291383743,0.3572461009025574,0.0
56,0.7873454336076975,0.018798828125,0.0037597657083097147,0.2656211704015732,0.7873454336076975,0.3743896484375,0.01496221320121549,0.06420966144651175,0.03551952610723674,3.266634076833725,0.7685546875,0.12017822265625,0.0,-0.009954967070370913,28.341450095176697,0.9269661009311676,0.0002505922957425355,0.36868686868686873,0.021793518215417862,0.08831992745399475,0.021388880908489227,0.08764700591564178,0.00024348983424715698,-0.6931471824645996,0.7500947620719671,0.5764610189944506,0.7762076035141945,0.3398960316553712,0.37277316208928823,0.7258428558707237,0.33943506702780724,0.5199095224961638,0.7611730899661779,0.4847063943743706,0.7685546875,0.7921722680330276,0.762466199696064,1.0,1.0,1.0,0.211669921875,0.251220703125,0.297607421875,0.239501953125,0.23840725421905518,0.251220703125,256,0.23840725421905518,0.211669921875,0.297607421875,0.239501953125,2.900390625,0.5,0.10078124701976776,0.35597658157348633,0.0,0.0,0.0,2.8802490234375,0.5,0.10148437321186066,0.35685548186302185,0.0
57,0.7895864639431238,0.01708984375,0.003417968822759576,0.2517353370785713,0.7895864639431238,0.36944580078125,0.015198299079202116,0.059044258086942136,0.03169267362682149,3.1949458345770836,0.762939453125,0.12030029296875,0.0,-0.010626063594827428,23.46015739440918,0.922095537185669,0.0002679068911675131,0.3484848484848484,0.022013571113348007,0.08868686854839325,0.021843641996383667,0.08756957948207855,0.0002598208957351744,-0.6931471824645996,0.7642507590353489,0.5862809028476477,0.7795720957219601,0.34273800626397133,0.37429406121373177,0.736996466293931,0.32002795301377773,0.5337171172723174,0.7666454296559095,0.4856515387073159,0.762939453125,0.7919611614197493,0.7622249238193035,1.0,1.0,1.0,0.2130126953125,0.2611083984375,0.3043212890625,0.2215576171875,0.24004535377025604,0.2611083984375,256,0.24004535377025604,0.2130126953125,0.3043212890625,0.2215576171875,2.892578125,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.88922119140625,0.5,0.10103515535593033,0.3562939763069153,0.0
58,0.7882981263101101,0.0189208984375,0.0037597657210426405,0.24979357840493321,0.7882981263101101,0.37451171875,0.015195669693639502,0.055925154709257185,0.03384071547770873,3.627430461347103,0.76507568359375,0.12078857421875,0.0,-0.008847684162901714,20.570185780525208,0.9248761832714081,0.0002443246430630097,0.3282828282828283,0.021718524396419525,0.08852497488260269,0.021539881825447083,0.08800989389419556,0.00024049980856943876,-0.6931471824645996,0.7656014803797007,0.5860597956925631,0.7754315249621868,0.34433279838413,0.3770463578402996,0.7351269014179707,0.31060453318059444,0.5227634580805898,0.7715249247848988,0.49166183825582266,0.76507568359375,0.7911167684942484,0.7612598221749067,1.0,1.0,0.999975586310029,0.2188720703125,0.2509765625,0.303955078125,0.2261962890625,0.2397933453321457,0.2509765625,256,0.2397933453321457,0.2188720703125,0.303955078125,0.2261962890625,2.900390625,0.5,0.09859374165534973,0.3532422184944153,0.0,0.0,0.0,2.88690185546875,0.5,0.10120604932308197,0.3565075993537903,0.0
59,0.7909135092049837,0.0172119140625,0.0034423828474245965,0.2479509124532342,0.7909135092049837,0.371826171875,0.015512067853705958,0.05683291133027524,0.03374712070217356,3.294451802968979,0.7674560546875,0.11810302734375,0.0,-0.008319791464600712,27.089444756507874,0.9276393838226795,0.00026575857555144466,0.3080808080808082,0.021984228864312172,0.08855161815881729,0.02168051339685917,0.0877932608127594,0.0002614925033412874,-0.6931471824645996,0.7697526924312115,0.5868265405297279,0.7722488846629858,0.3428603047505021,0.37615942023694515,0.736573426052928,0.32447361573576927,0.5291785998269916,0.7698591202497482,0.4891845416277647,0.7674560546875,0.795760964974761,0.7665678393095732,1.0,1.0,1.0,0.208740234375,0.25634765625,0.3043212890625,0.2305908203125,0.23462700843811035,0.25634765625,256,0.23462700843811035,0.208740234375,0.3043212890625,0.2305908203125,2.90234375,0.5,0.10062499344348907,0.3557812571525574,0.0,0.0,0.0,2.88470458984375,0.5,0.10139648616313934,0.3567456007003784,0.0
60,0.7898493632674217,0.0179443359375,0.003564453207218321,0.25731369480490685,0.7898493632674217,0.3675537109375,0.015329212794313207,0.059716478805057704,0.032543816429097205,3.219068393111229,0.76348876953125,0.11920166015625,0.0,-0.008829813901684247,26.110653519630432,0.9256008975207806,0.00022532077855430543,0.28787878787878785,0.022106263786554337,0.08859917521476746,0.02188582718372345,0.08828900009393692,0.0002205952478107065,-0.6931471824645996,0.7618667837232351,0.5829800870269537,0.773205878213048,0.34183322824537754,0.3736771261319518,0.7328355349600315,0.3318639872595668,0.5309505853801966,0.7650930508971214,0.48652270901948214,0.76348876953125,0.7938610650599003,0.7643963806331158,1.0,1.0,0.999975586310029,0.2081298828125,0.264892578125,0.3037109375,0.2232666015625,0.23739919066429138,0.264892578125,256,0.23739919066429138,0.2081298828125,0.3037109375,0.2232666015625,2.8828125,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.88836669921875,0.5,0.10107909888029099,0.3563489019870758,0.0
61,0.7866274062544107,0.01953125,0.0039062500563886715,0.2642675247043371,0.7866274062544107,0.3670654296875,0.015442077041370794,0.05475303326966241,0.034167130768764764,3.617226980626583,0.76312255859375,0.1192626953125,0.0,-0.0088627272634767,25.395761609077454,0.903313122689724,0.00031639640837966,0.26767676767676774,0.02146270126104355,0.08849743753671646,0.02134689688682556,0.08741329610347748,0.00030969700310379267,-0.6931471824645996,0.7552659306675196,0.5788843929767609,0.774572080001235,0.34119259007275105,0.3699946179986,0.7288210410624743,0.3086365647614002,0.5264552012085915,0.7659266870468855,0.48522299621254206,0.76312255859375,0.7937555126845837,0.7642757408320904,1.0,1.0,1.0,0.2078857421875,0.265869140625,0.2994384765625,0.226806640625,0.23765119910240173,0.265869140625,256,0.23765119910240173,0.2078857421875,0.2994384765625,0.226806640625,2.91796875,0.5,0.09734374284744263,0.3516797125339508,0.0,0.0,0.0,2.8865966796875,0.5,0.10104980319738388,0.35631224513053894,0.0
62,0.7898150440305471,0.0185546875,0.003686523556098109,0.2566825966350734,0.7898150440305471,0.36376953125,0.014919967885361984,0.05875011160969734,0.033528479281812906,3.2915802150964737,0.76300048828125,0.11883544921875,0.0,-0.01001320214709267,22.457563519477844,0.9177721738815308,0.00021520986774703488,0.2474747474747474,0.02169288881123066,0.08826587349176407,0.021636731922626495,0.08701806515455246,0.0002092421636916697,-0.6931471824645996,0.7595418002456427,0.5724842958152294,0.7791712302714586,0.350026847794652,0.37572176568210125,0.7249080501496792,0.338200518861413,0.5253677489235997,0.7667728736996651,0.487561141140759,0.76300048828125,0.7944943644106388,0.7651201989501715,1.0,1.0,0.999975586310029,0.2015380859375,0.2724609375,0.2958984375,0.2301025390625,0.23840725421905518,0.2724609375,256,0.23840725421905518,0.2015380859375,0.2958984375,0.2301025390625,2.89453125,0.5,0.09999999403953552,0.35500001907348633,0.0,0.0,0.0,2.88494873046875,0.5,0.10104003548622131,0.3563000559806824,0.0
63,0.7930736783891916,0.01708984375,0.0034179688427684596,0.24455593153834343,0.7930736783891916,0.36541748046875,0.015102289733476937,0.054921177914366126,0.03318793547805399,3.0119587779045105,0.7713623046875,0.11932373046875,0.0,-0.008871522237313911,25.37733268737793,0.9282348304986954,0.0002244646793769789,0.2272727272727273,0.021894661709666252,0.08838531374931335,0.02190791256725788,0.08789835125207901,0.00021893825032748282,-0.6931471824645996,0.7716036550700665,0.5820531249046326,0.7770966868847609,0.34454864263534546,0.3784486148506403,0.7320032361894846,0.3377036629244685,0.5362958628684282,0.7728654686361551,0.4910063995048404,0.7713623046875,0.7936499714851379,0.7641551066190004,1.0,1.0,1.0,0.1881103515625,0.2691650390625,0.3118896484375,0.2308349609375,0.2387852817773819,0.2691650390625,256,0.2387852817773819,0.1881103515625,0.3118896484375,0.2308349609375,2.88671875,0.5,0.10187499225139618,0.35734376311302185,0.0,0.0,0.0,2.88458251953125,0.5,0.10170897841453552,0.35713624954223633,0.0
64,0.7909390088170767,0.0169677734375,0.0033935547871806193,0.24687903746962547,0.7909390088170767,0.3646240234375,0.0157193927152548,0.058462323038838804,0.03326631605159491,3.18645653873682,0.76318359375,0.11810302734375,0.0,-0.009357397968415171,25.5237854719162,0.9304745346307755,0.00021629774983011885,0.20707070707070696,0.02202097326517105,0.08815623819828033,0.02208835259079933,0.0871199369430542,0.00021082349121570587,-0.6931471824645996,0.7692026495933533,0.5854230504482985,0.773659273982048,0.3428366743028164,0.3748127715662122,0.7358656749129295,0.3253138568252325,0.5300732497125864,0.7693482358008623,0.4869970390573144,0.76318359375,0.7957609612494707,0.766567837446928,1.0,1.0,1.0,0.202880859375,0.270751953125,0.302490234375,0.223876953125,0.23790322244167328,0.270751953125,256,0.23790322244167328,0.202880859375,0.302490234375,0.223876953125,2.880859375,0.5,0.1003124937415123,0.35539063811302185,0.0,0.0,0.0,2.8880615234375,0.5,0.10105468332767487,0.3563183844089508,0.0
65,0.7918867487460375,0.018310546875,0.003662109429569682,0.256712116766721,0.7918867487460375,0.36444091796875,0.015324178006267175,0.05502219020854682,0.0324511468061246,3.2371260449290276,0.7679443359375,0.11737060546875,0.0,-0.00868937891209498,24.51273274421692,0.9211824908852577,0.00024386599761783145,0.18686868686868685,0.021981025114655495,0.08853139728307724,0.022171372547745705,0.08740966022014618,0.00023761305783409625,-0.6931471824645996,0.7603472210466862,0.5906660351902246,0.7755778934806585,0.34407791402190924,0.3751952601596713,0.7398449536412954,0.3320095129311085,0.5362654030323029,0.7721078768372536,0.4882114166393876,0.7679443359375,0.7970275655388832,0.7680154833942652,1.0,1.0,1.0,0.1929931640625,0.2711181640625,0.313232421875,0.22265625,0.2314768135547638,0.2711181640625,256,0.2314768135547638,0.1929931640625,0.313232421875,0.22265625,2.87890625,0.5,0.1029687449336052,0.3587109446525574,0.0,0.0,0.0,2.888671875,0.5,0.10143554210662842,0.35679444670677185,0.0
66,0.7916578948497772,0.01806640625,0.0036132813129370334,0.25337221240624785,0.7916578948497772,0.357177734375,0.015764799813041463,0.05400188465137035,0.032573487085755914,3.2364733070135117,0.76263427734375,0.11883544921875,0.0,-0.009623978825402446,22.75457262992859,0.9162586815655231,0.00021842511250724783,0.16666666666666674,0.022024890407919884,0.08843974024057388,0.02217402309179306,0.08739190548658371,0.00021361582912504673,-0.6931471824645996,0.7620758693665266,0.5847051590681076,0.7729052659124136,0.33773363195359707,0.37425134889781475,0.7346513159573078,0.3351404629647732,0.5386056853458285,0.7700142655521631,0.48661572486162186,0.76263427734375,0.7944943606853485,0.7651202026754618,1.0,1.0,1.0,0.1890869140625,0.28564453125,0.303466796875,0.2218017578125,0.233366921544075,0.28564453125,256,0.233366921544075,0.1890869140625,0.303466796875,0.2218017578125,2.892578125,0.5,0.09968749433755875,0.3546094000339508,0.0,0.0,0.0,2.88909912109375,0.5,0.10101073980331421,0.3562634587287903,0.0
67,0.7916718181222677,0.017333984375,0.0034667969375732355,0.24236472696065903,0.7916718181222677,0.36346435546875,0.01592944053118117,0.05244916526135057,0.03193409455707297,3.606409788131714,0.77227783203125,0.11834716796875,0.0,-0.009613583897589706,23.162814497947693,0.9320895448327065,0.00026396085195301566,0.1464646464646464,0.02151080220937729,0.08843452483415604,0.022089403122663498,0.08788842707872391,0.0002588898641988635,-0.6931471824645996,0.7720390018075705,0.5905561987310648,0.7668451741337776,0.3345233956351876,0.38009518943727016,0.7392941005527973,0.3023802489042282,0.5494712051004171,0.7756192050874233,0.4909132495522499,0.77227783203125,0.7953387554734945,0.7660852894186974,1.0,1.0,1.0,0.182373046875,0.2730712890625,0.3297119140625,0.21484375,0.23412297666072845,0.2730712890625,256,0.23412297666072845,0.182373046875,0.3297119140625,0.21484375,2.8828125,0.5,0.10187499225139618,0.35734376311302185,0.0,0.0,0.0,2.892578125,0.5,0.10178221762180328,0.35722780227661133,0.0
68,0.7902871109545231,0.0167236328125,0.0033203125803993316,0.2439692784100771,0.7902871109545231,0.361083984375,0.01563147912384011,0.05374033248517662,0.03137721080565825,3.717906929552555,0.76312255859375,0.11810302734375,0.0,-0.008757677889661863,24.784051656723022,0.9314670749008656,0.0002425635966574191,0.1262626262626263,0.022190973162651062,0.08862576633691788,0.022053178399801254,0.08775364607572556,0.00023650516232009977,-0.6931471824645996,0.7738149501383305,0.5874814167618752,0.772506857290864,0.33997277449816465,0.37826679181307554,0.7369466833770275,0.3008040813729167,0.5386167746037245,0.7711280938237906,0.48871698416769505,0.76312255859375,0.795760964974761,0.7665678355842829,1.0,1.0,0.999975586310029,0.1959228515625,0.27783203125,0.3114013671875,0.21484375,0.2363911271095276,0.27783203125,256,0.2363911271095276,0.1959228515625,0.3114013671875,0.21484375,2.900390625,0.5,0.10015624761581421,0.3551953136920929,0.0,0.0,0.0,2.892578125,0.5,0.10104979574680328,0.35631227493286133,0.0
69,0.785130588337779,0.01904296875,0.0037841797475266503,0.2760579213500023,0.785130588337779,0.3641357421875,0.016429680603323504,0.06519299908541143,0.033078345004469156,3.599950149655342,0.7711181640625,0.11895751953125,0.0,-0.009855013253400102,21.58167314529419,0.9170289002358913,0.00023757567669235868,0.10606060606060597,0.022416215389966965,0.08866333216428757,0.022444967180490494,0.08772674947977066,0.0002313186414539814,-0.6931471824645996,0.741868631914258,0.5745319724082947,0.7665171846747398,0.3344007171690464,0.3695016857236624,0.723658150061965,0.3195075299590826,0.529240489937365,0.7595002744346857,0.48072611819952726,0.7711181640625,0.7942832596600056,0.7648789286613464,1.0,1.0,0.999975586310029,0.18603515625,0.271728515625,0.3216552734375,0.2205810546875,0.23576107621192932,0.271728515625,256,0.23576107621192932,0.18603515625,0.3216552734375,0.2205810546875,2.873046875,0.5,0.10312499850988388,0.35890626907348633,0.0,0.0,0.0,2.88970947265625,0.5,0.10168944299221039,0.3571118116378784,0.0
70,0.787740396335721,0.01806640625,0.003613281360230758,0.259418330155313,0.787740396335721,0.36090087890625,0.015801797242602333,0.06158676987979561,0.03290623938664794,3.39582908898592,0.76708984375,0.1197509765625,0.0,-0.009825819957768545,23.1140638589859,0.9062715694308281,0.0002150092532247072,0.08585858585858586,0.022524237632751465,0.08865825831890106,0.023018566891551018,0.08781403303146362,0.00020901816606055945,-0.6931471824645996,0.754928719252348,0.5756302904337645,0.7705062851309776,0.33954756520688534,0.37485073506832123,0.725009948015213,0.3279431452974677,0.5319717926904559,0.7605880219489336,0.4827069668099284,0.76708984375,0.7929111234843731,0.7633106485009193,1.0,1.0,1.0,0.1876220703125,0.2781982421875,0.314697265625,0.219482421875,0.23865926265716553,0.2781982421875,256,0.23865926265716553,0.1876220703125,0.314697265625,0.219482421875,2.912109375,0.5,0.09968749433755875,0.3546093702316284,0.0,0.0,0.0,2.8902587890625,0.5,0.10136719048023224,0.35670900344848633,0.0
71,0.7911231871694326,0.0174560546875,0.0034912110186269274,0.2564707351848483,0.7911231871694326,0.36505126953125,0.015909086912870407,0.05513491958845407,0.03218265256145969,3.3642704859375954,0.76776123046875,0.11859130859375,0.0,-0.008334695332450792,27.481006979942322,0.9169001579284668,0.00019881062780768843,0.06565656565656575,0.022182589396834373,0.08875137567520142,0.021770313382148743,0.08792676776647568,0.0001922390074469149,-0.6931471824645996,0.7622275613248348,0.5901612062007189,0.769079927355051,0.3343079723417759,0.37426304444670677,0.7373646479099989,0.3335319356992841,0.5391722656786442,0.7657867968082428,0.48391802329570055,0.76776123046875,0.7949165552854538,0.7656027413904667,1.0,1.0,1.0,0.194580078125,0.2698974609375,0.322021484375,0.2135009765625,0.23916329443454742,0.2698974609375,256,0.23916329443454742,0.194580078125,0.322021484375,0.2135009765625,2.896484375,0.5,0.10234374552965164,0.35792970657348633,0.0,0.0,0.0,2.89324951171875,0.5,0.10142089426517487,0.3567761182785034,0.0
72,0.7879283595830202,0.0189208984375,0.003784179754802608,0.26589207258075476,0.7879283595830202,0.36846923828125,0.015598774974932894,0.059350975207053125,0.031531226239167154,3.311416693031788,0.76177978515625,0.119140625,0.0,-0.009349400264909491,22.749518036842346,0.9113627299666405,0.0002530414249122259,0.045454545454545414,0.02172362431883812,0.08855072408914566,0.022248174995183945,0.08735976368188858,0.00024632085114717484,-0.6931471824645996,0.75103017129004,0.5830302834510803,0.7710551992058754,0.3404553337022662,0.37462440971285105,0.732426481321454,0.33030871767550707,0.5243189837783575,0.7657129019498825,0.48419007007032633,0.76177978515625,0.7939666155725718,0.764517018571496,1.0,1.0,1.0,0.21337890625,0.2630615234375,0.31494140625,0.2086181640625,0.23891128599643707,0.2630615234375,256,0.23891128599643707,0.21337890625,0.31494140625,0.2086181640625,2.87890625,0.5,0.10124999284744263,0.3565624952316284,0.0,0.0,0.0,2.89569091796875,0.5,0.10094237327575684,0.3561779856681824,0.0
73,0.7884975019842386,0.017333984375,0.0034423828983563,0.2517270231619477,0.7884975019842386,0.3662109375,0.016042273316998035,0.060899236937984824,0.0324972586822696,3.418608710169792,0.77215576171875,0.12005615234375,0.0,-0.008955685028922744,26.04913365840912,0.9066326208412647,0.00024210894207499223,0.025252525252525304,0.021814893931150436,0.08843196928501129,0.021801939234137535,0.08681569993495941,0.00023774724104441702,-0.6931471824645996,0.7623072881251574,0.5879989601671696,0.76852797716856,0.3355245189741254,0.3757056836038828,0.7367071732878685,0.3137459419667721,0.5339486878365278,0.766172107309103,0.4868880482390523,0.77215576171875,0.79238336160779,0.7627074774354696,1.0,1.0,0.999975586310029,0.1881103515625,0.267578125,0.32568359375,0.2186279296875,0.24017135798931122,0.267578125,256,0.24017135798931122,0.1881103515625,0.32568359375,0.2186279296875,2.884765625,0.5,0.10171873867511749,0.3571484684944153,0.0,0.0,0.0,2.89068603515625,0.5,0.10177245736122131,0.3572155833244324,0.0
74,0.7914191260933876,0.01904296875,0.003784179745707661,0.2579230135306716,0.7914191260933876,0.36578369140625,0.015961305209202692,0.053211453021503985,0.03286635648692027,3.0699631348252296,0.76593017578125,0.12060546875,0.0,-0.008584637922467664,25.36707866191864,0.892940279096365,0.00020984259117540205,0.005050505050504972,0.022092856466770172,0.08860361576080322,0.02197381481528282,0.08752163499593735,0.00020670944650191814,-0.6931471824645996,0.7610178645700216,0.5892627630382776,0.7677291240543127,0.33036674838513136,0.37276496086269617,0.7363245133310556,0.3528608698397875,0.5242873514071107,0.7701134253293276,0.4866809481754899,0.76593017578125,0.7914334200322628,0.7616217341274023,1.0,1.0,0.999975586310029,0.19970703125,0.2684326171875,0.326171875,0.2056884765625,0.24193547666072845,0.2684326171875,256,0.24193547666072845,0.19970703125,0.326171875,0.2056884765625,2.890625,0.5,0.10046873986721039,0.3555859327316284,0.0,0.0,0.0,2.89715576171875,0.5,0.10127441585063934,0.3565930128097534,0.0
75,0.7856829818338156,0.0189208984375,0.0037841797748114914,0.2706557549536228,0.7856829818338156,0.3614501953125,0.016609278274700046,0.060444695060141385,0.03407695546047762,3.4422064274549484,0.76605224609375,0.11932373046875,0.0,-0.009671264531789348,24.153480648994446,0.8848000653088093,0.0002531586933400831,0.0,0.021515697240829468,0.08866162598133087,0.02066953293979168,0.08841284364461899,0.0002507920144125819,-0.6931471824645996,0.75097999535501,0.5766320209950209,0.7682397700846195,0.3338026646524668,0.36926821433007717,0.7270259708166122,0.30765279941260815,0.529967250302434,0.763060012832284,0.4837719490751624,0.76605224609375,0.7936499696224928,0.7641551028937101,1.0,1.0,1.0,0.1907958984375,0.277099609375,0.3154296875,0.2166748046875,0.23765119910240173,0.277099609375,256,0.23765119910240173,0.1907958984375,0.3154296875,0.2166748046875,2.900390625,0.5,0.09968749433755875,0.3546093702316284,0.0,0.0,0.0,2.89166259765625,0.5,0.10128417611122131,0.3566052317619324,0.0
76,0.7902098540216684,0.0166015625,0.0033203125658474164,0.25275673205032945,0.7902098540216684,0.36810302734375,0.015356204385170713,0.05689834768418223,0.03336843120632693,3.1338095366954803,0.77215576171875,0.1181640625,0.0,-0.008330775861395523,22.566473722457886,0.8882387243211269,0.0001905549588627764,0.0,0.021926749497652054,0.08835548162460327,0.021569227799773216,0.087430439889431,0.0001854312577052042,-0.6931471824645996,0.7610253766179085,0.5880096442997456,0.7741640266031027,0.338021376170218,0.3709094189107418,0.7375295963138342,0.327824380248785,0.5326654985547066,0.7666856367141008,0.48742829263210297,0.77215576171875,0.7956554070115089,0.7664472032338381,1.0,1.0,1.0,0.19189453125,0.2637939453125,0.318603515625,0.2257080078125,0.2338709533214569,0.2637939453125,256,0.2338709533214569,0.19189453125,0.318603515625,0.2257080078125,2.904296875,0.5,0.1015624925494194,0.35695314407348633,0.0,0.0,0.0,2.88714599609375,0.5,0.10177245736122131,0.3572155833244324,0.0
77,0.7879031840711832,0.017822265625,0.0035644531872094376,0.259889077860862,0.7879031840711832,0.3665771484375,0.015666247345507145,0.05946163460612297,0.03283734299475327,3.431628040969372,0.767822265625,0.11981201171875,0.0,-0.009927748993504792,20.72809362411499,0.8880957402288914,0.00022183537566888845,0.0,0.02111993171274662,0.0881899744272232,0.020871568471193314,0.08724759519100189,0.00021620671031996608,-0.6931471824645996,0.7565319947898388,0.5830096732825041,0.7742036357522011,0.3440067991614342,0.38004561327397823,0.7315875180065632,0.3144227648153901,0.5248822933062911,0.7715355288237333,0.48970175813883543,0.767822265625,0.792805565521121,0.7631900105625391,1.0,1.0,1.0,0.197509765625,0.266845703125,0.3094482421875,0.2261962890625,0.23790322244167328,0.266845703125,256,0.23790322244167328,0.197509765625,0.3094482421875,0.2261962890625,2.88671875,0.5,0.10124999284744263,0.3565625250339508,0.0,0.0,0.0,2.88690185546875,0.5,0.10142578184604645,0.3567822277545929,0.0
78,0.7882246989756823,0.0177001953125,0.003540039135259576,0.2607894241809845,0.7882246989756823,0.36553955078125,0.01566785978502594,0.056431979755871,0.03387495916103944,3.498974420130253,0.76617431640625,0.1187744140625,0.0,-0.010388746784883551,21.700798749923706,0.8796745501458645,0.00015641944901290117,0.0,0.021970495581626892,0.0883227288722992,0.022408494725823402,0.08752968907356262,0.00014961094711907208,-0.6931471824645996,0.759750047698617,0.5849970895797014,0.7731036972254515,0.34528915025293827,0.38132483791559935,0.7331742644309998,0.3132488140836358,0.5273556634783745,0.7683557700365782,0.4883104832842946,0.76617431640625,0.7945999186486006,0.7652408387511969,1.0,1.0,1.0,0.19873046875,0.2689208984375,0.3123779296875,0.219970703125,0.23790322244167328,0.2689208984375,256,0.23790322244167328,0.19873046875,0.3123779296875,0.219970703125,2.888671875,0.5,0.10171873867511749,0.3571484386920929,0.0,0.0,0.0,2.8900146484375,0.5,0.10129393637180328,0.35661742091178894,0.0
79,0.7875132150948048,0.019287109375,0.0038574219433940016,0.2557664243504405,0.7875132150948048,0.363525390625,0.015738379675894976,0.053036204364616424,0.032502454589121044,3.7302533462643623,0.76654052734375,0.11962890625,0.0,-0.00899114046478644,20.76638615131378,0.8727103732526302,0.00018985281076311367,0.0,0.022052675485610962,0.08824620395898819,0.021714506670832634,0.08746015280485153,0.0001851769193308428,-0.6931471824645996,0.7622279115021229,0.5868365094065666,0.7744835745543242,0.3411089451983571,0.37414574436843395,0.7363731414079666,0.2918209619820118,0.5314616858959198,0.7732350062578917,0.489192140288651,0.76654052734375,0.7931222151964903,0.7635519187897444,1.0,1.0,1.0,0.1939697265625,0.27294921875,0.3089599609375,0.22412109375,0.24004535377025604,0.27294921875,256,0.24004535377025604,0.1939697265625,0.3089599609375,0.22412109375,2.88671875,0.5,0.10093750059604645,0.3561718761920929,0.0,0.0,0.0,2.887939453125,0.5,0.10132323950529099,0.3566540479660034,0.0
